MH,Data
PSO,1.035
PSO,0.407
PSO,0.411
PSO,0.647
PSO,0.401
PSO,0.4
PSO,1.029
PSO,1.053
PSO,1.044
PSO,1.075
PSO,0.465
PSO,0.623
PSO,0.421
PSO,0.417
PSO,0.411
PSO,1.023
PSO,1.028
PSO,0.5
PSO,0.502
PSO,0.501
PSO,0.599
PSO,0.534
PSO,0.493
PSO,0.512
PSO,0.512
PSO,0.573
PSO,0.501
PSO,0.5
PSO,0.564
PSO,1.143
PSO,0.561
PSO,0.512
PSO,0.503
PSO,0.513
PSO,1.227
PSO,0.548
PSO,1.245
PSO,1.227
PSO,1.23
PSO,0.496
PSO,0.531
PSO,0.716
PSO,0.532
PSO,0.528
PSO,0.511
PSO,1.206
PSO,0.94
PSO,1.21
PSO,0.498
PSO,0.5
PSO,0.699
PSO,0.496
PSO,0.506
PSO,0.518
PSO,0.534
PSO,0.518
PSO,0.526
PSO,0.59
PSO,0.5
PSO,1.109
PSO,0.496
PSO,1.232
PSO,0.581
PSO,1.231
PSO,0.513
PSO,1.253
PSO,0.528
PSO,0.525
PSO,0.526
PSO,0.561
PSO,0.496
PSO,1.206
PSO,0.586
PSO,0.497
PSO,1.09
PSO,0.542
PSO,0.849
PSO,1.212
PSO,1.232
PSO,0.355
PSO,0.358
PSO,0.376
PSO,0.335
PSO,0.328
PSO,0.325
PSO,0.357
PSO,0.348
PSO,0.327
PSO,0.708
PSO,0.355
PSO,0.853
PSO,0.454
PSO,0.862
PSO,0.33
PSO,0.391
PSO,0.61
PSO,0.328
PSO,0.345
PSO,0.351
PSO,0.327
PSO,0.333
PSO,0.427
PSO,0.334
PSO,0.34
PSO,0.853
PSO,0.837
PSO,0.852
PSO,0.849
PSO,0.857
PSO,0.863
PSO,0.328
PSO,0.358
PSO,0.349
PSO,0.328
PSO,0.379
PSO,0.339
PSO,0.372
PSO,0.339
PSO,0.353
PSO,0.328
PSO,0.351
PSO,0.371
PSO,0.328
PSO,0.355
PSO,0.358
PSO,0.352
PSO,0.836
PSO,0.348
PSO,0.328
PSO,0.349
PSO,0.356
PSO,0.328
PSO,0.363
PSO,0.356
PSO,0.846
PSO,0.354
PSO,0.535
PSO,0.846
PSO,0.85
PSO,0.874
PSO,0.862
PSO,0.446
PSO,0.425
PSO,0.46
PSO,0.454
PSO,0.428
PSO,0.45
PSO,0.449
PSO,0.459
PSO,0.737
PSO,0.455
PSO,0.425
PSO,0.636
PSO,0.445
PSO,0.469
PSO,1.023
PSO,0.428
PSO,0.449
PSO,0.556
PSO,0.579
PSO,0.438
PSO,1.04
PSO,0.439
PSO,0.426
PSO,0.459
PSO,0.468
PSO,1.026
PSO,1.032
PSO,1.051
PSO,1.054
PSO,1.054
PSO,1.021
PSO,0.436
PSO,0.467
PSO,0.482
PSO,0.426
PSO,0.44
PSO,0.435
PSO,0.467
PSO,0.467
PSO,0.45
PSO,0.444
PSO,0.478
PSO,0.453
PSO,0.432
PSO,0.446
PSO,0.455
PSO,0.468
PSO,1.049
PSO,0.46
PSO,0.454
PSO,0.46
PSO,0.457
PSO,1.028
PSO,0.44
PSO,0.441
PSO,0.45
PSO,1.037
PSO,0.463
PSO,1.053
PSO,1.068
PSO,1.053
PSO,1.025
PSO,0.606
PSO,0.595
PSO,0.611
PSO,0.607
PSO,0.579
PSO,0.621
PSO,0.596
PSO,0.629
PSO,0.705
PSO,0.601
PSO,0.614
PSO,0.592
PSO,0.656
PSO,0.612
PSO,0.623
PSO,0.62
PSO,1.577
PSO,0.672
PSO,0.639
PSO,1.565
PSO,0.608
PSO,0.6
PSO,0.568
PSO,1.483
PSO,0.598
PSO,1.122
PSO,1.589
PSO,0.623
PSO,0.625
PSO,1.581
PSO,1.584
PSO,0.515
PSO,0.48
PSO,0.509
PSO,0.46
PSO,0.456
PSO,0.443
PSO,0.432
PSO,0.973
PSO,0.602
PSO,0.66
PSO,0.677
PSO,0.534
PSO,0.519
PSO,0.437
PSO,0.435
PSO,0.449
PSO,1.249
PSO,0.943
PSO,0.55
PSO,1.238
PSO,0.505
PSO,0.512
PSO,0.524
PSO,0.624
PSO,0.552
PSO,0.545
PSO,0.601
PSO,1.365
PSO,1.365
PSO,1.36
PSO,1.373
PSO,0.886
PSO,0.815
PSO,0.772
PSO,0.766
PSO,0.819
PSO,0.703
PSO,0.76
PSO,0.747
PSO,0.865
PSO,0.662
PSO,0.636
PSO,0.625
PSO,0.667
PSO,0.609
PSO,0.668
PSO,0.649
PSO,1.836
PSO,0.72
PSO,1.769
PSO,1.826
PSO,0.715
PSO,0.645
PSO,0.628
PSO,0.651
PSO,0.663
PSO,0.607
PSO,1.326
PSO,0.655
PSO,1.686
PSO,1.667
PSO,1.674
PSO,0.71
PSO,0.73
PSO,0.673
PSO,0.661
PSO,0.773
PSO,0.665
PSO,0.623
PSO,0.63
PSO,0.7
PSO,0.875
PSO,0.725
PSO,0.698
PSO,0.829
PSO,0.657
PSO,1.74
PSO,1.714
PSO,0.621
PSO,0.68
PSO,1.741
PSO,0.675
PSO,0.701
PSO,0.633
PSO,1.058
PSO,0.781
PSO,0.624
PSO,0.669
PSO,1.699
PSO,0.671
PSO,1.735
PSO,1.702
PSO,1.745
PSO,0.449
PSO,0.528
PSO,0.467
PSO,0.494
PSO,0.406
PSO,0.423
PSO,0.398
PSO,0.429
PSO,0.414
PSO,0.729
PSO,0.408
PSO,0.398
PSO,1.012
PSO,1.034
PSO,0.513
PSO,0.411
PSO,0.409
PSO,0.523
PSO,0.417
PSO,0.42
PSO,0.408
PSO,0.401
PSO,0.497
PSO,0.45
PSO,1.02
PSO,1.024
PSO,0.411
PSO,1.021
PSO,0.989
PSO,1.005
PSO,1.034
PSO,0.276
PSO,0.272
PSO,0.292
PSO,0.283
PSO,0.269
PSO,0.335
PSO,0.309
PSO,0.282
PSO,0.274
PSO,0.271
PSO,0.28
PSO,0.283
PSO,0.269
PSO,0.296
PSO,0.318
PSO,0.295
PSO,0.277
PSO,0.272
PSO,0.276
PSO,0.287
PSO,0.322
PSO,0.272
PSO,0.582
PSO,0.298
PSO,0.646
PSO,0.708
PSO,0.697
PSO,0.304
PSO,0.281
PSO,0.698
PSO,0.691
PSO,0.459
PSO,0.447
PSO,0.463
PSO,0.444
PSO,0.472
PSO,0.471
PSO,0.454
PSO,0.463
PSO,0.564
PSO,0.676
PSO,0.458
PSO,0.484
PSO,0.445
PSO,0.47
PSO,1.065
PSO,0.461
PSO,1.135
PSO,0.465
PSO,0.618
PSO,0.524
PSO,1.121
PSO,1.122
PSO,0.492
PSO,0.474
PSO,0.444
PSO,0.489
PSO,0.466
PSO,0.833
PSO,1.158
PSO,1.112
PSO,1.126
PSO,0.465
PSO,0.472
PSO,0.476
PSO,0.527
PSO,0.494
PSO,0.493
PSO,0.483
PSO,0.48
PSO,0.563
PSO,0.481
PSO,0.473
PSO,0.501
PSO,0.507
PSO,1.179
PSO,0.491
PSO,0.489
PSO,0.481
PSO,1.166
PSO,1.141
PSO,0.472
PSO,0.456
PSO,0.476
PSO,0.501
PSO,0.502
PSO,0.496
PSO,1.152
PSO,0.49
PSO,0.629
PSO,1.177
PSO,1.142
PSO,1.18
PSO,0.435
PSO,0.429
PSO,0.42
PSO,0.441
PSO,0.458
PSO,0.599
PSO,0.453
PSO,0.444
PSO,0.43
PSO,0.43
PSO,0.44
PSO,0.43
PSO,0.453
PSO,0.441
PSO,1.04
PSO,1.043
PSO,0.41
PSO,0.721
PSO,0.45
PSO,0.423
PSO,0.821
PSO,0.425
PSO,0.437
PSO,0.491
PSO,0.466
PSO,1.034
PSO,1.068
PSO,0.741
PSO,1.027
PSO,1.153
PSO,1.143
PSO,0.295
PSO,0.283
PSO,0.302
PSO,0.282
PSO,0.304
PSO,0.28
PSO,0.358
PSO,0.305
PSO,0.325
PSO,0.322
PSO,0.326
PSO,0.341
PSO,0.748
PSO,0.342
PSO,0.4
PSO,0.369
PSO,0.41
PSO,0.382
PSO,0.367
PSO,0.373
PSO,0.373
PSO,0.382
PSO,0.676
PSO,0.412
PSO,0.842
PSO,0.859
PSO,0.392
PSO,0.37
PSO,0.845
PSO,0.754
PSO,0.8
PSO,0.566
PSO,0.559
PSO,0.558
PSO,0.557
PSO,0.556
PSO,0.542
PSO,0.571
PSO,0.49
PSO,0.63
PSO,0.461
PSO,0.46
PSO,0.46
PSO,0.467
PSO,0.473
PSO,0.488
PSO,0.461
PSO,1.222
PSO,0.56
PSO,1.206
PSO,1.182
PSO,0.518
PSO,1.214
PSO,0.88
PSO,0.459
PSO,0.463
PSO,0.468
PSO,0.48
PSO,1.144
PSO,0.625
PSO,0.645
PSO,1.148
PSO,0.474
PSO,0.549
PSO,0.465
PSO,0.474
PSO,0.476
PSO,0.707
PSO,0.506
PSO,0.509
PSO,0.474
PSO,0.802
PSO,0.486
PSO,0.531
PSO,0.465
PSO,0.465
PSO,0.49
PSO,1.189
PSO,1.172
PSO,0.508
PSO,0.628
PSO,1.206
PSO,0.474
PSO,0.503
PSO,0.669
PSO,0.511
PSO,1.171
PSO,0.465
PSO,1.184
PSO,0.48
PSO,0.683
PSO,1.17
PSO,0.681
PSO,0.575
PSO,0.602
PSO,0.596
PSO,0.779
PSO,0.625
PSO,0.6
PSO,0.572
PSO,0.644
PSO,0.607
PSO,0.686
PSO,0.6
PSO,0.582
PSO,0.59
PSO,0.565
PSO,0.609
PSO,1.583
PSO,0.668
PSO,1.578
PSO,0.621
PSO,1.597
PSO,0.659
PSO,1.579
PSO,0.619
PSO,1.586
PSO,0.601
PSO,0.588
PSO,0.604
PSO,0.565
PSO,1.477
PSO,1.578
PSO,0.641
PSO,0.638
PSO,0.643
PSO,0.634
PSO,0.595
PSO,0.602
PSO,0.566
PSO,0.604
PSO,0.589
PSO,0.639
PSO,0.641
PSO,0.642
PSO,0.605
PSO,1.089
PSO,1.577
PSO,1.57
PSO,0.601
PSO,0.566
PSO,0.594
PSO,0.577
PSO,1.597
PSO,0.878
PSO,0.639
PSO,1.58
PSO,0.644
PSO,1.584
PSO,0.618
PSO,1.574
PSO,0.669
PSO,0.864
PSO,1.583
PSO,1.573
PSO,0.671
PSO,0.705
PSO,0.672
PSO,0.756
PSO,0.678
PSO,0.747
PSO,0.763
PSO,0.77
PSO,0.669
PSO,0.704
PSO,0.672
PSO,0.71
PSO,0.776
PSO,0.676
PSO,1.368
PSO,0.81
PSO,1.808
PSO,0.766
PSO,1.773
PSO,0.682
PSO,1.789
PSO,0.704
PSO,0.67
PSO,0.748
PSO,1.782
PSO,0.709
PSO,0.687
PSO,0.734
PSO,1.806
PSO,1.772
PSO,1.8
PSO,0.784
PSO,0.669
PSO,0.781
PSO,0.705
PSO,0.71
PSO,0.723
PSO,0.697
PSO,0.716
PSO,0.766
PSO,1.309
PSO,0.782
PSO,0.713
PSO,0.746
PSO,0.704
PSO,0.714
PSO,1.815
PSO,0.71
PSO,0.73
PSO,1.792
PSO,0.711
PSO,0.723
PSO,1.786
PSO,0.687
PSO,0.732
PSO,0.728
PSO,0.705
PSO,0.757
PSO,1.421
PSO,1.522
PSO,1.775
PSO,1.793
PSO,0.456
PSO,0.466
PSO,0.45
PSO,0.465
PSO,0.445
PSO,0.405
PSO,0.411
PSO,0.454
PSO,0.428
PSO,0.407
PSO,0.417
PSO,1.061
PSO,0.691
PSO,1.038
PSO,0.574
PSO,0.418
PSO,0.436
PSO,0.412
PSO,1.043
PSO,0.424
PSO,0.415
PSO,0.414
PSO,0.422
PSO,0.585
PSO,0.429
PSO,0.429
PSO,0.418
PSO,1.045
PSO,1.028
PSO,1.058
PSO,1.041
PSO,0.432
PSO,0.419
PSO,0.414
PSO,0.419
PSO,0.43
PSO,0.486
PSO,0.429
PSO,0.422
PSO,0.427
PSO,0.421
PSO,0.416
PSO,0.419
PSO,0.426
PSO,1.042
PSO,0.464
PSO,1.039
PSO,1.056
PSO,0.668
PSO,0.403
PSO,0.419
PSO,0.425
PSO,0.427
PSO,0.419
PSO,0.422
PSO,0.45
PSO,0.448
PSO,0.697
PSO,1.065
PSO,1.06
PSO,1.041
PSO,1.035
PSO,0.52
PSO,0.512
PSO,0.52
PSO,0.526
PSO,0.504
PSO,0.533
PSO,0.551
PSO,0.544
PSO,0.865
PSO,0.547
PSO,0.514
PSO,0.518
PSO,0.525
PSO,1.235
PSO,1.241
PSO,0.504
PSO,0.545
PSO,0.546
PSO,0.499
PSO,0.525
PSO,0.516
PSO,0.951
PSO,0.676
PSO,0.521
PSO,0.549
PSO,1.09
PSO,1.255
PSO,1.233
PSO,1.218
PSO,1.232
PSO,1.243
PSO,0.56
PSO,0.505
PSO,0.564
PSO,0.521
PSO,0.521
PSO,0.503
PSO,0.542
PSO,0.512
PSO,0.538
PSO,0.505
PSO,0.611
PSO,0.578
PSO,0.509
PSO,0.525
PSO,0.511
PSO,0.523
PSO,1.219
PSO,0.528
PSO,1.184
PSO,0.582
PSO,0.504
PSO,0.591
PSO,0.534
PSO,0.517
PSO,0.521
PSO,0.511
PSO,1.259
PSO,1.242
PSO,1.222
PSO,1.157
PSO,1.18
PSO,0.36
PSO,0.388
PSO,0.336
PSO,0.52
PSO,0.414
PSO,0.606
PSO,0.355
PSO,0.359
PSO,0.336
PSO,0.354
PSO,0.348
PSO,0.386
PSO,0.373
PSO,0.37
PSO,0.671
PSO,0.373
PSO,0.359
PSO,0.344
PSO,0.338
PSO,0.565
PSO,0.36
PSO,0.36
PSO,0.375
PSO,0.371
PSO,0.582
PSO,0.492
PSO,0.871
PSO,0.855
PSO,0.855
PSO,0.86
PSO,0.881
PSO,0.365
PSO,0.378
PSO,0.354
PSO,0.355
PSO,0.344
PSO,0.43
PSO,0.455
PSO,0.341
PSO,0.357
PSO,0.373
PSO,0.366
PSO,0.358
PSO,0.348
PSO,0.341
PSO,0.359
PSO,0.347
PSO,0.35
PSO,0.366
PSO,0.866
PSO,0.37
PSO,0.791
PSO,0.359
PSO,0.351
PSO,0.343
PSO,0.867
PSO,0.352
PSO,0.854
PSO,0.353
PSO,0.849
PSO,0.863
PSO,0.876
PSO,0.447
PSO,0.452
PSO,0.456
PSO,0.471
PSO,0.454
PSO,0.445
PSO,0.448
PSO,0.452
PSO,0.505
PSO,0.669
PSO,0.453
PSO,0.492
PSO,0.471
PSO,0.431
PSO,1.064
PSO,0.444
PSO,0.451
PSO,0.483
PSO,0.513
PSO,0.453
PSO,1.063
PSO,1.039
PSO,0.475
PSO,1.033
PSO,0.48
PSO,0.431
PSO,0.469
PSO,1.052
PSO,1.045
PSO,1.046
PSO,1.069
PSO,0.443
PSO,0.47
PSO,0.441
PSO,0.527
PSO,0.467
PSO,0.434
PSO,0.432
PSO,0.476
PSO,0.454
PSO,0.455
PSO,0.455
PSO,0.489
PSO,0.441
PSO,0.433
PSO,0.525
PSO,0.482
PSO,1.049
PSO,1.072
PSO,0.454
PSO,1.033
PSO,0.459
PSO,0.456
PSO,0.473
PSO,0.643
PSO,0.46
PSO,0.434
PSO,1.062
PSO,0.515
PSO,1.045
PSO,1.068
PSO,1.072
PSO,0.592
PSO,0.591
PSO,0.595
PSO,0.594
PSO,0.616
PSO,0.601
PSO,0.605
PSO,0.579
PSO,0.703
PSO,0.59
PSO,0.596
PSO,0.589
PSO,0.608
PSO,0.607
PSO,0.589
PSO,0.602
PSO,1.566
PSO,0.658
PSO,1.585
PSO,1.556
PSO,0.63
PSO,0.597
PSO,0.586
PSO,0.842
PSO,0.602
PSO,1.574
PSO,1.569
PSO,0.607
PSO,0.606
PSO,0.632
PSO,1.595
PSO,0.632
PSO,0.612
PSO,0.589
PSO,0.581
PSO,0.572
PSO,0.606
PSO,0.607
PSO,0.624
PSO,0.645
PSO,0.621
PSO,0.595
PSO,0.583
PSO,0.574
PSO,0.593
PSO,0.608
PSO,1.659
PSO,1.567
PSO,1.562
PSO,1.587
PSO,0.619
PSO,0.639
PSO,0.631
PSO,0.602
PSO,1.566
PSO,0.588
PSO,1.575
PSO,0.58
PSO,0.59
PSO,0.565
PSO,1.599
PSO,1.152
PSO,0.643
PSO,0.633
PSO,0.637
PSO,0.612
PSO,0.593
PSO,0.581
PSO,0.586
PSO,0.564
PSO,0.68
PSO,0.637
PSO,0.699
PSO,0.617
PSO,0.585
PSO,0.584
PSO,1.572
PSO,0.599
PSO,1.562
PSO,1.592
PSO,0.608
PSO,0.563
PSO,0.655
PSO,1.572
PSO,1.574
PSO,0.676
PSO,0.583
PSO,0.638
PSO,0.584
PSO,0.596
PSO,1.572
PSO,1.598
PSO,1.578
PSO,0.602
PSO,0.564
PSO,0.639
PSO,0.672
PSO,0.605
PSO,0.618
PSO,0.607
PSO,0.603
PSO,0.564
PSO,0.624
PSO,0.783
PSO,0.66
PSO,0.637
PSO,0.682
PSO,1.567
PSO,0.609
PSO,1.597
PSO,0.612
PSO,0.635
PSO,0.603
PSO,0.569
PSO,1.583
PSO,0.646
PSO,1.579
PSO,0.645
PSO,0.566
PSO,0.615
PSO,1.191
PSO,1.599
PSO,1.567
PSO,1.555
PSO,0.425
PSO,0.447
PSO,0.414
PSO,0.411
PSO,0.446
PSO,0.471
PSO,0.394
PSO,0.426
PSO,0.418
PSO,0.401
PSO,0.416
PSO,0.536
PSO,0.472
PSO,1.042
PSO,0.522
PSO,0.427
PSO,0.403
PSO,0.42
PSO,1.037
PSO,0.404
PSO,1.027
PSO,0.409
PSO,0.419
PSO,0.398
PSO,0.464
PSO,0.409
PSO,0.435
PSO,0.848
PSO,0.42
PSO,1.041
PSO,1.043
PSO,0.413
PSO,0.412
PSO,0.41
PSO,0.412
PSO,0.457
PSO,0.429
PSO,0.513
PSO,0.412
PSO,0.396
PSO,0.429
PSO,0.411
PSO,0.414
PSO,0.435
PSO,0.597
PSO,1.034
PSO,1.034
PSO,0.403
PSO,0.545
PSO,0.406
PSO,0.434
PSO,1.031
PSO,0.417
PSO,1.012
PSO,0.416
PSO,0.424
PSO,0.405
PSO,0.585
PSO,0.6
PSO,1.041
PSO,1.043
PSO,1.031
PSO,0.408
PSO,0.402
PSO,0.431
PSO,0.429
PSO,0.415
PSO,0.416
PSO,0.434
PSO,0.566
PSO,0.47
PSO,0.412
PSO,0.398
PSO,0.433
PSO,0.417
PSO,1.031
PSO,0.445
PSO,0.593
PSO,0.425
PSO,1.032
PSO,1.012
PSO,0.402
PSO,0.5
PSO,0.413
PSO,0.4
PSO,0.454
PSO,0.603
PSO,0.415
PSO,0.496
PSO,1.046
PSO,1.045
PSO,1.033
PSO,1.03
PSO,0.407
PSO,0.406
PSO,0.528
PSO,0.416
PSO,0.405
PSO,0.449
PSO,0.482
PSO,0.428
PSO,0.396
PSO,0.482
PSO,0.552
PSO,0.407
PSO,0.411
PSO,0.426
PSO,0.557
PSO,1.015
PSO,1.033
PSO,0.413
PSO,0.4
PSO,0.472
PSO,0.549
PSO,0.41
PSO,0.404
PSO,0.444
PSO,0.406
PSO,0.427
PSO,1.047
PSO,0.707
PSO,1.043
PSO,1.031
PSO,1.035
PSO,0.454
PSO,0.405
PSO,0.412
PSO,0.414
PSO,0.551
PSO,0.555
PSO,0.425
PSO,0.427
PSO,0.454
PSO,0.425
PSO,0.408
PSO,1.041
PSO,0.502
PSO,1.054
PSO,0.413
PSO,0.574
PSO,0.428
PSO,0.419
PSO,0.443
PSO,0.432
PSO,0.58
PSO,0.406
PSO,0.513
PSO,0.416
PSO,1.068
PSO,0.59
PSO,1.069
PSO,1.056
PSO,1.055
PSO,1.035
PSO,1.048
PSO,0.408
PSO,0.413
PSO,0.48
PSO,0.441
PSO,0.408
PSO,0.465
PSO,0.523
PSO,0.451
PSO,0.461
PSO,0.415
PSO,0.423
PSO,0.445
PSO,0.595
PSO,0.475
PSO,0.408
PSO,0.439
PSO,0.455
PSO,0.413
PSO,0.439
PSO,0.627
PSO,0.436
PSO,0.428
PSO,0.409
PSO,0.465
PSO,1.069
PSO,0.594
PSO,1.068
PSO,1.055
PSO,1.055
PSO,1.04
PSO,1.053
PSO,0.449
PSO,0.417
PSO,0.414
PSO,0.427
PSO,0.432
PSO,0.407
PSO,0.492
PSO,0.448
PSO,0.411
PSO,0.472
PSO,0.413
PSO,0.425
PSO,0.426
PSO,0.976
PSO,0.47
PSO,0.411
PSO,0.464
PSO,0.425
PSO,0.444
PSO,0.416
PSO,0.422
PSO,0.422
PSO,1.07
PSO,0.434
PSO,0.578
PSO,1.071
PSO,1.061
PSO,1.054
PSO,1.04
PSO,1.063
PSO,1.067
PSO,0.408
PSO,0.443
PSO,0.434
PSO,0.476
PSO,0.414
PSO,0.427
PSO,0.428
PSO,0.424
PSO,0.41
PSO,0.495
PSO,0.435
PSO,0.462
PSO,0.417
PSO,0.443
PSO,0.423
PSO,0.429
PSO,0.408
PSO,0.46
PSO,0.459
PSO,1.063
PSO,0.452
PSO,0.444
PSO,1.072
PSO,0.414
PSO,0.434
PSO,0.432
PSO,1.058
PSO,1.057
PSO,1.044
PSO,1.056
PSO,1.125
GWO,0.595
GWO,0.681
GWO,0.609
GWO,0.682
GWO,0.742
GWO,0.689
GWO,0.686
GWO,0.729
GWO,0.962
GWO,0.776
GWO,0.775
GWO,0.868
GWO,0.824
GWO,0.74
GWO,0.766
GWO,0.743
GWO,0.913
GWO,1.799
GWO,0.623
GWO,0.614
GWO,1.776
GWO,0.757
GWO,0.659
GWO,1.788
GWO,1.775
GWO,0.636
GWO,0.599
GWO,1.768
GWO,1.756
GWO,0.698
GWO,1.721
GWO,0.654
GWO,0.687
GWO,0.596
GWO,0.593
GWO,0.684
GWO,0.646
GWO,0.613
GWO,0.641
GWO,0.595
GWO,0.705
GWO,0.66
GWO,0.597
GWO,0.669
GWO,0.661
GWO,0.625
GWO,0.639
GWO,1.634
GWO,0.611
GWO,1.613
GWO,0.668
GWO,0.675
GWO,0.597
GWO,1.607
GWO,1.621
GWO,0.665
GWO,1.598
GWO,1.596
GWO,0.668
GWO,1.302
GWO,0.636
GWO,0.636
GWO,0.718
GWO,0.738
GWO,0.763
GWO,0.756
GWO,0.765
GWO,0.731
GWO,0.705
GWO,0.737
GWO,0.787
GWO,0.746
GWO,0.756
GWO,0.757
GWO,0.773
GWO,0.743
GWO,0.716
GWO,1.887
GWO,0.728
GWO,1.866
GWO,0.798
GWO,0.815
GWO,1.898
GWO,1.889
GWO,1.904
GWO,1.904
GWO,0.83
GWO,1.918
GWO,0.868
GWO,0.917
GWO,0.94
GWO,0.917
GWO,0.93
GWO,0.981
GWO,0.933
GWO,0.901
GWO,1.041
GWO,0.819
GWO,0.841
GWO,0.784
GWO,0.765
GWO,0.765
GWO,1.736
GWO,0.789
GWO,1.708
GWO,0.753
GWO,0.714
GWO,0.705
GWO,2.076
GWO,0.799
GWO,1.984
GWO,0.745
GWO,2.004
GWO,1.969
GWO,0.735
GWO,1.957
GWO,0.761
GWO,0.726
GWO,0.931
GWO,0.729
GWO,0.758
GWO,1.105
GWO,1.024
GWO,1.873
GWO,0.503
GWO,0.486
GWO,0.483
GWO,0.454
GWO,0.448
GWO,0.499
GWO,0.44
GWO,1.079
GWO,0.482
GWO,0.453
GWO,1.007
GWO,0.46
GWO,0.468
GWO,1.062
GWO,1.048
GWO,0.471
GWO,1.052
GWO,0.463
GWO,0.441
GWO,0.619
GWO,0.451
GWO,0.437
GWO,0.453
GWO,0.676
GWO,0.465
GWO,0.468
GWO,0.618
GWO,1.077
GWO,1.068
GWO,1.049
GWO,1.063
GWO,0.452
GWO,0.475
GWO,0.44
GWO,0.436
GWO,0.495
GWO,0.464
GWO,0.475
GWO,0.501
GWO,0.589
GWO,0.466
GWO,0.461
GWO,1.05
GWO,0.47
GWO,0.437
GWO,0.504
GWO,0.468
GWO,0.586
GWO,0.49
GWO,1.043
GWO,0.461
GWO,0.464
GWO,0.455
GWO,0.621
GWO,0.439
GWO,0.433
GWO,0.718
GWO,1.156
GWO,1.151
GWO,1.149
GWO,1.172
GWO,1.169
GWO,0.617
GWO,0.627
GWO,0.696
GWO,0.671
GWO,0.683
GWO,0.736
GWO,0.691
GWO,0.856
GWO,0.862
GWO,0.727
GWO,0.738
GWO,0.865
GWO,0.703
GWO,1.452
GWO,0.639
GWO,0.774
GWO,0.607
GWO,0.581
GWO,0.781
GWO,1.043
GWO,0.57
GWO,0.561
GWO,0.544
GWO,0.625
GWO,0.552
GWO,1.43
GWO,1.345
GWO,1.372
GWO,1.335
GWO,1.358
GWO,1.272
GWO,0.587
GWO,0.585
GWO,0.616
GWO,0.547
GWO,0.567
GWO,0.552
GWO,0.821
GWO,0.59
GWO,0.608
GWO,0.554
GWO,0.605
GWO,0.573
GWO,0.558
GWO,0.56
GWO,0.555
GWO,0.549
GWO,0.6
GWO,0.553
GWO,0.614
GWO,0.583
GWO,1.265
GWO,1.323
GWO,0.565
GWO,1.272
GWO,0.558
GWO,0.555
GWO,1.281
GWO,1.298
GWO,0.552
GWO,1.155
GWO,1.273
GWO,0.428
GWO,0.456
GWO,0.397
GWO,0.44
GWO,0.416
GWO,0.383
GWO,0.407
GWO,0.443
GWO,0.4
GWO,0.395
GWO,0.393
GWO,0.443
