MH,Data
PSO,31.708
PSO,16.37
PSO,16.268
PSO,15.794
PSO,15.163
PSO,15.639
PSO,16.741
PSO,15.748
PSO,15.476
PSO,17.454
PSO,16.301
PSO,15.433
PSO,15.459
PSO,16.155
PSO,35.9
PSO,17.654
PSO,35.682
PSO,16.182
PSO,35.667
PSO,15.571
PSO,36.02
PSO,16.681
PSO,25.72
PSO,16.798
PSO,16.889
PSO,14.932
PSO,16.386
PSO,16.17
PSO,36.401
PSO,18.735
PSO,37.206
PSO,35.851
PSO,15.865
PSO,16.262
PSO,15.581
PSO,16.865
PSO,15.34
PSO,16.754
PSO,16.29
PSO,16.031
PSO,16.098
PSO,15.596
PSO,15.16
PSO,29.885
PSO,35.768
PSO,17.558
PSO,35.737
PSO,36.097
PSO,14.985
PSO,18.47
PSO,17.573
PSO,16.116
PSO,15.81
PSO,15.326
PSO,15.227
PSO,16.612
PSO,36.521
PSO,17.734
PSO,25.122
PSO,37.264
PSO,35.353
PSO,35.858
PSO,35.644
PSO,7.803
PSO,9.136
PSO,8.851
PSO,9.674
PSO,8.0
PSO,7.765
PSO,8.043
PSO,7.768
PSO,21.086
PSO,8.892
PSO,8.683
PSO,8.474
PSO,8.55
PSO,8.009
PSO,7.868
PSO,8.733
PSO,8.659
PSO,8.457
PSO,8.759
PSO,7.768
PSO,20.913
PSO,8.499
PSO,8.21
PSO,7.922
PSO,8.404
PSO,7.885
PSO,8.539
PSO,21.083
PSO,8.651
PSO,20.837
PSO,21.053
PSO,8.147
PSO,9.038
PSO,8.367
PSO,8.058
PSO,8.25
PSO,8.099
PSO,8.326
PSO,8.64
PSO,9.232
PSO,15.613
PSO,8.818
PSO,8.816
PSO,8.371
PSO,8.383
PSO,8.355
PSO,8.358
PSO,20.597
PSO,20.722
PSO,9.216
PSO,20.702
PSO,11.23
PSO,8.003
PSO,8.455
PSO,8.336
PSO,21.22
PSO,8.174
PSO,8.161
PSO,8.146
PSO,15.072
PSO,20.893
PSO,21.281
PSO,11.989
PSO,10.205
PSO,11.101
PSO,10.549
PSO,11.763
PSO,10.22
PSO,10.648
PSO,13.459
PSO,14.281
PSO,10.658
PSO,11.43
PSO,10.318
PSO,10.442
PSO,10.219
PSO,11.555
PSO,25.026
PSO,25.223
PSO,25.273
PSO,12.555
PSO,16.2
PSO,10.676
PSO,10.47
PSO,25.801
PSO,11.137
PSO,10.793
PSO,12.142
PSO,10.226
PSO,25.779
PSO,13.711
PSO,25.931
PSO,25.909
PSO,10.52
PSO,11.226
PSO,10.582
PSO,10.896
PSO,10.942
PSO,11.644
PSO,10.248
PSO,11.153
PSO,12.39
PSO,10.926
PSO,10.276
PSO,25.13
PSO,25.166
PSO,11.059
PSO,10.941
PSO,25.29
PSO,11.377
PSO,11.024
PSO,10.251
PSO,25.886
PSO,11.911
PSO,10.925
PSO,25.789
PSO,11.577
PSO,10.695
PSO,26.094
PSO,11.2
PSO,12.784
PSO,18.328
PSO,25.105
PSO,25.38
PSO,14.328
PSO,13.742
PSO,15.582
PSO,14.931
PSO,15.054
PSO,15.184
PSO,15.237
PSO,14.154
PSO,13.919
PSO,18.419
PSO,13.737
PSO,15.163
PSO,15.009
PSO,27.429
PSO,15.927
PSO,38.555
PSO,15.195
PSO,39.002
PSO,16.839
PSO,13.995
PSO,13.999
PSO,13.739
PSO,16.354
PSO,38.963
PSO,15.054
PSO,39.405
PSO,15.613
PSO,15.468
PSO,38.879
PSO,38.531
PSO,30.919
PSO,12.936
PSO,10.628
PSO,10.716
PSO,11.767
PSO,12.213
PSO,12.228
PSO,12.325
PSO,13.365
PSO,11.281
PSO,11.558
PSO,10.889
PSO,10.694
PSO,12.4
PSO,29.604
PSO,12.022
PSO,12.081
PSO,30.235
PSO,12.068
PSO,10.891
PSO,10.806
PSO,11.612
PSO,11.881
PSO,30.205
PSO,10.722
PSO,12.346
PSO,12.277
PSO,30.401
PSO,28.969
PSO,29.621
PSO,29.496
PSO,29.564
PSO,18.04
PSO,15.455
PSO,15.152
PSO,15.261
PSO,15.357
PSO,15.889
PSO,14.933
PSO,16.475
PSO,15.994
PSO,15.481
PSO,15.285
PSO,15.197
PSO,15.694
PSO,15.714
PSO,16.169
PSO,15.119
PSO,36.014
PSO,41.494
PSO,21.422
PSO,41.173
PSO,15.366
PSO,15.687
PSO,15.507
PSO,40.818
PSO,15.706
PSO,15.993
PSO,15.354
PSO,21.784
PSO,40.57
PSO,41.1
PSO,40.729
PSO,21.231
PSO,18.162
PSO,15.464
PSO,15.875
PSO,15.514
PSO,15.622
PSO,16.277
PSO,15.792
PSO,29.626
PSO,20.552
PSO,17.308
PSO,15.758
PSO,16.424
PSO,15.588
PSO,16.186
PSO,16.052
PSO,15.949
PSO,42.835
PSO,18.836
PSO,42.48
PSO,35.614
PSO,18.452
PSO,15.522
PSO,16.738
PSO,15.303
PSO,16.419
PSO,16.347
PSO,42.064
PSO,41.94
PSO,42.36
PSO,41.993
PSO,10.36
PSO,12.203
PSO,10.217
PSO,9.741
PSO,11.488
PSO,21.047
PSO,10.087
PSO,9.681
PSO,9.945
PSO,10.154
PSO,11.231
PSO,25.076
PSO,9.843
PSO,13.544
PSO,10.892
PSO,9.559
PSO,25.084
PSO,10.666
PSO,10.01
PSO,10.378
PSO,10.359
PSO,12.996
PSO,12.579
PSO,10.566
PSO,10.063
PSO,11.848
PSO,24.958
PSO,25.014
PSO,25.189
PSO,25.5
PSO,25.664
PSO,7.109
PSO,6.421
PSO,7.471
PSO,7.738
PSO,8.715
PSO,12.72
PSO,6.874
PSO,7.329
PSO,7.015
PSO,6.811
PSO,6.939
PSO,6.795
PSO,17.247
PSO,8.461
PSO,8.366
PSO,6.709
PSO,7.301
PSO,7.176
PSO,7.025
PSO,7.128
PSO,6.883
PSO,8.734
PSO,6.783
PSO,7.338
PSO,7.067
PSO,7.799
PSO,7.2
PSO,17.312
PSO,17.079
PSO,17.054
PSO,17.152
PSO,11.129
PSO,11.758
PSO,11.527
PSO,11.243
PSO,11.213
PSO,11.25
PSO,10.809
PSO,17.276
PSO,11.85
PSO,12.045
PSO,11.616
PSO,14.204
PSO,11.351
PSO,11.211
PSO,11.24
PSO,11.002
PSO,27.624
PSO,27.53
PSO,11.435
PSO,28.433
PSO,12.634
PSO,10.728
PSO,11.335
PSO,10.867
PSO,27.174
PSO,27.458
PSO,11.263
PSO,11.219
PSO,11.073
PSO,21.869
PSO,27.455
PSO,11.437
PSO,12.482
PSO,10.958
PSO,14.516
PSO,11.697
PSO,11.545
PSO,11.331
PSO,11.608
PSO,11.528
PSO,11.546
PSO,12.294
PSO,12.377
PSO,28.315
PSO,28.844
PSO,29.011
PSO,12.665
PSO,11.578
PSO,11.41
PSO,11.505
PSO,24.479
PSO,11.574
PSO,11.516
PSO,12.002
PSO,27.981
PSO,28.154
PSO,12.329
PSO,28.675
PSO,19.838
PSO,28.514
PSO,29.006
PSO,29.171
PSO,10.866
PSO,10.248
PSO,10.316
PSO,9.841
PSO,10.26
PSO,10.302
PSO,10.471
PSO,10.985
PSO,11.838
PSO,9.959
PSO,10.502
PSO,11.872
PSO,10.111
PSO,10.51
PSO,10.791
PSO,10.454
PSO,11.225
PSO,11.809
PSO,25.485
PSO,10.066
PSO,25.621
PSO,10.4
PSO,10.109
PSO,10.97
PSO,23.017
PSO,10.807
PSO,11.973
PSO,25.799
PSO,10.877
PSO,22.197
PSO,26.425
PSO,8.762
PSO,7.662
PSO,6.981
PSO,7.304
PSO,7.622
PSO,6.99
PSO,7.242
PSO,7.479
PSO,7.425
PSO,7.701
PSO,6.993
PSO,7.741
PSO,18.135
PSO,7.276
PSO,8.627
PSO,17.984
PSO,7.386
PSO,17.94
PSO,17.235
PSO,7.334
PSO,7.726
PSO,6.878
PSO,6.889
PSO,7.39
PSO,18.209
PSO,8.35
PSO,7.082
PSO,7.516
PSO,17.005
PSO,17.942
PSO,17.478
PSO,11.411
PSO,12.145
PSO,11.143
PSO,13.022
PSO,11.694
PSO,12.02
PSO,11.431
PSO,11.253
PSO,14.18
PSO,11.621
PSO,10.901
PSO,11.623
PSO,11.024
PSO,12.059
PSO,11.605
PSO,24.331
PSO,11.33
PSO,28.226
PSO,13.012
PSO,28.235
PSO,12.637
PSO,28.117
PSO,11.62
PSO,10.916
PSO,11.921
PSO,11.792
PSO,11.067
PSO,28.582
PSO,28.588
PSO,27.911
PSO,28.064
PSO,11.971
PSO,12.33
PSO,13.209
PSO,15.821
PSO,11.391
PSO,12.35
PSO,12.268
PSO,11.725
PSO,11.8
PSO,12.232
PSO,12.645
PSO,11.552
PSO,12.933
PSO,11.716
PSO,12.097
PSO,11.741
PSO,11.66
PSO,29.437
PSO,28.497
PSO,12.007
PSO,29.281
PSO,12.523
PSO,11.976
PSO,12.408
PSO,12.187
PSO,30.067
PSO,11.954
PSO,11.891
PSO,29.589
PSO,28.659
PSO,28.961
PSO,17.17
PSO,17.051
PSO,17.858
PSO,20.935
PSO,18.278
PSO,17.855
PSO,17.588
PSO,17.631
PSO,21.359
PSO,17.129
PSO,17.578
PSO,17.511
PSO,19.33
PSO,17.99
PSO,38.135
PSO,17.677
PSO,34.719
PSO,17.6
PSO,45.176
PSO,44.732
PSO,18.648
PSO,16.768
PSO,18.638
PSO,46.28
PSO,45.293
PSO,17.376
PSO,18.533
PSO,17.214
PSO,44.419
PSO,41.166
PSO,38.945
PSO,17.461
PSO,17.762
PSO,21.372
PSO,16.811
PSO,20.06
PSO,18.609
PSO,17.152
PSO,17.378
PSO,17.932
PSO,17.652
PSO,20.032
PSO,16.812
PSO,19.099
PSO,16.983
PSO,45.22
PSO,44.778
PSO,17.441
PSO,16.99
PSO,17.407
PSO,18.344
PSO,19.147
PSO,34.557
PSO,20.038
PSO,44.796
PSO,45.317
PSO,19.794
PSO,17.8
PSO,17.242
PSO,44.333
PSO,45.492
PSO,45.098
PSO,20.997
PSO,20.781
PSO,20.481
PSO,21.18
PSO,20.566
PSO,22.412
PSO,31.632
PSO,21.11
PSO,19.974
PSO,19.815
PSO,20.593
PSO,21.88
PSO,20.814
PSO,49.739
PSO,21.698
PSO,20.859
PSO,20.073
PSO,20.4
PSO,22.734
PSO,50.013
PSO,20.326
PSO,51.576
PSO,21.359
PSO,49.531
PSO,21.291
PSO,49.517
PSO,21.334
PSO,21.193
PSO,50.724
PSO,50.113
PSO,49.773
PSO,20.414
PSO,20.338
PSO,21.836
PSO,21.337
PSO,20.997
PSO,21.333
PSO,21.31
PSO,21.277
PSO,20.69
PSO,20.361
PSO,21.261
PSO,21.557
PSO,21.093
PSO,21.313
PSO,21.33
PSO,21.2
PSO,20.924
PSO,49.892
PSO,20.515
PSO,50.725
PSO,20.939
PSO,49.646
PSO,21.434
PSO,49.79
PSO,21.265
PSO,21.261
PSO,50.761
PSO,21.215
PSO,22.047
PSO,50.376
PSO,50.154
PSO,13.405
PSO,13.912
PSO,13.089
PSO,13.685
PSO,14.461
PSO,14.44
PSO,12.911
PSO,13.688
PSO,13.008
PSO,12.906
PSO,14.242
PSO,13.117
PSO,13.692
PSO,31.675
PSO,14.441
PSO,32.589
PSO,31.051
PSO,13.568
PSO,30.59
PSO,13.297
PSO,12.946
PSO,14.971
PSO,13.725
PSO,28.319
PSO,13.549
PSO,13.434
PSO,14.065
PSO,13.943
PSO,31.458
PSO,31.67
PSO,31.628
PSO,12.805
PSO,13.087
PSO,13.458
PSO,12.62
PSO,18.369
PSO,13.557
PSO,13.478
PSO,14.033
PSO,13.253
PSO,19.152
PSO,14.234
PSO,13.358
PSO,12.931
PSO,12.581
PSO,30.796
PSO,13.495
PSO,31.246
PSO,14.997
PSO,32.589
PSO,13.552
PSO,13.573
PSO,13.256
PSO,13.738
PSO,12.822
PSO,13.307
PSO,13.129
PSO,28.154
PSO,31.418
PSO,31.625
PSO,30.633
PSO,31.557
PSO,16.826
PSO,16.56
PSO,15.977
PSO,15.839
PSO,15.698
PSO,17.156
PSO,15.685
PSO,15.813
PSO,15.438
PSO,16.697
PSO,16.204
PSO,15.891
PSO,36.246
PSO,15.757
PSO,16.598
PSO,37.29
PSO,15.334
PSO,15.791
PSO,16.543
PSO,35.658
PSO,17.673
PSO,15.652
PSO,16.021
PSO,15.873
PSO,16.237
PSO,15.8
PSO,35.921
PSO,35.449
PSO,36.562
PSO,36.533
PSO,36.108
PSO,15.652
PSO,16.236
PSO,16.37
PSO,16.551
PSO,16.652
PSO,15.951
PSO,16.047
PSO,16.005
PSO,15.779
PSO,16.052
PSO,15.989
PSO,16.373
PSO,37.476
PSO,16.579
PSO,35.88
PSO,16.233
PSO,16.031
PSO,16.018
PSO,15.858
PSO,15.939
PSO,15.945
PSO,16.548
PSO,16.535
PSO,16.386
PSO,36.018
PSO,35.548
PSO,36.733
PSO,36.562
PSO,27.409
PSO,36.165
PSO,37.351
PSO,9.041
PSO,8.877
PSO,8.849
PSO,8.877
PSO,8.873
PSO,9.076
PSO,8.034
PSO,8.849
PSO,8.679
PSO,8.073
PSO,8.869
PSO,8.32
PSO,8.438
PSO,9.016
PSO,8.428
PSO,8.548
PSO,8.734
PSO,8.309
PSO,9.611
PSO,8.14
PSO,9.017
PSO,8.409
PSO,8.702
PSO,8.865
PSO,8.237
PSO,8.686
PSO,17.183
PSO,21.173
PSO,20.958
PSO,21.826
PSO,21.345
PSO,9.841
PSO,8.065
PSO,7.998
PSO,8.905
PSO,8.808
PSO,8.26
PSO,8.289
PSO,8.849
PSO,8.247
PSO,8.869
PSO,8.215
PSO,9.747
PSO,9.053
PSO,21.261
PSO,8.294
PSO,8.7
PSO,18.158
PSO,9.073
PSO,8.914
PSO,8.945
PSO,8.499
PSO,21.768
PSO,9.184
PSO,8.338
PSO,9.38
PSO,21.215
PSO,20.98
PSO,21.774
PSO,21.554
PSO,21.228
PSO,21.874
PSO,10.676
PSO,10.733
PSO,11.418
PSO,10.993
PSO,10.335
PSO,11.159
PSO,10.844
PSO,11.57
PSO,12.507
PSO,11.365
PSO,11.336
PSO,10.704
PSO,10.336
PSO,11.551
PSO,10.984
PSO,11.277
PSO,12.134
PSO,26.027
PSO,10.973
PSO,10.482
PSO,25.324
PSO,10.99
PSO,10.337
PSO,11.226
PSO,25.413
PSO,11.227
PSO,11.144
PSO,26.033
PSO,26.148
PSO,25.787
PSO,26.323
PSO,11.816
PSO,11.883
PSO,11.546
PSO,11.18
PSO,11.146
PSO,11.224
PSO,11.214
PSO,16.822
PSO,11.569
PSO,10.868
PSO,17.398
PSO,11.265
PSO,10.556
PSO,10.778
PSO,11.186
PSO,11.234
PSO,10.705
PSO,11.118
PSO,25.46
PSO,11.16
PSO,25.422
PSO,12.753
PSO,10.825
PSO,11.427
PSO,10.393
PSO,26.196
PSO,26.237
PSO,11.22
PSO,25.969
PSO,26.463
PSO,25.686
PSO,14.314
PSO,14.967
PSO,14.569
PSO,15.594
PSO,14.681
PSO,14.603
PSO,13.751
PSO,16.108
PSO,16.635
PSO,14.927
PSO,14.92
PSO,15.446
PSO,15.208
PSO,14.817
PSO,13.947
PSO,15.782
PSO,38.335
PSO,16.502
PSO,15.333
PSO,38.56
PSO,14.733
PSO,15.069
PSO,15.12
PSO,39.201
PSO,39.32
PSO,14.75
PSO,13.747
PSO,15.252
PSO,38.904
PSO,39.472
PSO,38.697
PSO,16.085
PSO,15.722
PSO,14.975
PSO,14.981
PSO,15.156
PSO,14.86
PSO,15.084
PSO,13.75
PSO,15.782
PSO,15.851
PSO,15.258
PSO,14.985
PSO,19.365
PSO,15.111
PSO,14.992
PSO,13.981
PSO,38.285
PSO,15.329
PSO,38.483
PSO,15.824
PSO,15.458
PSO,15.076
PSO,39.329
PSO,15.0
PSO,39.228
PSO,13.78
PSO,15.287
PSO,14.356
PSO,38.617
PSO,38.506
PSO,36.687
PSO,14.836
PSO,15.681
PSO,15.63
PSO,15.243
PSO,14.218
PSO,15.032
PSO,14.756
PSO,14.715
PSO,14.69
PSO,15.378
PSO,15.65
PSO,15.382
PSO,15.029
PSO,13.842
PSO,38.32
PSO,15.349
PSO,14.74
PSO,14.691
PSO,38.643
PSO,15.142
PSO,15.567
PSO,15.488
PSO,39.33
PSO,39.322
PSO,29.218
PSO,15.179
PSO,14.235
PSO,14.793
PSO,38.94
PSO,38.599
PSO,38.407
PSO,14.991
PSO,15.012
PSO,15.443
PSO,15.522
PSO,14.698
PSO,15.356
PSO,14.593
PSO,14.623
PSO,14.962
PSO,15.984
PSO,15.282
PSO,15.528
PSO,35.954
PSO,15.02
PSO,15.132
PSO,14.605
PSO,14.799
PSO,38.595
PSO,15.74
PSO,15.617
PSO,14.667
PSO,15.44
PSO,39.326
PSO,39.325
PSO,15.159
PSO,15.089
PSO,38.758
PSO,16.21
PSO,14.9
PSO,38.563
PSO,38.602
PSO,10.805
PSO,10.44
PSO,9.676
PSO,12.012
PSO,11.282
PSO,10.357
PSO,10.452
PSO,10.28
PSO,9.796
PSO,10.174
PSO,11.089
PSO,24.764
PSO,10.147
PSO,25.038
PSO,11.867
PSO,10.816
PSO,10.493
PSO,10.292
PSO,10.033
PSO,9.964
PSO,25.629
PSO,9.94
PSO,25.749
PSO,9.674
PSO,11.2
PSO,15.227
PSO,25.745
PSO,10.904
PSO,24.833
PSO,24.681
PSO,23.861
PSO,10.109
PSO,10.015
PSO,9.749
PSO,10.888
PSO,9.87
PSO,10.423
PSO,10.701
PSO,9.749
PSO,11.08
PSO,10.119
PSO,9.788
PSO,10.495
PSO,10.227
PSO,10.273
PSO,10.541
PSO,10.18
PSO,10.985
PSO,25.371
PSO,25.513
PSO,10.996
PSO,9.51
PSO,24.636
PSO,9.754
PSO,10.293
PSO,25.423
PSO,10.293
PSO,22.79
PSO,10.363
PSO,14.1
PSO,24.742
PSO,25.236
PSO,10.641
PSO,10.609
PSO,9.607
PSO,10.104
PSO,10.571
PSO,9.855
PSO,10.376
PSO,10.52
PSO,10.674
PSO,10.065
PSO,15.728
PSO,10.787
PSO,9.642
PSO,10.196
PSO,9.793
PSO,12.334
PSO,25.221
PSO,25.487
PSO,10.516
PSO,24.901
PSO,10.663
PSO,10.23
PSO,25.336
PSO,9.567
PSO,10.002
PSO,11.464
PSO,10.732
PSO,9.882
PSO,13.843
PSO,24.924
PSO,25.325
PSO,11.718
PSO,10.576
PSO,10.351
PSO,10.479
PSO,9.578
PSO,11.577
PSO,10.166
PSO,11.103
PSO,10.84
PSO,9.882
PSO,9.808
PSO,11.063
PSO,9.648
PSO,25.357
PSO,9.903
PSO,24.631
PSO,10.83
PSO,25.491
PSO,22.945
PSO,10.813
PSO,10.891
PSO,25.322
PSO,10.291
PSO,9.905
PSO,11.214
PSO,9.735
PSO,9.574
PSO,9.798
PSO,24.701
PSO,25.394
PSO,25.355
PSO,10.497
PSO,10.964
PSO,10.75
PSO,10.168
PSO,10.815
PSO,9.983
PSO,11.439
PSO,9.792
PSO,10.338
PSO,10.716
PSO,10.878
PSO,10.315
PSO,25.251
PSO,10.617
PSO,25.049
PSO,26.036
PSO,11.26
PSO,9.895
PSO,10.032
PSO,10.399
PSO,26.059
PSO,10.636
PSO,10.883
PSO,10.477
PSO,9.964
PSO,10.792
PSO,25.296
PSO,26.007
PSO,25.149
PSO,25.35
PSO,26.028
PSO,9.976
PSO,10.474
PSO,10.33
PSO,10.624
PSO,10.759
PSO,11.418
PSO,10.884
PSO,10.571
PSO,10.556
PSO,9.919
PSO,10.447
PSO,10.454
PSO,10.166
PSO,11.225
PSO,26.273
PSO,9.991
PSO,10.643
PSO,25.862
PSO,10.494
PSO,10.199
PSO,10.567
PSO,9.803
PSO,10.178
PSO,11.374
PSO,10.658
PSO,25.429
PSO,25.887
PSO,26.078
PSO,25.269
PSO,25.866
PSO,26.274
PSO,10.704
PSO,10.616
PSO,10.397
PSO,10.13
PSO,9.789
PSO,10.741
PSO,10.995
PSO,10.896
PSO,10.508
PSO,10.694
PSO,10.447
PSO,10.17
PSO,10.557
PSO,10.08
PSO,10.954
PSO,25.938
PSO,10.879
PSO,10.682
PSO,10.567
PSO,10.48
PSO,10.315
PSO,10.474
PSO,10.21
PSO,10.597
PSO,25.267
PSO,10.852
PSO,19.252
PSO,25.91
PSO,25.452
PSO,26.007
PSO,26.18
PSO,10.827
PSO,10.597
PSO,10.59
PSO,10.47
PSO,10.376
PSO,10.265
PSO,10.777
PSO,13.193
PSO,10.909
PSO,10.64
PSO,10.659
PSO,10.479
PSO,10.332
PSO,10.368
PSO,26.041
PSO,11.287
PSO,10.626
PSO,10.02
PSO,10.698
PSO,10.725
PSO,10.491
PSO,10.423
PSO,25.483
PSO,10.41
PSO,10.886
PSO,26.259
PSO,26.104
PSO,25.518
PSO,26.172
PSO,26.443
PSO,26.487
GWO,17.275
GWO,16.454
GWO,17.006
GWO,17.654
GWO,17.606
GWO,16.673
GWO,17.716
GWO,16.325
GWO,21.39
GWO,16.791
GWO,16.827
GWO,17.423
GWO,17.727
GWO,17.011
GWO,17.204
GWO,16.378
GWO,32.622
GWO,18.131
GWO,19.099
GWO,42.634
GWO,16.598
GWO,17.419
GWO,16.986
GWO,16.644
GWO,42.576
GWO,16.903
GWO,42.553
GWO,43.433
GWO,28.902
GWO,42.668
GWO,42.723
GWO,17.505
GWO,16.162
GWO,18.733
GWO,17.542
GWO,19.487
GWO,17.126
GWO,15.855
GWO,18.089
GWO,16.654
GWO,16.165
GWO,17.07
GWO,17.122
GWO,19.185
GWO,17.252
GWO,31.761
GWO,16.984
GWO,17.684
GWO,17.619
GWO,17.279
GWO,42.824
GWO,17.338
GWO,21.418
GWO,42.836
GWO,17.972
GWO,43.9
GWO,16.541
GWO,17.664
GWO,43.961
GWO,43.419
GWO,43.466
GWO,35.787
GWO,19.523
GWO,20.857
GWO,20.206
GWO,21.598
GWO,20.427
GWO,21.89
GWO,18.832
GWO,19.95
GWO,18.73
GWO,19.994
GWO,21.0
GWO,34.222
GWO,20.687
GWO,18.869
GWO,20.429
GWO,18.831
GWO,49.58
GWO,21.242
GWO,19.284
GWO,21.114
GWO,19.063
GWO,19.35
GWO,50.037
GWO,19.02
GWO,49.478
GWO,19.593
GWO,49.938
GWO,49.419
GWO,49.387
GWO,23.272
GWO,48.921
GWO,18.658
GWO,20.247
GWO,20.67
GWO,20.536
GWO,18.992
GWO,20.644
GWO,19.897
GWO,21.117
GWO,19.977
GWO,21.655
GWO,20.737
GWO,20.697
GWO,19.367
GWO,19.935
GWO,49.354
GWO,20.196
GWO,20.806
GWO,41.366
GWO,20.558
GWO,21.177
GWO,21.148
GWO,50.506
GWO,50.266
GWO,21.554
GWO,49.832
GWO,19.204
GWO,49.848
GWO,19.796
GWO,49.385
GWO,36.471
GWO,49.367
GWO,12.605
GWO,12.996
GWO,12.597
GWO,13.726
GWO,13.762
GWO,13.334
GWO,12.818
GWO,12.137
GWO,12.737
GWO,12.799
GWO,12.295
GWO,13.907
GWO,13.518
GWO,13.748
GWO,12.655
GWO,22.826
GWO,12.17
GWO,12.33
GWO,29.852
GWO,12.125
GWO,13.112
GWO,12.252
GWO,29.259
GWO,30.363
GWO,13.445
GWO,29.408
GWO,13.989
GWO,12.606
GWO,12.36
GWO,15.579
GWO,29.419
GWO,12.854
GWO,13.05
GWO,14.903
GWO,12.953
GWO,12.292
GWO,12.977
GWO,12.526
GWO,12.46
GWO,13.73
GWO,12.34
GWO,12.651
GWO,13.565
GWO,12.351
GWO,30.126
GWO,14.125
GWO,29.034
GWO,29.488
GWO,12.933
GWO,30.309
GWO,12.451
GWO,29.521
GWO,13.265
GWO,29.335
GWO,12.23
GWO,12.552
GWO,12.567
GWO,12.772
GWO,13.411
GWO,29.222
GWO,13.264
GWO,20.496
GWO,14.677
GWO,14.989
GWO,15.15
GWO,14.802
GWO,14.95
GWO,15.391
GWO,14.635
GWO,16.715
GWO,25.928
GWO,15.056
GWO,15.391
GWO,34.587
GWO,16.088
GWO,15.379
GWO,14.803
GWO,35.272
GWO,35.609
GWO,35.083
GWO,34.862
GWO,15.41
GWO,14.659
GWO,18.922
GWO,15.961
GWO,34.744
GWO,14.664
GWO,15.592
GWO,14.926
GWO,14.801
GWO,18.285
GWO,17.377
GWO,34.739
GWO,14.481
GWO,16.754
GWO,20.014
GWO,14.478
GWO,15.22
GWO,14.871
GWO,15.206
GWO,14.954
GWO,15.039
GWO,16.615
GWO,35.117
GWO,15.307
GWO,35.099
GWO,35.701
GWO,34.868
GWO,14.263
GWO,17.131
GWO,14.811
GWO,34.893
GWO,34.451
GWO,15.702
GWO,15.392
GWO,14.801
GWO,15.78
GWO,15.645
GWO,15.418
GWO,34.53
GWO,35.368
GWO,35.283
GWO,35.102
GWO,35.721
GWO,10.143
GWO,10.401
GWO,10.435
GWO,9.657
GWO,9.707
GWO,10.631
GWO,10.177
GWO,10.249
GWO,9.808
GWO,10.599
GWO,9.931
GWO,18.477
