MH,Data
PSO,39.404
PSO,39.373
PSO,39.4
PSO,39.644
PSO,39.481
PSO,39.486
PSO,41.007
PSO,49.115
PSO,53.472
PSO,62.095
PSO,73.577
PSO,39.386
PSO,39.305
PSO,39.425
PSO,39.478
PSO,39.92
PSO,46.299
PSO,46.51
PSO,101.769
PSO,102.021
PSO,101.142
PSO,103.589
PSO,104.591
PSO,43.527
PSO,42.136
PSO,39.554
PSO,39.429
PSO,39.39
PSO,39.552
PSO,106.436
PSO,100.24
PSO,43.75
PSO,49.102
PSO,43.394
PSO,45.232
PSO,39.376
PSO,39.353
PSO,39.379
PSO,40.495
PSO,42.39
PSO,46.992
PSO,46.843
PSO,43.265
PSO,41.951
PSO,39.372
PSO,39.361
PSO,39.416
PSO,42.075
PSO,101.398
PSO,101.615
PSO,103.837
PSO,45.231
PSO,103.593
PSO,104.706
PSO,46.865
PSO,43.369
PSO,43.594
PSO,40.331
PSO,85.874
PSO,39.357
PSO,43.227
PSO,106.33
PSO,45.419
PSO,48.24
PSO,45.79
PSO,48.54
PSO,46.555
PSO,82.119
PSO,44.528
PSO,44.419
PSO,46.672
PSO,47.425
PSO,53.959
PSO,46.652
PSO,51.439
PSO,111.476
PSO,111.545
PSO,111.757
PSO,113.403
PSO,115.986
PSO,47.403
PSO,45.503
PSO,44.517
PSO,45.883
PSO,47.142
PSO,56.259
PSO,49.575
PSO,70.778
PSO,49.012
PSO,116.234
PSO,88.658
PSO,111.572
PSO,111.675
PSO,44.856
PSO,46.064
PSO,45.389
PSO,46.598
PSO,52.822
PSO,47.212
PSO,46.105
PSO,52.414
PSO,46.885
PSO,44.584
PSO,46.603
PSO,46.129
PSO,52.553
PSO,111.994
PSO,49.294
PSO,113.171
PSO,113.582
PSO,44.756
PSO,48.707
PSO,49.12
PSO,45.877
PSO,50.727
PSO,46.281
PSO,96.143
PSO,50.064
PSO,76.356
PSO,48.418
PSO,48.975
PSO,111.249
PSO,111.448
PSO,112.832
PSO,39.11
PSO,46.206
PSO,34.658
PSO,32.523
PSO,32.55
PSO,31.754
PSO,34.449
PSO,32.061
PSO,74.74
PSO,74.113
PSO,31.809
PSO,33.124
PSO,31.131
PSO,33.387
PSO,32.549
PSO,60.501
PSO,33.096
PSO,72.215
PSO,36.2
PSO,32.947
PSO,30.662
PSO,30.94
PSO,31.949
PSO,43.211
PSO,32.806
PSO,31.39
PSO,34.936
PSO,44.889
PSO,74.151
PSO,75.157
PSO,72.372
PSO,31.476
PSO,35.975
PSO,30.999
PSO,31.878
PSO,37.484
PSO,32.881
PSO,35.073
PSO,32.887
PSO,33.388
PSO,31.361
PSO,35.678
PSO,31.455
PSO,73.792
PSO,31.962
PSO,72.658
PSO,31.112
PSO,74.524
PSO,35.479
PSO,33.713
PSO,75.42
PSO,33.139
PSO,32.185
PSO,34.037
PSO,33.185
PSO,31.765
PSO,31.532
PSO,74.296
PSO,75.194
PSO,72.307
PSO,72.84
PSO,74.154
PSO,38.62
PSO,39.229
PSO,38.188
PSO,37.929
PSO,38.186
PSO,44.65
PSO,38.302
PSO,37.272
PSO,40.295
PSO,38.99
PSO,38.59
PSO,38.044
PSO,84.394
PSO,37.641
PSO,37.866
PSO,36.118
PSO,37.76
PSO,74.378
PSO,39.695
PSO,40.084
PSO,38.686
PSO,38.311
PSO,37.775
PSO,37.698
PSO,83.899
PSO,85.509
PSO,82.157
PSO,81.748
PSO,60.478
PSO,83.54
PSO,84.705
PSO,37.056
PSO,38.949
PSO,35.811
PSO,39.964
PSO,39.309
PSO,38.605
PSO,38.091
PSO,37.843
PSO,38.474
PSO,37.042
PSO,38.22
PSO,39.564
PSO,38.877
PSO,35.784
PSO,38.145
PSO,37.904
PSO,38.167
PSO,42.517
PSO,37.727
PSO,83.55
PSO,82.738
PSO,38.93
PSO,85.495
PSO,37.086
PSO,37.203
PSO,81.769
PSO,46.372
PSO,38.03
PSO,81.624
PSO,83.343
PSO,82.788
PSO,18.101
PSO,20.912
PSO,17.337
PSO,16.011
PSO,16.064
PSO,16.168
PSO,18.615
PSO,18.315
PSO,16.373
PSO,16.008
PSO,15.914
PSO,17.085
PSO,15.545
PSO,16.802
PSO,17.693
PSO,18.409
PSO,23.18
PSO,42.617
PSO,17.151
PSO,16.115
PSO,16.661
PSO,41.681
PSO,16.088
PSO,15.705
PSO,15.507
PSO,20.787
PSO,15.537
PSO,41.193
PSO,41.06
PSO,37.504
PSO,42.168
PSO,16.758
PSO,16.455
PSO,16.706
PSO,16.344
PSO,15.905
PSO,15.588
PSO,20.085
PSO,16.894
PSO,16.53
PSO,17.562
PSO,15.687
PSO,16.668
PSO,17.712
PSO,16.238
PSO,16.562
PSO,41.766
PSO,42.405
PSO,18.681
PSO,41.122
PSO,16.807
PSO,15.836
PSO,27.508
PSO,15.716
PSO,18.197
PSO,16.784
PSO,41.538
PSO,16.421
PSO,17.729
PSO,41.422
PSO,42.397
PSO,42.234
PSO,20.949
PSO,20.476
PSO,21.712
PSO,20.33
PSO,22.035
PSO,23.45
PSO,21.177
PSO,21.875
PSO,24.821
PSO,20.477
PSO,20.514
PSO,22.251
PSO,20.485
PSO,22.874
PSO,51.685
PSO,52.024
PSO,50.252
PSO,22.104
PSO,21.596
PSO,23.638
PSO,22.327
PSO,50.478
PSO,20.494
PSO,21.552
PSO,21.223
PSO,33.07
PSO,21.886
PSO,50.43
PSO,22.414
PSO,51.745
PSO,51.249
PSO,22.881
PSO,22.913
PSO,20.562
PSO,21.777
PSO,21.397
PSO,21.482
PSO,21.537
PSO,22.275
PSO,24.192
PSO,46.281
PSO,22.917
PSO,50.205
PSO,52.037
PSO,22.04
PSO,20.702
PSO,21.542
PSO,21.451
PSO,21.528
PSO,21.923
PSO,50.727
PSO,22.259
PSO,50.734
PSO,21.599
PSO,30.679
PSO,22.395
PSO,21.227
PSO,21.193
PSO,51.968
PSO,50.262
PSO,51.523
PSO,51.934
PSO,29.008
PSO,28.684
PSO,32.765
PSO,29.201
PSO,27.803
PSO,28.718
PSO,28.819
PSO,47.466
PSO,29.686
PSO,28.793
PSO,31.384
PSO,44.207
PSO,30.439
PSO,28.239
PSO,29.397
PSO,27.5
PSO,28.497
PSO,77.271
PSO,35.999
PSO,30.541
PSO,27.793
PSO,79.238
PSO,30.484
PSO,29.294
PSO,54.207
PSO,29.213
PSO,78.879
PSO,30.295
PSO,77.951
PSO,77.634
PSO,79.118
PSO,21.16
PSO,26.093
PSO,22.17
PSO,23.244
PSO,21.236
PSO,23.177
PSO,21.356
PSO,21.983
PSO,23.281
PSO,27.158
PSO,23.761
PSO,22.987
PSO,21.879
PSO,61.148
PSO,22.399
PSO,22.261
PSO,21.638
PSO,23.29
PSO,59.724
PSO,26.099
PSO,25.172
PSO,61.854
PSO,22.667
PSO,23.504
PSO,22.691
PSO,22.662
PSO,61.244
PSO,34.509
PSO,59.639
PSO,60.258
PSO,60.76
PSO,30.877
PSO,31.488
PSO,33.729
PSO,31.865
PSO,30.257
PSO,30.863
PSO,31.859
PSO,30.53
PSO,48.577
PSO,30.746
PSO,35.414
PSO,32.497
PSO,30.798
PSO,31.134
PSO,29.877
PSO,29.853
PSO,32.188
PSO,82.729
PSO,37.126
PSO,33.747
PSO,83.597
PSO,33.657
PSO,83.118
PSO,31.396
PSO,30.994
PSO,30.374
PSO,30.612
PSO,83.284
PSO,82.027
PSO,82.31
PSO,83.164
PSO,30.974
PSO,36.322
PSO,35.675
PSO,34.205
PSO,32.925
PSO,32.059
PSO,31.519
PSO,31.538
PSO,35.288
PSO,34.603
PSO,32.393
PSO,34.797
PSO,33.216
PSO,32.178
PSO,31.319
PSO,84.049
PSO,30.897
PSO,34.472
PSO,30.828
PSO,32.195
PSO,86.326
PSO,38.329
PSO,86.453
PSO,33.744
PSO,32.532
PSO,32.774
PSO,86.621
PSO,31.035
PSO,83.824
PSO,84.89
PSO,86.248
PSO,19.355
PSO,22.161
PSO,23.37
PSO,20.705
PSO,23.048
PSO,20.218
PSO,20.792
PSO,20.022
PSO,21.84
PSO,19.529
PSO,20.244
PSO,50.09
PSO,20.663
PSO,22.071
PSO,27.321
PSO,21.168
PSO,20.716
PSO,49.96
PSO,22.01
PSO,20.259
PSO,19.85
PSO,50.473
PSO,22.277
PSO,21.402
PSO,19.805
PSO,19.742
PSO,44.006
PSO,50.204
PSO,50.769
PSO,51.199
PSO,50.69
PSO,14.697
PSO,15.364
PSO,15.204
PSO,13.999
PSO,14.567
PSO,14.145
PSO,13.49
PSO,14.214
PSO,14.774
PSO,13.779
PSO,14.979
PSO,14.004
PSO,34.404
PSO,15.278
PSO,17.6
PSO,13.776
PSO,13.451
PSO,14.809
PSO,14.165
PSO,14.554
PSO,35.186
PSO,14.389
PSO,15.876
PSO,13.289
PSO,13.92
PSO,34.492
PSO,33.878
PSO,34.354
PSO,31.901
PSO,33.759
PSO,34.283
PSO,21.74
PSO,22.151
PSO,22.466
PSO,22.538
PSO,22.626
PSO,23.447
PSO,21.941
PSO,23.055
PSO,27.909
PSO,21.822
PSO,22.285
PSO,22.566
PSO,21.575
PSO,22.072
PSO,22.683
PSO,21.495
PSO,26.536
PSO,55.556
PSO,24.202
PSO,22.146
PSO,23.549
PSO,21.941
PSO,23.394
PSO,22.43
PSO,54.787
PSO,21.974
PSO,54.983
PSO,53.008
PSO,55.069
PSO,55.076
PSO,55.316
PSO,25.085
PSO,25.904
PSO,23.329
PSO,23.558
PSO,23.09
PSO,23.484
PSO,23.477
PSO,22.732
PSO,24.223
PSO,31.045
PSO,21.985
PSO,24.347
PSO,23.966
PSO,21.998
PSO,22.997
PSO,25.392
PSO,58.27
PSO,23.672
PSO,27.128
PSO,22.478
PSO,22.18
PSO,56.597
PSO,53.108
PSO,56.203
PSO,25.681
PSO,21.99
PSO,22.689
PSO,57.692
PSO,22.504
PSO,56.769
PSO,57.973
PSO,20.788
PSO,23.321
PSO,22.057
PSO,19.783
PSO,21.991
PSO,22.126
PSO,20.472
PSO,22.146
PSO,21.948
PSO,21.486
PSO,22.516
PSO,31.918
PSO,20.756
PSO,51.755
PSO,22.065
PSO,21.514
PSO,20.616
PSO,22.52
PSO,20.667
PSO,51.232
PSO,51.508
PSO,22.381
PSO,20.247
PSO,22.499
PSO,51.737
PSO,42.296
PSO,51.697
PSO,25.203
PSO,20.091
