MH,Data
PSO,4.111
PSO,2.141
PSO,2.113
PSO,2.145
PSO,2.082
PSO,2.338
PSO,2.244
PSO,2.148
PSO,2.76
PSO,2.571
PSO,2.132
PSO,2.14
PSO,2.263
PSO,2.082
PSO,4.413
PSO,2.68
PSO,2.279
PSO,5.016
PSO,2.352
PSO,2.092
PSO,3.127
PSO,2.215
PSO,2.331
PSO,2.081
PSO,2.083
PSO,2.267
PSO,5.145
PSO,2.638
PSO,5.041
PSO,5.231
PSO,5.014
PSO,5.046
PSO,2.44
PSO,2.113
PSO,2.624
PSO,2.34
PSO,2.168
PSO,2.084
PSO,2.265
PSO,2.633
PSO,2.279
PSO,2.334
PSO,2.204
PSO,5.028
PSO,2.233
PSO,2.26
PSO,2.084
PSO,2.231
PSO,2.199
PSO,2.12
PSO,2.388
PSO,2.258
PSO,5.16
PSO,2.222
PSO,5.207
PSO,2.247
PSO,5.051
PSO,2.084
PSO,2.235
PSO,5.242
PSO,5.04
PSO,5.079
PSO,4.257
PSO,2.842
PSO,3.062
PSO,3.106
PSO,3.071
PSO,2.941
PSO,2.954
PSO,2.824
PSO,2.886
PSO,3.984
PSO,4.282
PSO,2.76
PSO,3.181
PSO,2.969
PSO,3.157
PSO,2.802
PSO,2.9
PSO,3.335
PSO,2.832
PSO,2.84
PSO,3.036
PSO,7.742
PSO,3.084
PSO,7.771
PSO,3.247
PSO,2.804
PSO,7.851
PSO,3.268
PSO,7.801
PSO,8.03
PSO,7.976
PSO,8.062
PSO,2.186
PSO,2.346
PSO,2.171
PSO,2.348
PSO,2.563
PSO,2.719
PSO,2.515
PSO,2.592
PSO,2.392
PSO,2.345
PSO,2.361
PSO,2.466
PSO,2.524
PSO,2.533
PSO,2.394
PSO,3.077
PSO,2.37
PSO,2.109
PSO,2.285
PSO,2.226
PSO,6.127
PSO,2.349
PSO,4.493
PSO,6.038
PSO,2.445
PSO,3.417
PSO,2.423
PSO,6.072
PSO,6.208
PSO,2.635
PSO,6.071
PSO,3.16
PSO,3.12
PSO,3.326
PSO,3.217
PSO,3.435
PSO,3.237
PSO,3.113
PSO,3.426
PSO,5.394
PSO,3.579
PSO,3.111
PSO,3.026
PSO,3.365
PSO,6.654
PSO,3.309
PSO,3.127
PSO,3.028
PSO,3.556
PSO,3.501
PSO,8.278
PSO,8.181
PSO,3.287
PSO,3.262
PSO,8.219
PSO,3.232
PSO,3.803
PSO,8.351
PSO,3.096
PSO,8.133
PSO,8.404
PSO,5.487
PSO,3.414
PSO,3.078
PSO,3.382
PSO,3.445
PSO,3.581
PSO,3.296
PSO,3.051
PSO,3.348
PSO,3.089
PSO,3.264
PSO,3.427
PSO,3.513
PSO,3.321
PSO,3.13
PSO,3.297
PSO,3.368
PSO,6.672
PSO,3.065
PSO,8.512
PSO,3.479
PSO,8.417
PSO,3.395
PSO,3.461
PSO,8.394
PSO,8.681
PSO,3.406
PSO,3.257
PSO,8.501
PSO,3.447
PSO,8.662
PSO,6.212
PSO,1.92
PSO,1.913
PSO,2.256
PSO,2.275
PSO,2.296
PSO,2.05
PSO,2.219
PSO,1.947
PSO,2.044
PSO,2.153
PSO,2.078
PSO,1.981
PSO,2.233
PSO,5.016
PSO,2.125
PSO,5.038
PSO,2.121
PSO,1.923
PSO,2.106
PSO,2.151
PSO,1.984
PSO,4.977
PSO,2.147
PSO,5.056
PSO,2.148
PSO,4.547
PSO,2.078
PSO,3.584
PSO,5.143
PSO,5.198
PSO,5.195
PSO,1.386
PSO,1.488
PSO,1.446
PSO,1.493
PSO,1.489
PSO,1.857
PSO,1.504
PSO,1.466
PSO,1.845
PSO,1.586
PSO,1.668
PSO,1.672
PSO,1.691
PSO,2.136
PSO,1.717
PSO,1.471
PSO,1.454
PSO,3.516
PSO,1.464
PSO,1.499
PSO,1.481
PSO,1.473
PSO,3.618
PSO,1.853
PSO,1.402
PSO,3.536
PSO,1.472
PSO,1.354
PSO,1.564
PSO,1.402
PSO,3.56
PSO,2.344
PSO,2.332
PSO,2.239
PSO,2.257
PSO,2.33
PSO,2.246
PSO,2.219
PSO,2.258
PSO,2.862
PSO,2.306
PSO,2.306
PSO,2.225
PSO,2.266
PSO,2.326
PSO,5.455
PSO,2.266
PSO,5.531
PSO,2.268
PSO,5.529
PSO,5.494
PSO,2.624
PSO,5.554
PSO,5.516
PSO,2.512
PSO,2.298
PSO,2.234
PSO,2.176
PSO,2.293
PSO,5.595
PSO,2.208
PSO,5.468
PSO,2.286
PSO,2.533
PSO,2.635
PSO,2.446
PSO,2.34
PSO,2.247
PSO,2.392
PSO,2.322
PSO,2.352
PSO,2.434
PSO,2.601
PSO,5.623
PSO,2.507
PSO,2.372
PSO,2.263
PSO,5.214
PSO,5.741
PSO,2.361
PSO,5.711
PSO,2.331
PSO,5.889
PSO,2.331
PSO,2.556
PSO,2.271
PSO,5.87
PSO,2.431
PSO,2.807
PSO,2.304
PSO,2.21
PSO,4.907
PSO,5.644
PSO,2.063
PSO,2.088
PSO,2.398
PSO,2.126
PSO,2.354
PSO,2.007
PSO,1.968
PSO,1.977
PSO,2.054
PSO,2.079
PSO,2.289
PSO,5.132
PSO,2.25
PSO,5.092
PSO,5.182
PSO,5.141
PSO,2.251
PSO,2.149
PSO,1.971
PSO,1.977
PSO,1.988
PSO,2.103
PSO,2.223
PSO,5.16
PSO,2.251
PSO,2.232
PSO,4.53
PSO,3.277
PSO,5.295
PSO,5.266
PSO,5.292
PSO,1.567
PSO,1.418
PSO,1.356
PSO,1.37
PSO,1.437
PSO,1.514
PSO,1.612
PSO,1.49
PSO,1.471
PSO,1.365
PSO,1.409
PSO,1.484
PSO,3.574
PSO,1.352
PSO,1.606
PSO,2.229
PSO,1.653
PSO,1.644
PSO,1.627
PSO,1.602
PSO,1.668
PSO,3.718
PSO,1.613
PSO,1.69
PSO,3.645
PSO,1.662
PSO,1.535
PSO,1.361
PSO,1.684
PSO,3.351
PSO,3.75
PSO,2.254
PSO,2.291
PSO,2.273
PSO,2.341
PSO,2.503
PSO,2.237
PSO,2.44
PSO,2.199
PSO,2.934
PSO,2.67
PSO,2.21
PSO,2.317
PSO,2.765
PSO,2.438
PSO,2.234
PSO,2.206
PSO,5.65
PSO,5.646
PSO,5.628
PSO,2.73
PSO,5.678
PSO,2.348
PSO,5.758
PSO,2.406
PSO,2.358
PSO,2.289
PSO,2.289
PSO,2.234
PSO,2.688
PSO,5.679
PSO,5.627
PSO,2.248
PSO,2.559
PSO,2.44
PSO,2.423
PSO,2.348
PSO,2.348
PSO,2.558
PSO,2.292
PSO,2.282
PSO,2.657
PSO,2.49
PSO,2.428
PSO,5.746
PSO,2.374
PSO,5.862
PSO,2.351
PSO,5.771
PSO,5.954
PSO,2.473
PSO,2.301
PSO,2.386
PSO,5.928
PSO,2.504
PSO,2.554
PSO,4.974
PSO,2.391
PSO,2.833
PSO,2.365
PSO,5.985
PSO,5.75
PSO,5.879
PSO,3.005
PSO,3.004
PSO,3.0
PSO,3.116
PSO,3.539
PSO,3.057
PSO,2.881
PSO,2.888
PSO,3.338
PSO,2.99
PSO,4.193
PSO,3.015
PSO,3.327
PSO,3.045
PSO,3.449
PSO,7.923
PSO,2.876
PSO,3.012
PSO,8.204
PSO,3.281
PSO,8.125
PSO,2.978
PSO,3.092
PSO,3.006
PSO,3.433
PSO,3.063
PSO,8.166
PSO,3.151
PSO,7.135
PSO,7.961
PSO,8.059
PSO,2.862
PSO,3.168
PSO,3.07
PSO,3.045
PSO,3.004
PSO,3.328
PSO,3.15
PSO,2.887
PSO,3.119
PSO,2.877
PSO,3.101
PSO,3.059
PSO,3.209
PSO,3.018
PSO,3.189
PSO,7.944
PSO,3.252
PSO,8.182
PSO,2.87
PSO,2.988
PSO,8.053
PSO,3.017
PSO,3.105
PSO,3.162
PSO,3.22
PSO,3.004
PSO,8.169
PSO,8.153
PSO,3.214
PSO,7.982
PSO,8.088
PSO,3.377
PSO,3.792
PSO,3.503
PSO,3.365
PSO,3.62
PSO,3.686
PSO,3.52
PSO,3.699
PSO,4.108
PSO,3.396
PSO,3.382
PSO,3.373
PSO,5.322
PSO,3.796
PSO,8.943
PSO,3.689
PSO,3.535
PSO,9.158
PSO,9.144
PSO,3.971
PSO,3.378
PSO,3.625
PSO,3.354
PSO,3.6
PSO,3.643
PSO,9.148
PSO,4.092
PSO,8.434
PSO,9.014
PSO,9.063
PSO,8.935
PSO,3.526
PSO,3.902
PSO,3.766
PSO,3.383
PSO,3.6
PSO,3.356
PSO,3.624
PSO,3.91
PSO,3.966
PSO,3.721
PSO,3.612
PSO,3.652
PSO,3.405
PSO,3.378
PSO,3.649
PSO,3.791
PSO,9.189
PSO,9.145
PSO,3.935
PSO,3.805
PSO,3.633
PSO,3.627
PSO,3.346
PSO,9.207
PSO,3.363
PSO,3.689
PSO,8.455
PSO,3.713
PSO,8.995
PSO,9.082
PSO,8.996
PSO,2.542
PSO,2.346
PSO,2.171
PSO,3.563
PSO,2.119
PSO,3.344
PSO,2.219
PSO,2.031
PSO,2.122
PSO,2.098
PSO,2.365
PSO,5.447
PSO,2.218
PSO,2.085
PSO,2.142
PSO,2.179
PSO,2.1
PSO,2.052
PSO,2.253
PSO,2.286
PSO,2.296
PSO,5.306
PSO,5.482
PSO,2.127
PSO,2.117
PSO,2.151
PSO,2.406
PSO,5.306
PSO,5.284
PSO,5.392
PSO,5.419
PSO,2.014
PSO,2.037
PSO,2.259
PSO,2.276
PSO,2.171
PSO,2.146
PSO,2.156
PSO,2.574
PSO,2.194
PSO,2.031
PSO,2.312
PSO,2.262
PSO,2.203
PSO,3.282
PSO,2.151
PSO,2.133
PSO,2.057
PSO,2.055
PSO,2.398
PSO,5.247
PSO,2.275
PSO,5.469
PSO,2.246
PSO,2.039
PSO,2.161
PSO,2.166
PSO,5.291
PSO,5.279
PSO,5.251
PSO,5.334
PSO,5.434
PSO,2.564
PSO,2.852
PSO,2.53
PSO,2.805
PSO,2.756
PSO,2.594
PSO,2.581
PSO,2.654
PSO,2.87
PSO,2.768
PSO,2.534
PSO,2.844
PSO,2.769
PSO,2.648
PSO,2.576
PSO,2.612
PSO,6.188
PSO,2.803
PSO,6.366
PSO,2.806
PSO,2.553
PSO,2.792
PSO,2.785
PSO,6.231
PSO,2.737
PSO,2.593
PSO,2.624
PSO,6.237
PSO,6.185
PSO,6.304
PSO,6.367
PSO,2.767
PSO,2.795
PSO,2.809
PSO,2.551
PSO,2.786
PSO,2.889
PSO,2.526
PSO,2.631
PSO,2.699
PSO,2.748
PSO,2.925
PSO,2.51
PSO,6.198
PSO,2.691
PSO,2.877
PSO,6.433
PSO,2.51
PSO,2.622
PSO,2.791
PSO,2.729
PSO,6.253
PSO,2.849
PSO,2.5
PSO,6.244
PSO,2.803
PSO,6.185
PSO,2.821
PSO,6.324
PSO,2.707
PSO,6.391
PSO,6.217
PSO,1.595
PSO,1.801
PSO,1.817
PSO,1.902
PSO,1.598
PSO,1.932
PSO,1.761
PSO,1.935
PSO,1.769
PSO,1.62
PSO,1.823
PSO,1.636
PSO,4.321
PSO,2.766
PSO,2.033
PSO,1.592
PSO,1.825
PSO,1.607
PSO,4.187
PSO,1.644
PSO,1.682
PSO,4.183
PSO,1.709
PSO,1.767
PSO,1.706
PSO,1.596
PSO,1.789
PSO,4.253
PSO,4.307
PSO,4.193
PSO,4.32
PSO,1.604
PSO,1.83
PSO,1.67
PSO,1.858
PSO,1.738
PSO,1.724
PSO,1.59
PSO,1.757
PSO,1.81
PSO,1.601
PSO,1.73
PSO,1.784
PSO,1.788
PSO,1.728
PSO,4.165
PSO,1.748
PSO,1.596
PSO,4.156
PSO,1.793
PSO,4.177
PSO,1.601
PSO,1.764
PSO,1.763
PSO,1.79
PSO,1.751
PSO,4.239
PSO,1.749
PSO,4.312
PSO,4.058
PSO,4.35
PSO,4.163
PSO,2.078
PSO,2.26
PSO,2.087
PSO,2.273
PSO,2.248
PSO,2.25
PSO,2.241
PSO,2.234
PSO,2.547
PSO,2.079
PSO,2.092
PSO,2.111
PSO,2.231
PSO,2.254
PSO,5.089
PSO,2.246
PSO,5.114
PSO,2.237
PSO,3.552
PSO,2.428
PSO,2.076
PSO,5.195
PSO,2.088
PSO,2.178
PSO,2.244
PSO,2.245
PSO,5.244
PSO,3.908
PSO,5.268
PSO,5.093
PSO,5.093
PSO,2.249
PSO,2.198
PSO,2.24
PSO,2.085
PSO,2.523
PSO,2.296
PSO,2.511
PSO,2.777
PSO,2.368
PSO,2.091
PSO,2.418
PSO,2.087
PSO,2.084
PSO,5.103
PSO,2.182
PSO,3.394
PSO,2.432
PSO,2.121
PSO,2.119
PSO,5.221
PSO,2.09
PSO,2.284
PSO,2.277
PSO,5.258
PSO,2.286
PSO,2.523
PSO,3.722
PSO,5.309
PSO,5.135
PSO,5.11
PSO,5.113
PSO,2.879
PSO,2.953
PSO,2.756
PSO,2.744
PSO,3.291
PSO,3.407
PSO,2.735
PSO,2.748
PSO,3.192
PSO,2.911
PSO,2.752
PSO,2.773
PSO,3.161
PSO,2.975
PSO,2.764
PSO,3.507
PSO,2.777
PSO,5.051
PSO,7.753
PSO,3.397
PSO,2.771
PSO,2.753
PSO,7.877
PSO,7.926
PSO,3.038
PSO,2.735
PSO,3.319
PSO,7.864
PSO,7.702
PSO,7.749
PSO,7.851
PSO,3.018
PSO,2.753
PSO,3.323
PSO,2.759
PSO,2.745
PSO,3.402
PSO,2.74
PSO,3.251
PSO,3.139
PSO,2.747
PSO,4.731
PSO,3.211
PSO,2.753
PSO,2.775
PSO,3.203
PSO,2.873
PSO,3.152
PSO,7.764
PSO,2.769
PSO,3.081
PSO,2.844
PSO,2.783
PSO,7.948
PSO,2.754
PSO,3.968
PSO,2.971
PSO,7.894
PSO,7.975
PSO,7.711
PSO,7.75
PSO,7.861
PSO,2.756
PSO,3.107
PSO,2.769
PSO,2.933
PSO,3.093
PSO,2.755
PSO,3.265
PSO,2.746
PSO,3.04
PSO,3.365
PSO,2.753
PSO,3.016
PSO,3.187
PSO,2.787
PSO,3.181
PSO,3.12
PSO,2.77
PSO,7.785
PSO,3.223
PSO,2.78
PSO,3.338
PSO,3.155
PSO,7.916
PSO,2.948
PSO,2.785
PSO,3.141
PSO,7.903
PSO,7.764
PSO,7.748
PSO,7.779
PSO,7.878
PSO,2.752
PSO,3.222
PSO,2.768
PSO,3.407
PSO,2.94
PSO,3.011
PSO,3.068
PSO,2.916
PSO,3.429
PSO,2.744
PSO,3.202
PSO,2.759
PSO,3.14
PSO,2.962
PSO,3.078
PSO,7.803
PSO,3.21
PSO,2.838
PSO,2.77
PSO,3.683
PSO,2.903
PSO,2.811
PSO,7.947
PSO,3.092
PSO,2.944
PSO,7.884
PSO,3.142
PSO,7.727
PSO,7.718
PSO,7.756
PSO,6.828
PSO,1.964
PSO,1.912
PSO,2.501
PSO,1.937
PSO,2.293
PSO,2.394
PSO,2.018
PSO,1.939
PSO,1.961
PSO,1.925
PSO,1.955
PSO,2.178
PSO,5.077
PSO,2.162
PSO,2.054
PSO,2.528
PSO,2.162
PSO,1.947
PSO,2.328
PSO,5.15
PSO,1.986
PSO,2.07
PSO,2.144
PSO,2.11
PSO,1.954
PSO,5.111
PSO,4.96
PSO,4.614
PSO,5.011
PSO,5.088
PSO,5.065
PSO,2.074
PSO,1.96
PSO,2.626
PSO,1.959
PSO,2.161
PSO,2.018
PSO,2.265
PSO,2.01
PSO,1.938
PSO,1.967
PSO,2.393
PSO,2.005
PSO,1.973
PSO,2.029
PSO,2.413
PSO,1.937
PSO,2.045
PSO,5.111
PSO,2.463
PSO,1.961
PSO,2.163
PSO,1.972
PSO,2.131
PSO,5.119
PSO,2.113
PSO,2.217
PSO,4.971
PSO,5.136
PSO,5.049
PSO,4.619
PSO,5.073
PSO,1.938
PSO,2.044
PSO,1.956
PSO,2.256
PSO,2.156
PSO,1.985
PSO,2.149
PSO,1.918
PSO,2.179
PSO,2.117
PSO,2.17
PSO,2.007
PSO,2.225
PSO,2.287
PSO,2.109
PSO,5.118
PSO,1.951
PSO,2.313
PSO,2.71
PSO,2.173
PSO,2.053
PSO,2.369
PSO,5.108
PSO,2.111
PSO,4.99
PSO,2.141
PSO,2.269
PSO,5.038
PSO,5.152
PSO,4.045
PSO,5.09
PSO,1.925
PSO,1.942
PSO,2.04
PSO,2.265
PSO,1.92
PSO,2.127
PSO,2.196
PSO,1.934
PSO,2.048
PSO,2.011
PSO,2.206
PSO,2.056
PSO,2.073
PSO,5.141
PSO,2.155
PSO,1.937
PSO,3.898
PSO,2.399
PSO,1.95
PSO,2.032
PSO,5.1
PSO,2.134
PSO,5.008
PSO,2.085
PSO,2.087
PSO,2.109
PSO,5.058
PSO,2.051
PSO,5.184
PSO,5.109
PSO,5.088
PSO,2.268
PSO,1.969
PSO,2.205
PSO,2.129
PSO,2.922
PSO,2.119
PSO,2.129
PSO,2.097
PSO,2.19
PSO,2.224
PSO,1.956
PSO,3.016
PSO,2.139
PSO,2.008
PSO,2.151
PSO,2.189
PSO,2.176
PSO,5.23
PSO,5.12
PSO,2.215
PSO,2.007
PSO,1.982
PSO,2.171
PSO,2.156
PSO,5.217
PSO,2.084
PSO,5.28
PSO,2.151
PSO,5.121
PSO,5.187
PSO,5.255
PSO,2.186
PSO,2.192
PSO,2.114
PSO,1.961
PSO,2.143
PSO,2.2
PSO,2.091
PSO,2.152
PSO,2.183
PSO,2.172
PSO,2.134
PSO,1.971
PSO,2.115
PSO,2.145
PSO,2.108
PSO,2.139
PSO,5.234
PSO,5.101
PSO,2.147
PSO,2.188
PSO,5.137
PSO,2.177
PSO,2.145
PSO,1.977
PSO,5.272
PSO,2.115
PSO,2.133
PSO,2.133
PSO,5.234
PSO,5.191
PSO,5.214
PSO,2.155
PSO,2.185
PSO,2.338
PSO,2.136
PSO,1.974
PSO,2.109
PSO,2.167
PSO,2.144
PSO,2.171
PSO,2.024
PSO,2.284
PSO,2.739
PSO,2.035
PSO,2.146
PSO,5.1
PSO,5.237
PSO,2.13
PSO,2.562
PSO,2.128
PSO,2.169
PSO,5.157
PSO,2.311
PSO,5.304
PSO,2.024
PSO,2.704
PSO,2.113
PSO,2.147
PSO,5.247
PSO,5.226
PSO,5.237
PSO,5.11
PSO,2.157
PSO,1.989
PSO,2.159
PSO,2.248
PSO,2.168
PSO,2.031
PSO,2.082
PSO,2.302
PSO,2.153
PSO,2.025
PSO,2.076
PSO,2.226
PSO,5.206
PSO,2.232
PSO,2.058
PSO,2.092
PSO,2.239
PSO,5.172
PSO,2.213
PSO,2.05
PSO,2.064
PSO,5.28
PSO,2.163
PSO,2.286
PSO,2.236
PSO,5.362
PSO,2.295
PSO,5.4
PSO,5.375
PSO,5.295
PSO,5.387
GWO,3.366
GWO,3.413
GWO,3.248
GWO,3.279
GWO,3.354
GWO,3.41
GWO,3.29
GWO,3.159
GWO,3.91
GWO,3.185
GWO,3.097
GWO,3.069
GWO,3.106
GWO,3.18
GWO,3.172
GWO,3.171
GWO,8.177
GWO,3.611
GWO,3.466
GWO,8.658
GWO,3.13
GWO,3.096
GWO,3.079
GWO,8.135
GWO,3.148
GWO,3.177
GWO,3.047
GWO,8.252
GWO,8.156
GWO,8.392
GWO,8.39
GWO,3.452
GWO,3.52
GWO,3.451
GWO,3.316
GWO,3.293
GWO,3.351
GWO,3.399
GWO,3.327
GWO,3.543
GWO,3.725
GWO,3.569
GWO,3.104
GWO,3.237
GWO,3.098
GWO,3.155
GWO,8.183
GWO,3.124
GWO,3.674
GWO,3.428
GWO,2.967
GWO,4.906
GWO,8.73
GWO,8.346
GWO,3.421
GWO,3.419
GWO,3.472
GWO,3.37
GWO,8.585
GWO,4.438
GWO,8.242
GWO,8.372
GWO,4.206
GWO,3.829
GWO,3.712
GWO,4.227
GWO,4.774
GWO,3.706
GWO,3.774
GWO,4.055
GWO,3.817
GWO,3.922
GWO,3.697
GWO,4.338
GWO,3.838
GWO,9.577
GWO,3.941
GWO,4.079
GWO,4.315
GWO,4.054
GWO,9.647
GWO,8.792
GWO,10.078
GWO,3.701
GWO,4.091
GWO,3.478
GWO,3.918
GWO,3.891
GWO,9.792
GWO,9.577
GWO,4.342
GWO,9.79
GWO,9.405
GWO,4.24
GWO,3.93
GWO,3.973
GWO,3.738
GWO,3.715
GWO,4.694
GWO,3.816
GWO,5.118
GWO,3.747
GWO,4.173
GWO,3.703
GWO,3.531
GWO,3.496
GWO,3.482
GWO,4.012
GWO,3.708
GWO,9.638
GWO,4.274
GWO,10.106
GWO,4.227
GWO,3.921
GWO,3.992
GWO,9.378
GWO,3.737
GWO,3.701
GWO,9.638
GWO,4.167
GWO,9.401
GWO,4.024
GWO,9.617
GWO,9.575
GWO,2.732
GWO,2.626
GWO,2.184
GWO,2.209
GWO,2.367
GWO,2.139
GWO,2.181
GWO,2.985
GWO,2.482
GWO,3.885
GWO,2.366
GWO,5.573
GWO,2.684
GWO,2.423
GWO,5.656
GWO,2.373
GWO,2.472
GWO,2.517
GWO,2.354
GWO,2.337
GWO,2.426
GWO,2.353
GWO,5.455
GWO,5.596
GWO,4.201
GWO,2.549
GWO,2.439
GWO,2.145
GWO,5.637
GWO,5.333
GWO,5.473
GWO,2.254
GWO,2.208
GWO,2.28
GWO,2.849
GWO,2.358
GWO,2.239
GWO,2.484
GWO,2.147
GWO,2.476
GWO,2.284
GWO,2.206
GWO,2.223
GWO,2.249
GWO,2.501
GWO,2.39
GWO,5.273
GWO,5.299
GWO,2.148
GWO,5.299
GWO,2.571
GWO,5.432
GWO,2.367
GWO,2.17
GWO,2.203
GWO,2.351
GWO,2.392
GWO,5.451
GWO,2.502
GWO,2.717
GWO,5.505
GWO,5.641
GWO,2.865
GWO,3.003
GWO,2.872
GWO,2.916
GWO,3.168
GWO,2.977
GWO,3.12
GWO,3.1
GWO,4.769
GWO,2.649
GWO,3.172
GWO,2.65
GWO,6.604
GWO,2.697
GWO,2.839
GWO,6.64
GWO,6.617
GWO,2.842
GWO,2.942
GWO,2.794
GWO,3.09
GWO,2.649
GWO,6.782
GWO,3.188
GWO,2.78
GWO,2.891
GWO,3.06
GWO,6.682
GWO,6.707
GWO,6.836
GWO,6.58
GWO,3.12
GWO,3.075
GWO,3.184
GWO,2.874
GWO,2.786
GWO,2.75
GWO,3.599
GWO,2.728
GWO,2.879
GWO,2.873
GWO,6.658
GWO,2.93
GWO,6.63
GWO,2.767
GWO,3.407
GWO,2.889
GWO,3.083
GWO,2.927
GWO,3.33
GWO,6.989
GWO,3.102
GWO,3.14
GWO,3.294
GWO,2.764
GWO,6.695
GWO,6.681
GWO,2.772
GWO,6.853
GWO,6.359
GWO,6.775
GWO,6.803
GWO,1.881
GWO,2.121
GWO,1.913
GWO,2.18
GWO,2.1
GWO,2.222
GWO,1.895
GWO,1.916
GWO,2.054
GWO,2.033
GWO,2.138
GWO,2.245
