MH,Data
PSO,2.914
PSO,2.551
PSO,2.636
PSO,2.668
PSO,2.69
PSO,2.752
PSO,6.429
PSO,2.639
PSO,2.778
PSO,6.418
PSO,2.835
PSO,2.728
PSO,2.685
PSO,2.675
PSO,2.675
PSO,2.702
PSO,4.81
PSO,6.464
PSO,2.672
PSO,6.469
PSO,6.427
PSO,6.341
PSO,6.503
PSO,2.723
PSO,2.618
PSO,2.677
PSO,3.31
PSO,2.667
PSO,2.722
PSO,2.579
PSO,4.552
PSO,2.63
PSO,2.694
PSO,3.444
PSO,2.618
PSO,2.575
PSO,2.656
PSO,2.7
PSO,6.442
PSO,2.617
PSO,2.562
PSO,2.708
PSO,3.134
PSO,6.489
PSO,2.779
PSO,2.607
PSO,2.608
PSO,2.661
PSO,2.552
PSO,6.483
PSO,5.265
PSO,6.473
PSO,6.341
PSO,6.468
PSO,1.673
PSO,1.7
PSO,1.977
PSO,1.916
PSO,1.62
PSO,1.59
PSO,1.713
PSO,1.681
PSO,1.633
PSO,1.6
PSO,4.229
PSO,1.804
PSO,2.638
PSO,1.909
PSO,1.732
PSO,1.561
PSO,1.668
PSO,1.691
PSO,1.652
PSO,1.582
PSO,4.222
PSO,1.773
PSO,2.071
PSO,1.691
PSO,1.644
PSO,1.74
PSO,4.248
PSO,2.239
PSO,4.16
PSO,4.224
PSO,4.218
PSO,1.69
PSO,1.674
PSO,1.613
PSO,1.921
PSO,1.73
PSO,1.666
PSO,1.636
PSO,2.133
PSO,1.713
PSO,1.678
PSO,1.678
PSO,1.679
PSO,1.799
PSO,2.369
PSO,1.691
PSO,1.581
PSO,1.606
PSO,1.694
PSO,4.292
PSO,4.23
PSO,1.69
PSO,1.678
PSO,2.715
PSO,1.847
PSO,1.557
PSO,4.263
PSO,1.71
PSO,4.176
PSO,4.254
PSO,4.251
PSO,3.741
PSO,2.08
PSO,2.171
PSO,2.28
PSO,2.121
PSO,2.575
PSO,2.051
PSO,2.279
PSO,2.146
PSO,2.742
PSO,2.081
PSO,2.131
PSO,2.104
PSO,4.381
PSO,2.401
PSO,2.047
PSO,2.094
PSO,5.198
PSO,2.305
PSO,2.06
PSO,2.077
PSO,5.241
PSO,3.89
PSO,2.985
PSO,2.268
PSO,2.079
PSO,2.048
PSO,2.465
PSO,5.131
PSO,5.195
PSO,3.546
PSO,5.211
PSO,2.086
PSO,2.06
PSO,2.348
PSO,2.084
PSO,2.354
PSO,2.057
PSO,2.421
PSO,2.087
PSO,2.387
PSO,2.062
PSO,2.065
PSO,2.085
PSO,2.553
PSO,5.202
PSO,2.054
PSO,2.108
PSO,2.694
PSO,2.088
PSO,5.262
PSO,5.255
PSO,4.687
PSO,2.063
PSO,2.203
PSO,2.087
PSO,2.357
PSO,5.131
PSO,5.195
PSO,2.055
PSO,5.221
PSO,3.221
PSO,5.203
PSO,2.81
PSO,2.935
PSO,2.915
PSO,2.988
PSO,2.775
PSO,2.996
PSO,2.76
PSO,3.7
PSO,4.04
PSO,3.238
PSO,2.955
PSO,3.013
PSO,2.774
PSO,2.974
PSO,3.377
PSO,2.842
PSO,4.691
PSO,3.01
PSO,7.888
PSO,3.165
PSO,8.154
PSO,2.948
PSO,2.785
PSO,2.969
PSO,7.835
PSO,7.839
PSO,3.228
PSO,7.897
PSO,3.055
PSO,7.869
PSO,7.851
PSO,2.17
PSO,2.58
PSO,2.445
PSO,2.543
PSO,2.152
PSO,2.162
PSO,2.269
PSO,2.425
PSO,2.103
PSO,2.134
PSO,2.193
PSO,2.497
PSO,2.281
PSO,2.149
PSO,2.289
PSO,2.673
PSO,2.089
PSO,6.063
PSO,2.256
PSO,2.148
PSO,2.384
PSO,6.392
PSO,2.365
PSO,5.996
PSO,2.151
PSO,6.005
PSO,2.546
PSO,2.271
PSO,6.066
PSO,4.43
PSO,6.102
PSO,3.285
PSO,3.004
PSO,3.07
PSO,3.175
PSO,3.269
PSO,3.366
PSO,3.038
PSO,3.209
PSO,3.877
PSO,3.099
PSO,3.12
PSO,3.233
PSO,3.145
PSO,3.311
PSO,3.068
PSO,3.197
PSO,3.676
PSO,8.35
PSO,3.421
PSO,3.129
PSO,8.659
PSO,8.279
PSO,3.201
PSO,8.294
PSO,3.164
PSO,8.351
PSO,3.192
PSO,3.052
PSO,3.538
PSO,8.29
PSO,8.372
PSO,3.257
PSO,3.583
PSO,3.297
PSO,3.219
PSO,3.218
PSO,3.261
PSO,3.098
PSO,3.483
PSO,3.623
PSO,3.25
PSO,3.391
PSO,3.276
PSO,3.229
PSO,4.645
PSO,3.244
PSO,3.732
PSO,8.658
PSO,3.586
PSO,3.133
PSO,3.243
PSO,8.506
PSO,8.549
PSO,4.62
PSO,8.994
PSO,3.34
PSO,3.214
PSO,8.67
PSO,3.152
PSO,3.674
PSO,4.683
PSO,8.656
PSO,2.194
PSO,2.344
PSO,1.927
PSO,2.407
PSO,2.05
PSO,1.982
PSO,2.043
PSO,2.615
PSO,2.224
PSO,1.976
PSO,2.038
PSO,2.187
PSO,5.082
PSO,2.011
PSO,2.095
PSO,2.048
PSO,5.026
PSO,3.316
PSO,2.158
PSO,1.939
PSO,5.034
PSO,2.079
PSO,5.094
PSO,5.061
PSO,2.115
PSO,2.092
PSO,2.058
PSO,2.1
PSO,3.678
PSO,5.127
PSO,5.212
PSO,1.435
PSO,1.415
PSO,1.371
PSO,1.42
PSO,1.63
PSO,1.523
PSO,1.302
PSO,1.414
PSO,1.36
PSO,1.326
PSO,1.305
PSO,1.595
PSO,3.542
PSO,1.563
PSO,2.363
PSO,1.633
PSO,3.636
PSO,1.544
PSO,1.575
PSO,3.671
PSO,1.587
PSO,1.583
PSO,3.599
PSO,1.65
PSO,1.605
PSO,2.151
PSO,1.44
PSO,1.406
PSO,3.511
PSO,3.528
PSO,3.446
PSO,2.247
PSO,2.246
PSO,2.272
PSO,2.282
PSO,2.336
PSO,2.223
PSO,2.257
PSO,2.264
PSO,2.911
PSO,2.236
PSO,2.251
PSO,2.257
PSO,2.307
PSO,2.246
PSO,2.22
PSO,5.563
PSO,2.296
PSO,5.591
PSO,2.636
PSO,5.572
PSO,5.55
PSO,2.938
PSO,2.491
PSO,2.243
PSO,2.28
PSO,2.305
PSO,2.223
PSO,3.259
PSO,5.548
PSO,5.589
PSO,4.82
PSO,2.528
PSO,2.208
PSO,2.404
PSO,2.458
PSO,2.342
PSO,2.356
PSO,2.267
PSO,2.445
PSO,2.38
PSO,2.351
PSO,2.507
PSO,2.458
PSO,5.761
PSO,2.418
PSO,2.337
PSO,5.893
PSO,2.288
PSO,5.833
PSO,5.925
PSO,2.368
PSO,2.389
PSO,2.36
PSO,2.472
PSO,2.454
PSO,3.077
PSO,2.417
PSO,2.304
PSO,5.776
PSO,5.861
PSO,4.91
PSO,5.76
PSO,2.101
PSO,2.145
PSO,2.125
PSO,2.17
PSO,2.189
PSO,1.966
PSO,2.173
PSO,2.126
PSO,1.977
PSO,2.11
PSO,2.132
PSO,2.162
PSO,5.244
PSO,2.189
PSO,5.145
PSO,5.157
PSO,2.05
PSO,2.098
PSO,2.156
PSO,2.057
PSO,2.135
PSO,2.07
PSO,2.145
PSO,2.918
PSO,2.174
PSO,2.09
PSO,5.127
PSO,5.139
PSO,5.226
PSO,5.132
PSO,5.161
PSO,1.514
PSO,1.535
PSO,1.486
PSO,2.298
PSO,1.461
PSO,1.496
PSO,1.393
PSO,1.371
PSO,1.471
PSO,1.402
PSO,2.007
PSO,1.511
PSO,3.58
PSO,1.374
PSO,1.484
PSO,1.743
PSO,1.38
PSO,1.435
PSO,1.426
PSO,1.447
PSO,1.412
PSO,1.42
PSO,1.538
PSO,1.4
PSO,1.515
PSO,1.415
PSO,1.429
PSO,3.524
PSO,3.564
PSO,3.467
PSO,3.582
PSO,2.293
PSO,2.315
PSO,2.319
PSO,2.342
PSO,2.319
PSO,2.323
PSO,2.321
PSO,2.28
PSO,2.804
PSO,2.304
PSO,2.314
PSO,2.326
PSO,2.327
PSO,2.32
PSO,2.314
PSO,2.3
PSO,5.609
PSO,2.608
PSO,5.711
PSO,5.624
PSO,2.498
PSO,2.313
PSO,5.637
PSO,2.329
PSO,5.603
PSO,5.648
PSO,2.337
PSO,2.324
PSO,2.313
PSO,2.301
PSO,5.671
PSO,2.551
PSO,2.58
PSO,2.438
PSO,2.379
PSO,2.366
PSO,2.403
PSO,2.369
PSO,2.355
PSO,2.561
PSO,3.8
PSO,3.364
PSO,2.492
PSO,2.401
PSO,2.361
PSO,5.889
PSO,2.393
PSO,5.903
PSO,2.371
PSO,2.359
PSO,6.02
PSO,2.75
PSO,5.887
PSO,5.96
PSO,2.433
PSO,2.331
PSO,2.437
PSO,2.386
PSO,2.84
PSO,2.39
PSO,5.979
PSO,5.893
PSO,3.185
PSO,3.339
PSO,3.413
PSO,4.058
PSO,2.967
PSO,2.992
PSO,2.912
PSO,2.875
PSO,3.734
PSO,5.49
PSO,4.565
PSO,3.275
PSO,2.879
PSO,3.01
PSO,3.218
PSO,2.856
PSO,3.799
PSO,3.289
PSO,8.188
PSO,8.071
PSO,3.367
PSO,3.018
PSO,8.307
PSO,2.982
PSO,3.647
PSO,4.579
PSO,3.126
PSO,8.239
PSO,2.943
PSO,7.413
PSO,8.295
PSO,2.879
PSO,3.38
PSO,3.164
PSO,4.494
PSO,3.386
PSO,2.884
PSO,3.155
PSO,3.046
PSO,2.859
PSO,3.524
PSO,3.224
PSO,3.253
PSO,2.917
PSO,3.085
PSO,2.944
PSO,3.073
PSO,8.184
PSO,2.853
PSO,3.573
PSO,6.183
PSO,8.084
PSO,3.348
PSO,8.262
PSO,3.232
PSO,3.181
PSO,8.221
PSO,3.276
PSO,3.538
PSO,8.183
PSO,2.933
PSO,8.273
PSO,3.391
PSO,3.384
PSO,3.974
PSO,3.772
PSO,5.264
PSO,3.718
PSO,3.768
PSO,3.464
PSO,3.93
PSO,3.374
PSO,3.766
PSO,3.831
PSO,3.593
PSO,3.738
PSO,3.737
PSO,9.162
PSO,6.778
PSO,3.674
PSO,9.186
PSO,3.651
PSO,3.371
PSO,3.821
PSO,9.271
PSO,9.252
PSO,3.676
PSO,9.187
PSO,3.71
PSO,5.301
PSO,3.485
PSO,3.724
PSO,9.275
PSO,3.625
PSO,3.668
PSO,3.389
PSO,4.194
PSO,3.732
PSO,3.648
PSO,3.379
PSO,3.376
PSO,3.643
PSO,3.575
PSO,3.379
PSO,4.547
PSO,9.217
PSO,3.884
PSO,9.052
PSO,9.134
PSO,3.659
PSO,3.469
PSO,3.409
PSO,3.768
PSO,9.277
PSO,3.593
PSO,3.373
PSO,3.714
PSO,9.274
PSO,9.227
PSO,4.371
PSO,3.753
PSO,5.117
PSO,9.319
PSO,9.186
PSO,2.187
PSO,2.113
PSO,2.321
PSO,2.315
PSO,2.071
PSO,2.337
PSO,2.429
PSO,2.164
PSO,2.27
PSO,2.31
PSO,2.105
PSO,5.417
PSO,2.275
PSO,2.055
PSO,2.38
PSO,2.284
PSO,3.884
PSO,5.557
PSO,2.236
PSO,2.276
PSO,2.058
PSO,2.181
PSO,5.535
PSO,2.213
PSO,5.493
PSO,2.366
PSO,2.593
PSO,2.128
PSO,5.475
PSO,5.522
PSO,5.285
PSO,2.232
PSO,2.234
PSO,2.08
PSO,2.228
PSO,2.175
PSO,2.33
PSO,2.211
PSO,2.327
PSO,2.188
PSO,2.213
PSO,2.254
PSO,2.056
PSO,2.22
PSO,2.291
PSO,2.24
PSO,5.59
PSO,2.276
PSO,2.229
PSO,5.562
PSO,5.438
PSO,2.108
PSO,2.108
PSO,2.068
PSO,2.149
PSO,2.246
PSO,2.247
PSO,5.504
PSO,2.256
PSO,3.697
PSO,5.442
PSO,5.528
PSO,2.765
PSO,2.746
PSO,2.757
PSO,2.627
PSO,2.685
PSO,2.731
PSO,2.724
PSO,2.636
PSO,4.162
PSO,3.001
PSO,2.731
PSO,2.773
PSO,2.651
PSO,6.502
PSO,2.706
PSO,2.746
PSO,3.574
PSO,6.501
PSO,2.699
PSO,6.436
PSO,2.827
PSO,2.859
PSO,6.491
PSO,2.745
PSO,2.758
PSO,3.749
PSO,2.671
PSO,2.752
PSO,6.392
PSO,6.483
PSO,6.514
PSO,2.701
PSO,2.818
PSO,2.855
PSO,2.771
PSO,2.798
PSO,2.67
PSO,2.623
PSO,2.747
PSO,2.71
PSO,2.776
PSO,2.867
PSO,2.827
PSO,6.346
PSO,2.779
PSO,6.489
PSO,6.561
PSO,2.699
PSO,2.663
PSO,2.68
PSO,2.708
PSO,2.744
PSO,6.51
PSO,2.86
PSO,2.821
PSO,2.776
PSO,2.879
PSO,6.394
PSO,3.797
PSO,6.47
PSO,6.534
PSO,6.468
PSO,1.716
PSO,1.6
PSO,1.753
PSO,1.782
PSO,1.873
PSO,1.655
PSO,1.6
PSO,2.089
PSO,1.811
PSO,1.775
PSO,1.741
PSO,4.324
PSO,1.711
PSO,2.388
PSO,1.977
PSO,1.619
PSO,1.639
PSO,1.702
PSO,4.315
PSO,1.816
PSO,1.755
PSO,1.724
PSO,1.717
PSO,1.748
PSO,1.762
PSO,3.082
PSO,1.599
PSO,1.67
PSO,4.247
PSO,4.286
PSO,4.348
PSO,1.774
PSO,1.779
PSO,1.717
PSO,1.739
PSO,1.749
PSO,1.597
PSO,1.655
PSO,1.641
PSO,1.734
PSO,1.776
PSO,3.2
PSO,1.847
PSO,1.727
PSO,1.746
PSO,4.305
PSO,1.655
PSO,4.288
PSO,1.645
PSO,1.798
PSO,1.757
PSO,1.704
PSO,4.265
PSO,1.741
PSO,1.771
PSO,1.739
PSO,2.795
PSO,1.691
PSO,4.251
PSO,4.308
PSO,4.328
PSO,4.312
PSO,2.175
PSO,2.189
PSO,2.225
PSO,2.366
PSO,2.245
PSO,2.138
PSO,2.103
PSO,2.174
PSO,2.474
PSO,3.95
PSO,2.23
PSO,2.283
PSO,2.303
PSO,2.135
PSO,5.226
PSO,2.137
PSO,2.141
PSO,2.659
PSO,2.353
PSO,5.238
PSO,2.254
PSO,2.259
PSO,5.184
PSO,2.297
PSO,2.203
PSO,3.51
PSO,2.306
PSO,5.251
PSO,5.29
PSO,5.241
PSO,5.24
PSO,2.143
PSO,2.229
PSO,2.17
PSO,2.261
PSO,2.287
PSO,3.043
PSO,2.243
PSO,2.266
PSO,2.143
PSO,2.298
PSO,2.197
PSO,2.484
PSO,3.268
PSO,2.278
PSO,2.257
PSO,5.255
PSO,2.287
PSO,2.142
PSO,3.093
PSO,2.239
PSO,5.183
PSO,2.843
PSO,2.283
PSO,2.297
PSO,5.28
PSO,2.131
PSO,2.276
PSO,2.442
PSO,5.306
PSO,5.275
PSO,5.277
PSO,2.901
PSO,2.959
PSO,2.791
PSO,2.907
PSO,3.082
PSO,3.012
PSO,2.985
PSO,3.066
PSO,4.56
PSO,3.428
PSO,2.886
PSO,2.947
PSO,3.014
PSO,3.516
PSO,3.021
PSO,3.018
PSO,7.84
PSO,2.953
PSO,3.085
PSO,7.78
PSO,3.162
PSO,7.866
PSO,2.975
PSO,2.923
PSO,3.279
PSO,2.909
PSO,2.76
PSO,7.889
PSO,7.826
PSO,7.914
PSO,8.197
PSO,2.971
PSO,3.032
PSO,3.117
PSO,3.191
PSO,2.957
PSO,2.81
PSO,2.857
PSO,2.778
PSO,3.25
PSO,3.03
PSO,3.112
PSO,3.148
PSO,2.959
PSO,3.025
PSO,2.836
PSO,3.166
PSO,3.011
PSO,7.858
PSO,2.767
PSO,7.749
PSO,3.076
PSO,3.118
PSO,7.889
PSO,4.783
PSO,3.053
PSO,2.951
PSO,7.888
PSO,2.796
PSO,7.812
PSO,7.949
PSO,7.987
PSO,2.82
PSO,2.759
PSO,3.48
PSO,3.095
PSO,3.381
PSO,3.082
PSO,2.989
PSO,2.798
PSO,2.79
PSO,2.796
PSO,3.45
PSO,3.103
PSO,3.301
PSO,2.766
PSO,3.0
PSO,7.887
PSO,3.008
PSO,2.822
PSO,2.779
PSO,7.842
PSO,2.775
PSO,3.24
PSO,7.863
PSO,3.326
PSO,7.871
PSO,3.039
PSO,2.84
PSO,2.759
PSO,7.842
PSO,7.919
PSO,8.009
PSO,2.805
PSO,2.792
PSO,2.768
PSO,3.683
PSO,3.279
PSO,3.177
PSO,2.753
PSO,2.916
PSO,2.795
PSO,2.779
PSO,3.352
PSO,2.796
PSO,3.44
PSO,3.208
PSO,7.88
PSO,2.969
PSO,2.775
PSO,7.812
PSO,2.83
PSO,3.215
PSO,2.773
PSO,2.776
PSO,7.889
PSO,3.429
PSO,7.898
PSO,3.277
PSO,3.08
PSO,7.821
PSO,3.511
PSO,7.917
PSO,5.923
PSO,1.983
PSO,1.953
PSO,1.924
PSO,2.098
PSO,2.255
PSO,2.29
PSO,2.107
PSO,2.149
PSO,4.367
PSO,1.957
PSO,1.921
PSO,1.969
PSO,2.193
PSO,2.013
PSO,5.089
PSO,1.91
PSO,2.569
PSO,1.925
PSO,5.116
PSO,2.005
PSO,1.944
PSO,1.92
PSO,2.645
PSO,5.104
PSO,2.467
PSO,4.381
PSO,2.025
PSO,2.737
PSO,5.087
PSO,5.142
PSO,5.121
PSO,1.923
PSO,2.056
PSO,1.929
PSO,1.969
PSO,2.322
PSO,2.08
PSO,2.259
PSO,2.022
PSO,2.175
PSO,2.215
PSO,1.963
PSO,1.986
PSO,2.164
PSO,4.241
PSO,2.171
PSO,1.981
PSO,5.141
PSO,1.995
PSO,2.208
PSO,2.021
PSO,1.964
PSO,5.109
PSO,2.067
PSO,1.966
PSO,5.059
PSO,2.161
PSO,2.032
PSO,5.141
PSO,5.125
PSO,4.774
PSO,5.09
PSO,2.349
PSO,2.036
PSO,2.129
PSO,1.969
PSO,2.057
PSO,2.015
PSO,2.108
PSO,2.102
PSO,2.269
PSO,2.013
PSO,2.189
PSO,2.005
PSO,2.067
PSO,2.008
PSO,5.136
PSO,2.057
PSO,2.013
PSO,2.192
PSO,2.167
PSO,5.121
PSO,5.048
PSO,2.033
PSO,2.084
PSO,2.05
PSO,1.992
PSO,5.074
PSO,3.987
PSO,2.194
PSO,5.104
PSO,5.102
PSO,5.131
PSO,2.197
PSO,2.108
PSO,2.001
PSO,2.084
PSO,2.074
PSO,2.03
PSO,2.081
PSO,1.981
PSO,2.219
PSO,1.992
PSO,2.077
PSO,2.417
PSO,4.069
PSO,2.064
PSO,2.04
PSO,2.061
PSO,2.028
PSO,4.977
PSO,2.117
PSO,5.131
PSO,2.073
PSO,5.081
PSO,2.257
PSO,2.058
PSO,2.073
PSO,2.039
PSO,2.042
PSO,5.129
PSO,5.114
PSO,5.09
PSO,5.107
PSO,2.053
PSO,2.11
PSO,2.142
PSO,2.294
PSO,2.18
PSO,2.101
PSO,2.084
PSO,2.111
PSO,2.11
PSO,2.111
PSO,2.37
PSO,1.978
PSO,4.833
PSO,2.271
PSO,2.101
PSO,5.213
PSO,2.347
PSO,2.009
PSO,2.21
PSO,5.192
PSO,2.002
PSO,1.971
PSO,1.959
PSO,2.577
PSO,2.245
PSO,2.614
PSO,5.243
PSO,5.19
PSO,3.295
PSO,5.178
PSO,5.257
PSO,2.024
PSO,2.008
PSO,2.095
PSO,1.981
PSO,2.04
PSO,1.973
PSO,2.638
PSO,2.15
PSO,1.989
PSO,2.325
PSO,1.985
PSO,1.972
PSO,2.308
PSO,5.237
PSO,2.085
PSO,2.078
PSO,2.341
PSO,5.233
PSO,3.259
PSO,2.034
PSO,2.264
PSO,4.197
PSO,1.982
PSO,1.955
PSO,2.415
PSO,5.226
PSO,5.19
PSO,3.555
PSO,5.234
PSO,5.203
PSO,5.296
PSO,2.078
PSO,2.093
PSO,2.204
PSO,1.996
PSO,2.024
PSO,2.329
PSO,1.968
PSO,1.988
PSO,2.586
PSO,2.14
PSO,2.002
PSO,2.072
PSO,2.305
PSO,1.971
PSO,2.0
PSO,1.962
PSO,5.216
PSO,2.27
PSO,2.336
PSO,2.141
PSO,2.016
PSO,2.249
PSO,1.979
PSO,1.976
PSO,1.973
PSO,5.218
PSO,5.224
PSO,2.32
PSO,5.211
PSO,5.238
PSO,4.645
PSO,2.407
PSO,2.224
PSO,2.013
PSO,2.171
PSO,2.11
PSO,1.982
PSO,1.985
PSO,2.146
PSO,2.349
PSO,2.292
PSO,5.271
PSO,1.997
PSO,2.193
PSO,5.254
PSO,2.15
PSO,1.988
PSO,2.064
PSO,2.444
PSO,2.162
PSO,2.023
PSO,2.981
PSO,2.204
PSO,5.258
PSO,5.298
PSO,2.146
PSO,5.229
PSO,2.236
PSO,5.256
PSO,5.312
PSO,5.142
PSO,5.223
GWO,2.971
GWO,3.145
GWO,3.06
GWO,2.987
GWO,3.28
GWO,3.255
GWO,3.198
GWO,3.172
GWO,3.801
GWO,2.969
GWO,3.092
GWO,5.045
GWO,3.029
GWO,3.268
GWO,3.215
GWO,4.407
GWO,3.312
GWO,3.567
GWO,2.974
GWO,4.508
GWO,3.353
GWO,2.987
GWO,8.268
GWO,8.101
GWO,3.235
GWO,3.245
GWO,4.705
GWO,8.334
GWO,8.376
GWO,8.704
GWO,8.275
GWO,3.129
GWO,3.53
GWO,3.502
GWO,3.155
GWO,3.211
GWO,3.83
GWO,3.467
GWO,3.406
GWO,3.358
GWO,3.464
GWO,5.573
GWO,3.012
GWO,3.546
GWO,3.545
GWO,3.397
GWO,3.199
GWO,3.15
GWO,3.296
GWO,3.189
GWO,3.449
GWO,8.592
GWO,3.203
GWO,8.44
GWO,3.696
GWO,3.781
GWO,3.499
GWO,8.527
GWO,8.246
GWO,8.363
GWO,8.753
GWO,8.465
GWO,3.924
GWO,3.94
GWO,3.766
GWO,3.794
GWO,3.622
GWO,3.817
GWO,4.183
GWO,4.106
GWO,4.278
GWO,3.922
GWO,3.894
GWO,4.135
GWO,3.902
GWO,3.976
GWO,4.131
GWO,3.994
GWO,4.044
GWO,9.81
GWO,9.675
GWO,4.062
GWO,3.911
GWO,3.847
GWO,3.775
GWO,4.031
GWO,4.047
GWO,9.832
GWO,4.169
GWO,9.612
GWO,9.742
GWO,10.128
GWO,9.522
GWO,4.198
GWO,4.051
GWO,3.753
GWO,3.648
GWO,3.586
GWO,3.734
GWO,3.811
GWO,3.918
GWO,3.968
GWO,3.917
GWO,3.817
GWO,3.682
GWO,3.613
GWO,3.693
GWO,4.102
GWO,3.875
GWO,9.523
GWO,9.358
GWO,3.928
GWO,6.64
GWO,3.617
GWO,5.537
GWO,3.857
GWO,3.529
GWO,9.53
GWO,3.931
GWO,3.628
GWO,9.397
GWO,6.332
GWO,9.824
GWO,7.221
GWO,2.558
GWO,2.315
GWO,2.242
GWO,2.357
GWO,2.588
GWO,2.573
GWO,2.178
GWO,2.56
GWO,2.263
GWO,2.17
GWO,2.229
GWO,2.651
GWO,5.406
GWO,5.489
GWO,2.679
GWO,2.355
GWO,2.681
GWO,3.041
GWO,2.438
GWO,2.46
GWO,2.466
GWO,2.488
GWO,5.639
GWO,2.718
GWO,3.58
GWO,5.515
GWO,2.529
GWO,5.691
GWO,5.694
GWO,5.562
GWO,5.673
GWO,2.394
GWO,2.479
GWO,2.26
GWO,2.413
GWO,2.271
GWO,2.958
GWO,2.42
GWO,2.325
GWO,2.391
GWO,2.495
GWO,2.192
GWO,2.35
GWO,2.322
GWO,3.885
GWO,2.277
GWO,2.279
GWO,2.478
GWO,2.467
GWO,5.577
GWO,2.472
GWO,5.515
GWO,2.514
GWO,3.042
GWO,2.557
GWO,2.423
GWO,2.641
GWO,5.689
GWO,5.709
GWO,5.578
GWO,5.659
GWO,5.195
GWO,3.122
GWO,3.129
GWO,3.109
GWO,2.777
GWO,2.696
GWO,2.866
GWO,2.831
GWO,2.7
GWO,3.202
GWO,2.914
GWO,2.963
GWO,2.877
GWO,2.727
GWO,2.925
GWO,2.773
GWO,2.732
GWO,6.733
GWO,2.915
GWO,6.513
GWO,3.04
GWO,6.651
GWO,2.935
GWO,2.915
GWO,2.792
GWO,4.898
GWO,2.849
GWO,2.818
GWO,2.77
GWO,6.712
GWO,6.588
GWO,6.68
GWO,2.848
GWO,2.968
GWO,2.927
GWO,2.843
GWO,2.856
GWO,2.834
GWO,2.774
GWO,2.836
GWO,2.938
GWO,4.057
GWO,3.003
GWO,6.435
GWO,2.948
GWO,6.693
GWO,6.526
GWO,2.876
GWO,2.878
GWO,2.747
GWO,6.662
GWO,2.776
GWO,2.899
GWO,3.343
GWO,2.85
GWO,2.973
GWO,6.767
GWO,2.901
GWO,6.696
GWO,4.519
GWO,3.507
GWO,6.498
GWO,6.859
GWO,2.055
GWO,2.012
GWO,2.265
GWO,1.937
GWO,1.96
GWO,2.222
GWO,2.034
GWO,1.993
GWO,2.032
GWO,2.67
GWO,1.94
GWO,2.195
