MH,Data
PSO,0.765
PSO,0.353
PSO,0.714
PSO,0.818
PSO,0.826
PSO,0.23
PSO,0.206
PSO,0.207
PSO,0.326
PSO,0.218
PSO,0.236
PSO,0.241
PSO,0.25
PSO,0.209
PSO,0.206
PSO,0.207
PSO,0.206
PSO,0.541
PSO,0.213
PSO,0.261
PSO,0.325
PSO,0.213
PSO,0.277
PSO,0.206
PSO,0.532
PSO,0.216
PSO,0.209
PSO,0.396
PSO,0.296
PSO,0.263
PSO,0.231
PSO,0.213
PSO,0.529
PSO,0.538
PSO,0.533
PSO,0.56
PSO,0.216
PSO,0.205
PSO,0.204
PSO,0.215
PSO,0.221
PSO,0.211
PSO,0.254
PSO,0.231
PSO,0.226
PSO,0.239
PSO,0.234
PSO,0.247
PSO,0.266
PSO,0.351
PSO,0.286
PSO,0.45
PSO,0.278
PSO,0.587
PSO,0.293
PSO,0.297
PSO,0.605
PSO,0.267
PSO,0.292
PSO,0.286
PSO,0.299
PSO,0.275
PSO,0.651
PSO,0.641
PSO,0.635
PSO,0.652
PSO,0.648
PSO,0.281
PSO,0.286
PSO,0.28
PSO,0.272
PSO,0.266
PSO,0.282
PSO,0.298
PSO,0.283
PSO,0.28
PSO,0.286
PSO,0.282
PSO,0.278
PSO,0.272
PSO,0.64
PSO,0.309
PSO,0.285
PSO,0.638
PSO,0.272
PSO,0.254
PSO,0.277
PSO,0.229
PSO,0.23
PSO,0.218
PSO,0.292
PSO,0.203
PSO,0.417
PSO,0.594
PSO,0.28
PSO,0.579
PSO,0.562
PSO,0.532
PSO,0.213
PSO,0.305
PSO,0.228
PSO,0.209
PSO,0.214
PSO,0.21
PSO,0.207
PSO,0.216
PSO,0.24
PSO,0.311
PSO,0.221
PSO,0.219
PSO,0.21
PSO,0.223
PSO,0.537
PSO,0.215
PSO,0.214
PSO,0.331
PSO,0.228
PSO,0.325
PSO,0.221
PSO,0.204
PSO,0.215
PSO,0.21
PSO,0.226
PSO,0.53
PSO,0.535
PSO,0.469
PSO,0.54
PSO,0.532
PSO,0.536
PSO,0.212
PSO,0.224
PSO,0.235
PSO,0.268
PSO,0.212
PSO,0.227
PSO,0.207
PSO,0.232
PSO,0.222
PSO,0.217
PSO,0.21
PSO,0.22
PSO,0.213
PSO,0.219
PSO,0.228
PSO,0.208
PSO,0.292
PSO,0.519
PSO,0.211
PSO,0.266
PSO,0.245
PSO,0.415
PSO,0.216
PSO,0.214
PSO,0.54
PSO,0.226
PSO,0.299
PSO,0.553
PSO,0.548
PSO,0.554
PSO,0.539
PSO,0.208
PSO,0.228
PSO,0.211
PSO,0.212
PSO,0.224
PSO,0.256
PSO,0.267
PSO,0.245
PSO,0.209
PSO,0.223
PSO,0.221
PSO,0.266
PSO,0.211
PSO,0.212
PSO,0.551
PSO,0.28
PSO,0.25
PSO,0.22
PSO,0.223
PSO,0.224
PSO,0.259
PSO,0.546
PSO,0.216
PSO,0.219
PSO,0.372
PSO,0.209
PSO,0.409
PSO,0.551
PSO,0.381
PSO,0.539
PSO,0.552
PSO,0.221
PSO,0.235
PSO,0.221
PSO,0.253
PSO,0.222
PSO,0.212
PSO,0.214
PSO,0.226
PSO,0.226
PSO,0.222
PSO,0.22
PSO,0.299
PSO,0.21
PSO,0.414
PSO,0.291
PSO,0.211
PSO,0.219
PSO,0.216
PSO,0.549
PSO,0.21
PSO,0.219
PSO,0.25
PSO,0.21
PSO,0.221
PSO,0.551
PSO,0.245
PSO,0.54
PSO,0.554
PSO,0.54
PSO,0.509
PSO,0.549
PSO,0.212
PSO,0.217
PSO,0.223
PSO,0.209
PSO,0.236
PSO,0.209
PSO,0.233
PSO,0.211
PSO,0.234
PSO,0.231
PSO,0.223
PSO,0.211
PSO,0.226
PSO,0.21
PSO,0.233
PSO,0.209
PSO,0.212
PSO,0.547
PSO,0.231
PSO,0.212
PSO,0.216
PSO,0.382
PSO,0.221
PSO,0.208
PSO,0.551
PSO,0.538
PSO,0.554
PSO,0.209
PSO,0.312
PSO,0.54
PSO,0.549
GWO,0.303
GWO,0.325
GWO,0.345
GWO,0.311
GWO,0.329
GWO,0.303
GWO,0.371
GWO,0.382
GWO,0.354
GWO,0.304
GWO,0.415
GWO,0.343
GWO,0.482
GWO,0.316
GWO,0.301
GWO,0.355
GWO,0.825
GWO,0.368
GWO,0.321
GWO,0.304
GWO,0.319
GWO,0.304
GWO,0.833
GWO,0.324
GWO,0.833
GWO,0.669
GWO,0.342
GWO,0.303
GWO,0.566
GWO,0.817
GWO,0.83
GWO,0.305
GWO,0.304
GWO,0.452
GWO,0.307
GWO,0.317
GWO,0.326
GWO,0.332
GWO,0.395
GWO,0.43
GWO,0.304
GWO,0.305
GWO,0.512
GWO,0.322
GWO,0.313
GWO,0.328
GWO,0.331
GWO,0.832
GWO,0.827
GWO,0.583
GWO,0.384
GWO,0.303
GWO,0.804
GWO,0.311
GWO,0.312
GWO,0.326
GWO,0.323
GWO,0.816
GWO,0.378
GWO,0.33
GWO,0.833
GWO,0.815
GWO,0.403
GWO,0.375
GWO,0.382
GWO,0.354
GWO,0.371
GWO,0.375
GWO,0.363
GWO,0.358
GWO,0.548
GWO,0.374
GWO,0.555
GWO,0.364
GWO,0.383
GWO,0.362
GWO,0.374
GWO,0.954
GWO,0.948
GWO,0.95
GWO,0.356
GWO,0.379
GWO,0.441
GWO,0.54
GWO,0.36
GWO,0.937
GWO,0.367
GWO,0.396
GWO,0.393
GWO,0.988
GWO,0.403
GWO,1.023
GWO,1.067
GWO,0.423
GWO,0.492
GWO,0.456
GWO,0.617
GWO,0.494
GWO,0.474
GWO,0.487
GWO,0.48
GWO,0.645
GWO,0.479
GWO,0.5
GWO,1.113
GWO,0.473
GWO,0.69
GWO,0.473
GWO,1.112
GWO,0.528
GWO,0.472
GWO,0.454
GWO,0.479
GWO,1.114
GWO,0.67
GWO,0.508
GWO,0.535
GWO,0.406
GWO,1.111
GWO,0.42
GWO,0.426
GWO,0.573
GWO,0.997
GWO,0.971
GWO,0.244
GWO,0.227
GWO,0.258
GWO,0.224
GWO,0.241
GWO,0.435
GWO,0.243
GWO,0.549
GWO,0.224
GWO,0.231
GWO,0.229
GWO,0.319
GWO,0.24
GWO,0.231
GWO,0.54
GWO,0.23
GWO,0.349
GWO,0.252
GWO,0.228
GWO,0.228
GWO,0.23
GWO,0.413
GWO,0.228
GWO,0.556
GWO,0.252
GWO,0.232
GWO,0.237
GWO,0.242
GWO,0.543
GWO,0.544
GWO,0.54
GWO,0.228
GWO,0.23
GWO,0.231
GWO,0.224
GWO,0.241
GWO,0.241
GWO,0.386
GWO,0.24
GWO,0.238
GWO,0.237
GWO,0.228
GWO,0.226
GWO,0.539
GWO,0.234
GWO,0.225
GWO,0.232
GWO,0.222
GWO,0.245
GWO,0.557
GWO,0.336
GWO,0.555
GWO,0.238
GWO,0.23
GWO,0.231
GWO,0.25
GWO,0.547
GWO,0.291
GWO,0.226
GWO,0.542
GWO,0.54
GWO,0.543
GWO,0.272
GWO,0.279
GWO,0.278
GWO,0.28
GWO,0.302
GWO,0.293
GWO,0.282
GWO,0.273
GWO,0.327
GWO,0.282
GWO,0.283
GWO,0.279
GWO,0.292
GWO,0.681
GWO,0.274
GWO,0.514
GWO,0.678
GWO,0.29
GWO,0.277
GWO,0.677
GWO,0.389
GWO,0.305
GWO,0.279
GWO,0.665
GWO,0.287
GWO,0.363
GWO,0.302
GWO,0.284
GWO,0.652
GWO,0.652
GWO,0.681
GWO,0.276
GWO,0.283
GWO,0.278
GWO,0.387
GWO,0.325
GWO,0.283
GWO,0.291
GWO,0.292
GWO,0.29
GWO,0.28
GWO,0.281
GWO,0.277
GWO,0.479
GWO,0.679
GWO,0.3
GWO,0.675
GWO,0.395
GWO,0.294
GWO,0.291
GWO,0.666
GWO,0.284
GWO,0.28
GWO,0.302
GWO,0.427
GWO,0.285
GWO,0.651
GWO,0.342
GWO,0.291
GWO,0.651
GWO,0.68
GWO,0.679
GWO,0.199
GWO,0.239
GWO,0.209
GWO,0.205
GWO,0.2
GWO,0.197
GWO,0.205
GWO,0.206
GWO,0.21
GWO,0.201
GWO,0.477
GWO,0.21
