MH,Data
PSO,4.559
PSO,3.859
PSO,4.307
PSO,4.144
PSO,4.139
PSO,3.942
PSO,4.17
PSO,4.1
PSO,4.296
PSO,3.84
PSO,4.708
PSO,4.183
PSO,3.887
PSO,10.177
PSO,4.099
PSO,4.459
PSO,4.136
PSO,9.911
PSO,4.064
PSO,9.849
PSO,4.172
PSO,4.254
PSO,3.816
PSO,4.035
PSO,4.471
PSO,3.898
PSO,10.138
PSO,10.136
PSO,10.075
PSO,10.189
PSO,10.125
PSO,4.027
PSO,4.09
PSO,4.591
PSO,3.917
PSO,3.851
PSO,4.388
PSO,4.279
PSO,4.162
PSO,4.018
PSO,7.33
PSO,4.038
PSO,3.949
PSO,4.298
PSO,3.835
PSO,5.657
PSO,4.345
PSO,9.963
PSO,4.354
PSO,4.035
PSO,3.891
PSO,4.837
PSO,3.919
PSO,3.986
PSO,3.922
PSO,4.239
PSO,10.173
PSO,10.172
PSO,9.582
PSO,10.023
PSO,10.205
PSO,10.145
PSO,4.344
PSO,4.033
PSO,3.927
PSO,4.697
PSO,4.312
PSO,3.959
PSO,3.978
PSO,4.105
PSO,4.319
PSO,4.17
PSO,4.105
PSO,4.248
PSO,4.415
PSO,9.926
PSO,4.127
PSO,3.84
PSO,4.264
PSO,5.149
PSO,3.829
PSO,4.112
PSO,4.177
PSO,4.366
PSO,4.306
PSO,3.985
PSO,10.232
PSO,9.013
PSO,10.14
PSO,10.047
PSO,10.219
PSO,10.145
PSO,9.937
PSO,4.389
PSO,3.975
PSO,3.89
PSO,4.545
PSO,4.232
PSO,4.372
PSO,4.363
PSO,4.142
PSO,4.101
PSO,3.888
PSO,4.348
PSO,5.377
PSO,4.38
PSO,4.3
PSO,5.443
PSO,4.336
PSO,4.187
PSO,4.434
PSO,3.886
PSO,4.284
PSO,4.344
PSO,4.295
PSO,4.053
PSO,4.167
PSO,10.395
PSO,10.408
PSO,10.302
PSO,10.512
PSO,10.382
PSO,10.175
PSO,10.503
PSO,4.294
PSO,4.392
PSO,4.322
PSO,3.891
PSO,4.311
PSO,4.346
PSO,4.178
PSO,4.11
PSO,4.528
PSO,4.098
PSO,4.367
PSO,3.903
PSO,4.337
PSO,4.366
PSO,4.225
PSO,4.116
PSO,4.391
PSO,4.413
PSO,4.271
PSO,3.898
PSO,4.332
PSO,4.334
PSO,4.247
PSO,10.378
PSO,4.181
PSO,10.41
PSO,10.33
PSO,10.472
PSO,10.366
PSO,10.157
PSO,10.514
PSO,4.303
PSO,4.245
PSO,3.937
PSO,3.901
PSO,4.527
PSO,4.358
PSO,4.313
PSO,4.237
PSO,4.245
PSO,4.25
PSO,4.227
PSO,4.282
PSO,3.901
PSO,4.452
PSO,4.313
PSO,4.242
PSO,4.22
PSO,4.626
PSO,4.254
PSO,4.237
PSO,4.04
PSO,3.916
PSO,10.345
PSO,4.344
PSO,10.428
PSO,10.291
PSO,4.838
PSO,8.786
PSO,10.498
PSO,10.407
PSO,10.165
PSO,4.264
PSO,3.959
PSO,4.016
PSO,4.23
PSO,4.143
PSO,3.923
PSO,4.588
PSO,4.629
PSO,3.926
PSO,4.636
PSO,3.935
PSO,4.243
PSO,4.198
PSO,3.924
PSO,4.406
PSO,4.626
PSO,3.957
PSO,4.674
PSO,10.473
PSO,4.229
PSO,4.1
PSO,4.245
PSO,10.42
PSO,3.924
PSO,10.302
PSO,4.31
PSO,10.211
PSO,4.564
PSO,10.474
PSO,10.368
PSO,10.159
GWO,7.028
GWO,6.326
GWO,6.737
GWO,6.769
GWO,6.436
GWO,6.284
GWO,6.359
GWO,6.804
GWO,8.397
GWO,10.86
GWO,6.138
GWO,6.619
GWO,6.566
GWO,6.076
GWO,6.26
GWO,6.697
GWO,7.605
GWO,16.703
GWO,6.704
GWO,6.479
GWO,17.087
GWO,16.93
GWO,6.649
GWO,6.799
GWO,6.291
GWO,6.82
GWO,17.078
GWO,6.52
GWO,16.866
GWO,16.688
GWO,16.638
GWO,8.006
GWO,7.223
GWO,6.629
GWO,6.449
GWO,6.333
GWO,6.774
GWO,6.316
GWO,6.64
GWO,7.248
GWO,7.517
GWO,6.882
GWO,6.646
GWO,6.604
GWO,6.907
GWO,6.3
GWO,6.298
GWO,6.811
GWO,16.875
GWO,7.204
GWO,16.777
GWO,16.934
GWO,7.105
GWO,6.727
GWO,16.557
GWO,16.814
GWO,17.09
GWO,6.634
GWO,6.766
GWO,6.655
GWO,6.513
GWO,16.998
GWO,7.881
GWO,8.51
GWO,8.375
GWO,7.402
GWO,7.575
GWO,7.702
GWO,7.667
GWO,8.362
GWO,8.315
GWO,11.652
GWO,8.243
GWO,7.719
GWO,7.399
GWO,18.116
GWO,7.597
GWO,7.679
GWO,7.514
GWO,7.335
GWO,19.626
GWO,19.643
GWO,7.652
GWO,10.892
GWO,19.256
GWO,19.596
GWO,9.103
GWO,7.705
GWO,7.197
GWO,7.464
GWO,7.464
GWO,19.015
GWO,19.176
GWO,8.204
GWO,7.198
GWO,7.436
GWO,7.986
GWO,7.387
GWO,7.111
GWO,8.224
GWO,7.516
GWO,8.136
GWO,7.803
GWO,14.64
GWO,8.358
GWO,8.332
GWO,7.625
GWO,7.307
GWO,7.593
GWO,19.265
GWO,19.321
GWO,8.388
GWO,7.784
GWO,19.125
GWO,7.495
GWO,19.557
GWO,7.805
GWO,8.339
GWO,7.922
GWO,19.211
GWO,8.325
GWO,19.345
GWO,7.323
GWO,19.741
