MH,Data
PSO,33.597
PSO,39.272
PSO,33.145
PSO,78.833
PSO,32.988
PSO,72.881
PSO,32.827
PSO,33.793
PSO,42.774
PSO,43.738
PSO,73.226
PSO,73.847
PSO,38.186
PSO,36.582
PSO,37.442
PSO,41.196
PSO,59.326
PSO,39.737
PSO,38.28
PSO,38.137
PSO,37.513
PSO,41.921
PSO,84.145
PSO,37.204
PSO,88.36
PSO,38.842
PSO,37.775
PSO,38.896
PSO,38.179
PSO,45.87
PSO,82.731
PSO,37.757
PSO,88.499
PSO,39.983
PSO,52.456
PSO,42.465
PSO,38.202
PSO,38.581
PSO,39.965
PSO,82.28
PSO,83.19
PSO,83.986
PSO,88.077
PSO,38.566
PSO,36.426
PSO,39.071
PSO,37.104
PSO,40.439
PSO,40.276
PSO,38.493
PSO,39.41
PSO,37.677
PSO,37.38
PSO,41.426
PSO,36.174
PSO,83.794
PSO,82.962
PSO,42.065
PSO,40.35
PSO,88.249
PSO,39.049
PSO,47.231
PSO,38.453
PSO,37.49
PSO,39.603
PSO,36.133
PSO,82.183
PSO,43.398
PSO,38.401
PSO,38.058
PSO,83.161
PSO,83.887
PSO,85.463
PSO,82.306
PSO,19.589
PSO,18.09
PSO,17.224
PSO,22.144
PSO,17.123
PSO,16.791
PSO,15.777
PSO,16.585
PSO,16.711
PSO,15.521
PSO,43.532
PSO,16.4
PSO,15.61
PSO,33.798
PSO,28.834
PSO,16.883
PSO,19.615
PSO,16.268
PSO,29.107
PSO,16.66
PSO,15.587
PSO,15.956
PSO,15.922
PSO,15.951
PSO,15.89
PSO,18.626
PSO,17.283
PSO,41.83
PSO,42.997
PSO,41.278
PSO,42.929
PSO,16.621
PSO,16.753
PSO,15.892
PSO,19.268
PSO,15.988
PSO,15.962
PSO,17.678
PSO,15.661
PSO,16.949
PSO,16.89
PSO,16.096
PSO,18.05
PSO,15.78
PSO,16.197
PSO,38.215
PSO,17.239
PSO,18.004
PSO,15.586
PSO,17.735
PSO,15.891
PSO,42.653
PSO,15.807
PSO,16.021
PSO,16.747
PSO,41.048
PSO,25.115
PSO,21.738
PSO,42.052
PSO,38.098
PSO,42.577
PSO,42.114
PSO,22.416
PSO,24.219
PSO,20.503
PSO,21.571
PSO,22.466
PSO,21.942
PSO,21.313
PSO,21.318
PSO,23.868
PSO,23.463
PSO,29.419
PSO,21.745
PSO,21.427
PSO,22.34
PSO,20.764
PSO,21.525
PSO,24.025
PSO,51.914
PSO,23.755
PSO,21.764
PSO,50.395
PSO,37.85
PSO,21.718
PSO,21.602
PSO,51.49
PSO,22.98
PSO,50.64
PSO,21.902
PSO,51.91
PSO,51.729
PSO,47.546
PSO,21.949
PSO,23.701
PSO,22.439
PSO,21.279
PSO,21.264
PSO,21.542
PSO,22.432
PSO,22.904
PSO,21.989
PSO,22.99
PSO,22.959
PSO,21.733
PSO,21.267
PSO,21.446
PSO,23.94
PSO,22.726
PSO,52.007
PSO,20.51
PSO,50.201
PSO,51.245
PSO,22.59
PSO,50.553
PSO,22.971
PSO,22.229
PSO,21.496
PSO,21.383
PSO,22.91
PSO,21.334
PSO,52.179
PSO,51.803
PSO,53.029
PSO,27.367
PSO,31.833
PSO,29.998
PSO,29.153
PSO,28.797
PSO,28.434
PSO,27.442
PSO,30.169
PSO,34.73
PSO,29.155
PSO,30.698
PSO,29.021
PSO,29.649
PSO,28.534
PSO,31.511
PSO,27.442
PSO,29.496
PSO,78.076
PSO,77.514
PSO,32.247
PSO,77.882
PSO,30.158
PSO,78.406
PSO,29.587
PSO,29.414
PSO,56.64
PSO,28.199
PSO,78.321
PSO,30.454
PSO,28.175
PSO,78.378
PSO,22.844
PSO,24.379
PSO,23.265
PSO,22.895
PSO,21.854
PSO,22.788
PSO,22.388
PSO,43.55
PSO,22.423
PSO,23.965
PSO,48.897
PSO,23.569
PSO,34.919
PSO,23.016
PSO,22.215
PSO,58.76
PSO,22.45
PSO,23.213
PSO,60.087
PSO,23.167
PSO,23.403
PSO,21.857
PSO,60.157
PSO,32.627
PSO,24.33
PSO,22.692
PSO,20.953
PSO,60.498
PSO,60.229
PSO,51.237
PSO,53.876
PSO,32.098
PSO,32.801
PSO,31.305
PSO,32.689
PSO,33.358
PSO,31.592
PSO,30.265
PSO,29.663
PSO,37.354
PSO,32.267
PSO,29.809
PSO,32.527
PSO,31.602
PSO,31.815
PSO,30.771
PSO,30.564
PSO,81.963
PSO,33.842
PSO,82.114
PSO,35.43
PSO,83.172
PSO,32.025
PSO,30.189
PSO,33.029
PSO,31.724
PSO,83.445
PSO,30.636
PSO,32.703
PSO,62.598
PSO,83.163
PSO,83.677
PSO,35.668
PSO,31.162
PSO,32.626
PSO,32.207
PSO,32.913
PSO,32.73
PSO,30.513
PSO,31.019
PSO,60.914
PSO,35.715
PSO,32.763
PSO,38.2
PSO,32.353
PSO,31.415
PSO,83.674
PSO,32.841
PSO,30.995
PSO,33.749
PSO,84.979
PSO,39.979
PSO,35.064
PSO,85.701
PSO,44.964
PSO,85.876
PSO,31.273
PSO,30.071
PSO,41.139
PSO,85.949
PSO,38.36
PSO,86.081
PSO,84.201
PSO,20.683
PSO,22.321
PSO,22.064
PSO,20.954
PSO,20.133
PSO,22.301
PSO,21.529
PSO,19.501
PSO,19.954
PSO,20.147
PSO,21.473
PSO,20.573
PSO,22.972
PSO,50.676
PSO,22.87
PSO,31.723
PSO,21.522
PSO,51.761
PSO,19.141
PSO,20.62
PSO,22.166
PSO,20.807
PSO,26.835
PSO,20.713
PSO,50.829
PSO,20.249
PSO,19.447
PSO,50.809
PSO,30.278
PSO,50.234
PSO,51.692
PSO,13.4
PSO,16.573
PSO,14.93
PSO,14.628
PSO,13.96
PSO,14.606
PSO,13.658
PSO,14.427
PSO,13.405
PSO,16.652
PSO,13.984
PSO,21.647
PSO,13.595
PSO,13.982
PSO,34.984
PSO,17.74
PSO,14.873
PSO,13.752
PSO,15.05
PSO,35.794
PSO,13.983
PSO,13.496
PSO,13.953
PSO,14.852
PSO,14.25
PSO,24.964
PSO,14.611
PSO,35.193
PSO,34.411
PSO,34.168
PSO,34.362
PSO,23.068
PSO,23.303
PSO,21.717
PSO,21.944
PSO,22.656
PSO,23.957
PSO,22.458
PSO,22.63
PSO,28.634
PSO,21.492
PSO,40.114
PSO,23.082
PSO,21.847
PSO,22.33
PSO,45.724
PSO,21.5
PSO,22.513
PSO,24.102
PSO,55.203
PSO,21.52
PSO,37.363
PSO,55.221
PSO,23.949
PSO,55.077
PSO,22.318
PSO,22.129
PSO,21.472
PSO,54.753
PSO,38.871
PSO,29.309
PSO,56.046
PSO,24.164
PSO,25.483
PSO,23.032
PSO,22.856
PSO,22.644
PSO,22.32
PSO,41.244
PSO,29.258
PSO,22.001
PSO,22.641
PSO,27.11
PSO,23.761
PSO,23.268
PSO,21.988
PSO,22.649
PSO,37.65
PSO,58.062
PSO,22.973
PSO,22.487
PSO,21.995
PSO,57.814
PSO,56.293
PSO,58.663
PSO,25.503
PSO,25.074
PSO,56.804
PSO,23.468
PSO,22.011
PSO,22.276
PSO,29.151
PSO,58.032
PSO,20.307
PSO,19.66
PSO,19.868
PSO,23.758
PSO,21.669
PSO,19.587
PSO,21.931
PSO,21.117
PSO,20.101
PSO,19.538
PSO,19.869
PSO,40.722
PSO,50.405
PSO,51.356
PSO,28.644
PSO,21.482
PSO,19.798
PSO,22.639
PSO,50.932
PSO,51.386
PSO,21.591
PSO,19.68
PSO,19.906
PSO,51.388
PSO,20.46
PSO,23.025
PSO,32.274
PSO,25.156
PSO,52.726
PSO,51.168
PSO,51.18
PSO,13.408
PSO,15.845
PSO,13.554
PSO,14.066
PSO,13.552
PSO,15.741
PSO,14.286
PSO,16.49
PSO,13.353
PSO,17.365
PSO,20.438
PSO,14.473
PSO,14.156
PSO,19.717
PSO,34.411
PSO,13.422
PSO,35.347
PSO,14.616
PSO,13.861
PSO,13.356
PSO,16.003
PSO,15.379
PSO,14.031
PSO,13.366
PSO,13.417
PSO,20.501
PSO,35.503
PSO,21.055
PSO,35.306
PSO,35.032
PSO,34.403
PSO,22.863
PSO,21.842
PSO,23.745
PSO,23.94
PSO,21.852
PSO,22.31
PSO,27.079
PSO,28.597
PSO,24.913
PSO,26.974
PSO,22.908
PSO,22.067
PSO,23.866
PSO,21.872
PSO,56.096
PSO,26.78
PSO,22.418
PSO,26.613
PSO,56.11
PSO,22.928
PSO,21.932
PSO,24.218
PSO,24.597
PSO,56.423
PSO,27.863
PSO,57.003
PSO,22.819
PSO,51.741
PSO,56.009
PSO,56.034
PSO,56.088
PSO,22.407
PSO,22.946
PSO,22.844
PSO,24.104
PSO,22.398
PSO,23.295
PSO,23.266
PSO,22.416
PSO,24.185
PSO,37.47
PSO,24.802
PSO,24.842
PSO,22.474
PSO,26.718
PSO,22.688
PSO,35.306
PSO,23.514
PSO,58.828
PSO,52.058
PSO,25.733
PSO,23.17
PSO,25.475
PSO,23.432
PSO,34.964
PSO,59.567
PSO,24.554
PSO,22.708
PSO,57.121
PSO,58.44
PSO,48.502
PSO,59.358
PSO,42.602
PSO,44.532
PSO,39.893
PSO,41.42
PSO,43.187
PSO,41.357
PSO,44.019
PSO,40.611
PSO,57.47
PSO,53.578
PSO,40.929
PSO,40.823
PSO,46.079
PSO,42.078
PSO,43.006
PSO,41.936
PSO,100.052
PSO,42.41
PSO,43.869
PSO,101.124
PSO,45.179
PSO,99.775
PSO,39.831
PSO,104.282
PSO,44.046
PSO,40.127
PSO,42.65
PSO,100.901
PSO,46.664
PSO,100.135
PSO,102.108
PSO,42.23
PSO,44.138
PSO,39.823
PSO,42.563
PSO,45.452
PSO,39.884
PSO,41.654
PSO,44.737
PSO,41.163
PSO,43.93
PSO,44.584
PSO,44.329
PSO,100.364
PSO,40.09
PSO,42.719
PSO,51.717
PSO,100.861
PSO,43.544
PSO,81.362
PSO,42.959
PSO,100.304
PSO,42.898
PSO,89.621
PSO,44.274
PSO,104.285
PSO,44.502
PSO,41.803
PSO,41.736
PSO,102.155
PSO,47.821
PSO,100.137
PSO,47.197
PSO,46.664
PSO,50.34
PSO,47.079
PSO,56.329
PSO,49.76
PSO,57.938
PSO,50.562
PSO,47.964
PSO,47.896
PSO,46.652
PSO,106.284
PSO,46.229
PSO,45.17
PSO,46.949
PSO,111.823
PSO,110.887
PSO,102.926
PSO,57.973
PSO,116.064
PSO,48.942
PSO,45.005
PSO,55.599
PSO,48.868
PSO,113.255
PSO,46.573
PSO,45.589
PSO,46.21
PSO,53.587
PSO,92.489
PSO,110.744
PSO,56.164
PSO,46.605
PSO,45.075
PSO,51.546
PSO,46.036
PSO,47.498
PSO,46.085
PSO,45.449
PSO,80.577
PSO,55.084
PSO,111.797
PSO,45.073
PSO,110.958
PSO,52.808
PSO,49.502
PSO,48.985
PSO,58.951
PSO,45.049
PSO,45.671
PSO,115.087
PSO,53.517
PSO,112.792
PSO,50.64
PSO,48.267
PSO,50.947
PSO,45.034
PSO,92.076
PSO,111.211
PSO,119.347
PSO,111.896
PSO,111.645
PSO,31.981
PSO,33.549
PSO,31.392
PSO,37.883
PSO,31.34
PSO,59.431
PSO,32.901
PSO,32.231
PSO,31.589
PSO,35.99
PSO,31.984
PSO,34.26
PSO,35.075
PSO,77.928
PSO,31.335
PSO,36.544
PSO,32.485
PSO,74.127
PSO,31.86
PSO,34.103
PSO,33.655
PSO,33.286
PSO,34.767
PSO,35.635
PSO,31.672
PSO,34.119
PSO,75.082
PSO,73.164
PSO,80.45
PSO,79.099
PSO,73.293
PSO,32.142
PSO,33.257
PSO,33.812
PSO,33.45
PSO,34.166
PSO,35.307
PSO,33.28
PSO,33.022
PSO,33.048
PSO,32.77
PSO,33.544
PSO,33.636
PSO,75.018
PSO,33.838
PSO,73.257
PSO,34.839
PSO,34.141
PSO,33.04
PSO,34.289
PSO,33.163
PSO,31.479
PSO,33.669
PSO,63.128
PSO,33.776
PSO,34.436
PSO,73.481
PSO,76.182
PSO,73.271
PSO,78.82
PSO,74.893
PSO,73.181
PSO,39.479
PSO,39.773
PSO,37.708
PSO,36.862
PSO,39.486
PSO,41.755
PSO,38.703
PSO,38.964
PSO,42.257
PSO,39.643
PSO,38.624
PSO,37.145
PSO,38.929
PSO,37.186
PSO,38.118
PSO,38.836
PSO,40.823
PSO,84.637
PSO,40.713
PSO,39.109
PSO,83.15
PSO,37.759
PSO,38.148
PSO,37.932
PSO,37.763
PSO,38.565
PSO,90.57
PSO,83.27
PSO,82.933
PSO,84.553
PSO,88.421
PSO,40.112
PSO,40.861
PSO,42.281
PSO,38.399
PSO,38.094
PSO,38.115
PSO,38.0
PSO,38.233
PSO,39.546
PSO,40.543
PSO,39.568
PSO,46.637
PSO,40.075
PSO,38.079
PSO,85.977
PSO,38.026
PSO,83.254
PSO,38.08
PSO,38.959
PSO,40.017
PSO,39.969
PSO,38.797
PSO,37.789
PSO,82.682
PSO,41.95
PSO,38.11
PSO,83.336
PSO,84.797
PSO,41.316
PSO,83.505
PSO,87.385
PSO,15.94
PSO,19.27
PSO,21.295
PSO,17.414
PSO,18.871
PSO,16.314
PSO,19.465
PSO,16.994
PSO,43.302
PSO,43.35
PSO,16.638
PSO,15.933
PSO,16.846
PSO,17.308
PSO,17.183
PSO,15.935
PSO,16.173
PSO,16.775
PSO,19.709
PSO,16.448
PSO,15.965
PSO,17.208
PSO,30.505
PSO,18.275
PSO,42.597
PSO,31.156
PSO,41.829
PSO,29.577
PSO,42.982
PSO,41.832
PSO,42.594
PSO,15.951
PSO,16.516
PSO,18.461
PSO,17.732
PSO,15.921
PSO,18.822
PSO,15.942
PSO,17.878
PSO,17.182
PSO,21.131
PSO,18.757
PSO,16.105
PSO,17.836
PSO,15.938
PSO,17.407
PSO,16.09
PSO,17.409
PSO,17.452
PSO,30.656
PSO,15.909
PSO,15.976
PSO,16.622
PSO,15.929
PSO,34.101
PSO,42.682
PSO,16.584
PSO,28.988
PSO,41.634
PSO,42.919
PSO,41.725
PSO,42.494
PSO,21.122
PSO,20.822
PSO,21.406
PSO,22.478
PSO,21.766
PSO,20.85
PSO,23.15
PSO,20.918
PSO,24.13
PSO,33.784
PSO,43.622
PSO,20.803
PSO,22.055
PSO,22.037
PSO,20.846
PSO,23.187
PSO,21.822
PSO,22.855
PSO,38.768
PSO,21.05
PSO,52.238
PSO,25.92
PSO,51.0
PSO,21.63
PSO,25.908
PSO,21.834
PSO,50.916
PSO,52.292
PSO,51.655
PSO,51.13
PSO,51.172
PSO,22.468
PSO,22.786
PSO,21.139
PSO,21.583
PSO,23.968
PSO,23.422
PSO,21.346
PSO,21.526
PSO,23.563
PSO,22.617
PSO,21.201
PSO,21.412
PSO,22.926
PSO,23.659
PSO,21.808
PSO,23.746
PSO,22.749
PSO,21.001
PSO,52.599
PSO,51.273
PSO,22.299
PSO,21.167
PSO,22.331
PSO,51.254
PSO,52.437
PSO,23.366
PSO,51.915
PSO,23.587
PSO,20.974
PSO,51.569
PSO,51.534
PSO,29.309
PSO,29.075
PSO,29.604
PSO,27.682
PSO,30.329
PSO,29.577
PSO,30.189
PSO,28.367
PSO,32.97
PSO,29.143
PSO,28.796
PSO,28.906
PSO,29.395
PSO,29.829
PSO,29.966
PSO,28.999
PSO,31.339
PSO,76.972
PSO,78.17
PSO,30.507
PSO,28.978
PSO,28.822
PSO,77.642
PSO,78.774
PSO,29.216
PSO,29.7
PSO,77.859
PSO,56.608
PSO,29.94
PSO,29.379
PSO,79.364
PSO,30.579
PSO,30.867
PSO,28.855
PSO,29.154
PSO,29.624
PSO,27.44
PSO,29.639
PSO,30.168
PSO,36.118
PSO,49.649
PSO,30.78
PSO,31.626
PSO,29.501
PSO,29.436
PSO,30.528
PSO,27.999
PSO,29.942
PSO,77.294
PSO,29.055
PSO,78.36
PSO,28.338
PSO,31.287
PSO,77.869
PSO,78.776
PSO,30.248
PSO,78.07
PSO,50.621
PSO,30.132
PSO,27.5
PSO,49.4
PSO,79.515
PSO,27.62
PSO,27.563
PSO,30.233
PSO,30.317
PSO,30.679
PSO,30.804
PSO,27.894
PSO,27.648
PSO,28.743
PSO,28.055
PSO,31.495
PSO,29.253
PSO,29.142
PSO,30.77
PSO,28.952
PSO,28.849
PSO,77.205
PSO,40.788
PSO,78.446
PSO,62.098
PSO,27.887
PSO,36.496
PSO,77.356
PSO,78.819
PSO,29.198
PSO,29.202
PSO,78.013
PSO,30.209
PSO,28.872
PSO,42.831
PSO,76.535
PSO,30.565
PSO,29.106
PSO,28.188
PSO,32.106
PSO,32.326
PSO,29.262
PSO,31.633
PSO,30.025
PSO,40.363
PSO,32.446
PSO,27.481
PSO,29.464
PSO,30.758
PSO,29.399
PSO,41.866
PSO,33.906
PSO,77.018
PSO,78.387
PSO,28.163
PSO,34.406
PSO,77.91
PSO,31.004
PSO,28.275
PSO,78.738
PSO,77.71
PSO,30.267
PSO,29.862
PSO,31.09
PSO,28.664
PSO,42.062
PSO,76.518
PSO,22.879
PSO,20.539
PSO,21.679
PSO,22.52
PSO,31.04
PSO,19.937
PSO,21.609
PSO,19.943
PSO,19.417
PSO,19.654
PSO,21.36
PSO,49.91
PSO,21.178
PSO,20.534
PSO,50.956
PSO,19.632
PSO,21.37
PSO,50.97
PSO,20.658
PSO,37.574
PSO,21.419
PSO,50.953
PSO,20.579
PSO,50.56
PSO,20.889
PSO,21.137
PSO,19.843
PSO,33.201
PSO,50.1
PSO,49.216
PSO,50.911
PSO,20.66
PSO,20.576
PSO,19.189
PSO,21.028
PSO,19.88
PSO,20.922
PSO,19.64
PSO,20.194
PSO,20.705
PSO,19.845
PSO,20.442
PSO,36.273
PSO,21.192
PSO,19.346
PSO,20.775
PSO,19.51
PSO,50.828
PSO,23.705
PSO,49.505
PSO,50.861
PSO,24.276
PSO,20.108
PSO,20.53
PSO,20.117
PSO,20.153
PSO,33.296
PSO,27.741
PSO,38.311
PSO,50.078
PSO,49.595
PSO,50.83
PSO,19.707
PSO,19.904
PSO,23.021
PSO,20.334
PSO,20.749
PSO,20.25
PSO,20.276
PSO,22.208
PSO,20.236
PSO,20.266
PSO,22.152
PSO,21.521
PSO,19.489
PSO,20.114
PSO,20.619
PSO,50.677
PSO,21.497
PSO,51.012
PSO,20.441
PSO,21.103
PSO,33.946
PSO,21.494
PSO,30.103
PSO,20.094
PSO,19.987
PSO,20.53
PSO,20.657
PSO,51.16
PSO,50.252
PSO,49.408
PSO,51.029
PSO,22.286
PSO,20.156
PSO,21.005
PSO,19.778
PSO,20.75
PSO,19.663
PSO,20.22
PSO,21.543
PSO,22.202
PSO,21.056
PSO,21.414
PSO,19.193
PSO,50.596
PSO,20.217
PSO,19.934
PSO,20.38
PSO,50.751
PSO,21.21
PSO,21.063
PSO,21.616
PSO,51.552
PSO,21.19
PSO,19.292
PSO,21.602
PSO,50.995
PSO,20.317
PSO,28.069
PSO,50.188
PSO,49.343
PSO,50.886
PSO,50.55
PSO,21.338
PSO,21.298
PSO,21.595
PSO,22.351
PSO,21.189
PSO,20.837
PSO,20.499
PSO,22.124
PSO,21.127
PSO,21.267
PSO,19.946
PSO,22.14
PSO,20.387
PSO,19.499
PSO,20.904
PSO,51.801
PSO,23.359
PSO,21.418
PSO,21.338
PSO,39.505
PSO,22.984
PSO,19.795
PSO,52.083
PSO,20.608
PSO,19.606
PSO,29.569
PSO,22.304
PSO,51.328
PSO,50.77
PSO,52.166
PSO,52.166
PSO,20.33
PSO,21.515
PSO,20.31
PSO,19.982
PSO,23.483
PSO,19.655
PSO,21.738
PSO,20.924
PSO,34.58
PSO,21.219
PSO,21.178
PSO,22.708
PSO,51.881
PSO,22.174
PSO,19.889
PSO,21.146
PSO,20.773
PSO,20.193
PSO,20.956
PSO,21.087
PSO,22.028
PSO,52.36
PSO,22.466
PSO,20.577
PSO,21.03
PSO,51.332
PSO,50.982
PSO,48.178
PSO,52.207
PSO,51.63
PSO,51.91
PSO,20.856
PSO,21.57
PSO,20.705
PSO,21.187
PSO,20.36
PSO,23.979
PSO,21.253
PSO,19.841
PSO,20.798
PSO,21.425
PSO,21.095
PSO,19.717
PSO,19.583
PSO,21.073
PSO,21.315
PSO,20.507
PSO,30.814
PSO,36.239
PSO,21.304
PSO,19.932
PSO,52.241
PSO,19.839
PSO,19.711
PSO,21.357
PSO,51.34
PSO,21.983
PSO,39.782
PSO,47.652
PSO,52.354
PSO,52.373
PSO,51.891
PSO,20.436
PSO,20.867
PSO,20.568
PSO,20.065
PSO,25.212
PSO,19.778
PSO,21.562
PSO,21.685
PSO,21.66
PSO,21.786
PSO,20.228
PSO,21.36
PSO,19.641
PSO,19.879
PSO,23.184
PSO,21.746
PSO,52.288
PSO,21.804
PSO,19.932
PSO,23.398
PSO,27.346
PSO,20.399
PSO,20.245
PSO,21.347
PSO,42.912
PSO,20.174
PSO,51.498
PSO,52.092
PSO,52.712
PSO,52.72
PSO,52.592
GWO,34.719
GWO,34.707
GWO,35.906
GWO,35.85
GWO,36.573
GWO,35.369
GWO,42.038
GWO,38.337
GWO,51.287
GWO,34.728
GWO,59.701
GWO,35.649
GWO,36.194
GWO,34.739
GWO,35.842
GWO,70.824
GWO,40.279
GWO,41.796
GWO,92.892
GWO,52.794
GWO,35.012
GWO,91.29
GWO,35.95
GWO,35.242
GWO,91.313
GWO,37.948
GWO,35.712
GWO,90.785
GWO,69.307
GWO,91.535
GWO,62.949
GWO,35.103
GWO,40.677
GWO,39.994
GWO,37.17
GWO,43.32
GWO,35.763
GWO,34.658
GWO,35.457
GWO,38.661
GWO,36.468
GWO,56.179
GWO,36.619
GWO,38.904
GWO,40.69
GWO,36.172
GWO,36.845
GWO,92.852
GWO,37.691
GWO,88.61
GWO,43.872
GWO,36.133
GWO,35.308
GWO,92.043
GWO,91.385
GWO,40.12
GWO,60.5
GWO,37.546
GWO,92.178
GWO,40.685
GWO,93.425
GWO,72.3
GWO,40.459
GWO,48.577
GWO,41.052
GWO,51.125
GWO,40.337
GWO,43.848
GWO,50.873
GWO,39.844
GWO,41.571
GWO,39.475
GWO,67.475
GWO,41.548
GWO,40.316
GWO,41.98
GWO,105.555
GWO,47.394
GWO,39.905
GWO,40.735
GWO,44.031
GWO,48.266
GWO,104.016
GWO,102.822
GWO,55.484
GWO,40.593
GWO,41.026
GWO,103.772
GWO,104.974
GWO,47.835
GWO,50.934
GWO,108.13
GWO,104.641
GWO,39.578
GWO,39.866
GWO,39.816
GWO,55.011
GWO,40.979
GWO,48.178
GWO,45.195
GWO,59.365
GWO,42.349
GWO,39.214
GWO,44.917
GWO,49.907
GWO,46.44
GWO,47.081
GWO,39.68
GWO,43.057
GWO,44.511
GWO,40.826
GWO,102.569
GWO,103.487
GWO,46.973
GWO,57.445
GWO,40.218
GWO,103.465
GWO,104.526
GWO,45.55
GWO,44.443
GWO,41.989
GWO,108.041
GWO,55.335
GWO,105.687
GWO,26.123
GWO,29.683
GWO,27.913
GWO,26.401
GWO,29.352
GWO,26.717
GWO,44.632
GWO,29.193
GWO,26.416
GWO,30.599
GWO,29.948
GWO,27.142
GWO,63.132
GWO,63.516
GWO,29.994
GWO,26.564
GWO,27.228
GWO,27.975
GWO,64.172
GWO,30.759
GWO,64.981
GWO,26.452
GWO,28.624
GWO,29.026
GWO,27.015
GWO,26.181
GWO,29.0
GWO,61.797
GWO,64.923
GWO,63.193
GWO,63.663
GWO,27.266
GWO,29.406
GWO,29.765
GWO,27.692
GWO,27.079
GWO,27.728
GWO,28.242
GWO,28.812
GWO,26.376
GWO,27.82
GWO,30.392
GWO,29.047
GWO,56.591
GWO,27.521
GWO,64.09
GWO,28.341
GWO,28.626
GWO,26.671
GWO,29.144
GWO,64.507
GWO,27.789
GWO,44.941
GWO,62.963
GWO,28.905
GWO,27.235
GWO,27.308
GWO,65.556
GWO,31.412
GWO,63.763
GWO,64.006
GWO,64.546
GWO,33.421
GWO,31.642
GWO,33.311
GWO,32.545
GWO,35.647
GWO,34.477
GWO,36.547
GWO,35.91
GWO,41.345
GWO,31.9
GWO,34.266
GWO,54.352
GWO,35.237
GWO,50.584
GWO,34.436
GWO,31.551
GWO,45.772
GWO,32.762
GWO,77.427
GWO,34.091
GWO,31.482
GWO,32.191
GWO,77.89
GWO,35.584
GWO,34.722
GWO,57.508
GWO,33.204
GWO,75.203
GWO,76.05
GWO,53.0
GWO,75.906
GWO,31.4
GWO,32.932
GWO,37.681
GWO,34.567
GWO,34.162
GWO,40.816
GWO,32.123
GWO,31.387
GWO,36.607
GWO,37.163
GWO,36.478
GWO,35.061
GWO,31.804
GWO,49.678
GWO,77.256
GWO,35.518
GWO,31.252
GWO,71.102
GWO,31.911
GWO,77.616
GWO,35.366
GWO,34.012
GWO,31.101
GWO,33.064
GWO,31.794
GWO,34.839
GWO,54.843
GWO,75.743
GWO,74.328
GWO,75.555
GWO,75.753
GWO,19.507
GWO,21.928
GWO,19.357
GWO,31.373
GWO,19.521
GWO,19.499
GWO,20.917
GWO,21.668
GWO,19.444
GWO,30.626
GWO,19.961
GWO,19.151
