Exp,MH,TF,DR,Family,Data
PSO_S2-STD,PSO,S2,STD,S,52874.0
PSO_S2-STD,PSO,S2,STD,S,52888.0
PSO_S2-STD,PSO,S2,STD,S,53109.0
PSO_S2-STD,PSO,S2,STD,S,53349.0
PSO_S2-STD,PSO,S2,STD,S,52447.0
PSO_S2-STD,PSO,S2,STD,S,52967.0
PSO_S2-STD,PSO,S2,STD,S,53451.0
PSO_S2-STD,PSO,S2,STD,S,53146.0
PSO_S2-STD,PSO,S2,STD,S,53470.0
PSO_S2-STD,PSO,S2,STD,S,53013.0
PSO_S2-STD,PSO,S2,STD,S,53643.0
PSO_S2-STD,PSO,S2,STD,S,52931.0
PSO_S2-STD,PSO,S2,STD,S,53249.0
PSO_S2-STD,PSO,S2,STD,S,53124.0
PSO_S2-STD,PSO,S2,STD,S,53500.0
PSO_S2-STD,PSO,S2,STD,S,52945.0
PSO_S2-STD,PSO,S2,STD,S,52982.0
PSO_S2-STD,PSO,S2,STD,S,53539.0
PSO_S2-STD,PSO,S2,STD,S,53613.0
PSO_S3-STD,PSO,S3,STD,S,50926.0
PSO_S3-STD,PSO,S3,STD,S,51467.0
PSO_S3-STD,PSO,S3,STD,S,51571.0
PSO_S3-STD,PSO,S3,STD,S,51940.0
PSO_S3-STD,PSO,S3,STD,S,51842.0
PSO_S3-STD,PSO,S3,STD,S,51157.0
PSO_S3-STD,PSO,S3,STD,S,51340.0
PSO_S3-STD,PSO,S3,STD,S,50981.0
PSO_S3-STD,PSO,S3,STD,S,51504.0
PSO_S3-STD,PSO,S3,STD,S,52221.0
PSO_S3-STD,PSO,S3,STD,S,51503.0
PSO_S3-STD,PSO,S3,STD,S,52040.0
PSO_S3-STD,PSO,S3,STD,S,51745.0
PSO_S3-STD,PSO,S3,STD,S,51230.0
PSO_S3-STD,PSO,S3,STD,S,51973.0
PSO_S3-STD,PSO,S3,STD,S,51875.0
PSO_S3-STD,PSO,S3,STD,S,52789.0
PSO_S3-STD,PSO,S3,STD,S,50703.0
PSO_S3-STD,PSO,S3,STD,S,51920.0
PSO_S3-STD,PSO,S3,STD,S,52043.0
PSO_S3-STD,PSO,S3,STD,S,52133.0
PSO_S3-STD,PSO,S3,STD,S,51908.0
PSO_S3-STD,PSO,S3,STD,S,51698.0
PSO_S3-STD,PSO,S3,STD,S,51930.0
PSO_S3-STD,PSO,S3,STD,S,52081.0
PSO_S3-STD,PSO,S3,STD,S,51376.0
PSO_S3-STD,PSO,S3,STD,S,51382.0
PSO_S3-STD,PSO,S3,STD,S,51658.0
PSO_S3-STD,PSO,S3,STD,S,51894.0
PSO_S3-STD,PSO,S3,STD,S,51682.0
PSO_S3-STD,PSO,S3,STD,S,52071.0
PSO_S4-STD,PSO,S4,STD,S,51060.0
PSO_S4-STD,PSO,S4,STD,S,51526.0
PSO_S4-STD,PSO,S4,STD,S,51852.0
PSO_S4-STD,PSO,S4,STD,S,50950.0
PSO_S4-STD,PSO,S4,STD,S,51827.0
PSO_S4-STD,PSO,S4,STD,S,50396.0
PSO_S4-STD,PSO,S4,STD,S,51407.0
PSO_S4-STD,PSO,S4,STD,S,50939.0
PSO_S4-STD,PSO,S4,STD,S,52182.0
PSO_S4-STD,PSO,S4,STD,S,50932.0
PSO_S4-STD,PSO,S4,STD,S,51023.0
PSO_S4-STD,PSO,S4,STD,S,51379.0
PSO_S4-STD,PSO,S4,STD,S,51865.0
PSO_S4-STD,PSO,S4,STD,S,50466.0
PSO_S4-STD,PSO,S4,STD,S,50663.0
PSO_S4-STD,PSO,S4,STD,S,51092.0
PSO_S4-STD,PSO,S4,STD,S,50615.0
PSO_S4-STD,PSO,S4,STD,S,50790.0
PSO_S4-STD,PSO,S4,STD,S,51153.0
PSO_S4-STD,PSO,S4,STD,S,50453.0
PSO_S4-STD,PSO,S4,STD,S,50713.0
PSO_S4-STD,PSO,S4,STD,S,50800.0
PSO_S4-STD,PSO,S4,STD,S,51017.0
PSO_S4-STD,PSO,S4,STD,S,51276.0
PSO_S4-STD,PSO,S4,STD,S,50773.0
PSO_S4-STD,PSO,S4,STD,S,50802.0
PSO_S4-STD,PSO,S4,STD,S,51352.0
PSO_S4-STD,PSO,S4,STD,S,50843.0
PSO_S4-STD,PSO,S4,STD,S,50304.0
PSO_S4-STD,PSO,S4,STD,S,50361.0
PSO_S4-STD,PSO,S4,STD,S,51693.0
PSO_S1-COM,PSO,S1,COM,S,50896.0
PSO_S1-COM,PSO,S1,COM,S,53366.0
PSO_S1-COM,PSO,S1,COM,S,52442.0
PSO_S1-COM,PSO,S1,COM,S,51658.0
PSO_S1-COM,PSO,S1,COM,S,50288.0
PSO_S1-COM,PSO,S1,COM,S,52174.0
PSO_S1-COM,PSO,S1,COM,S,48911.0
PSO_S1-COM,PSO,S1,COM,S,48048.0
PSO_S1-COM,PSO,S1,COM,S,49829.0
PSO_S1-COM,PSO,S1,COM,S,53394.0
PSO_S1-COM,PSO,S1,COM,S,53056.0
PSO_S1-COM,PSO,S1,COM,S,50624.0
PSO_S1-COM,PSO,S1,COM,S,53082.0
PSO_S1-COM,PSO,S1,COM,S,52797.0
PSO_S1-COM,PSO,S1,COM,S,53463.0
PSO_S1-COM,PSO,S1,COM,S,51902.0
PSO_S1-COM,PSO,S1,COM,S,54002.0
PSO_S1-COM,PSO,S1,COM,S,51385.0
PSO_S1-COM,PSO,S1,COM,S,50681.0
PSO_S1-COM,PSO,S1,COM,S,51054.0
PSO_S1-COM,PSO,S1,COM,S,50593.0
PSO_S1-COM,PSO,S1,COM,S,52200.0
PSO_S1-COM,PSO,S1,COM,S,48719.0
PSO_S1-COM,PSO,S1,COM,S,49706.0
PSO_S1-COM,PSO,S1,COM,S,52310.0
PSO_S1-COM,PSO,S1,COM,S,51278.0
PSO_S1-COM,PSO,S1,COM,S,52231.0
PSO_S1-COM,PSO,S1,COM,S,51617.0
PSO_S1-COM,PSO,S1,COM,S,53205.0
PSO_S1-COM,PSO,S1,COM,S,50992.0
PSO_S1-COM,PSO,S1,COM,S,51382.0
PSO_S2-COM,PSO,S2,COM,S,48775.0
PSO_S2-COM,PSO,S2,COM,S,51174.0
PSO_S2-COM,PSO,S2,COM,S,48834.0
PSO_S2-COM,PSO,S2,COM,S,49663.0
PSO_S2-COM,PSO,S2,COM,S,48817.0
PSO_S2-COM,PSO,S2,COM,S,51386.0
PSO_S2-COM,PSO,S2,COM,S,51123.0
PSO_S2-COM,PSO,S2,COM,S,48725.0
PSO_S2-COM,PSO,S2,COM,S,49785.0
PSO_S2-COM,PSO,S2,COM,S,48605.0
PSO_S2-COM,PSO,S2,COM,S,48497.0
PSO_S2-COM,PSO,S2,COM,S,50393.0
PSO_S2-COM,PSO,S2,COM,S,51175.0
PSO_S2-COM,PSO,S2,COM,S,49750.0
PSO_S2-COM,PSO,S2,COM,S,49852.0
PSO_S2-COM,PSO,S2,COM,S,51373.0
PSO_S2-COM,PSO,S2,COM,S,50338.0
PSO_S2-COM,PSO,S2,COM,S,50847.0
PSO_S2-COM,PSO,S2,COM,S,49236.0
PSO_S2-COM,PSO,S2,COM,S,49137.0
PSO_S2-COM,PSO,S2,COM,S,49488.0
PSO_S2-COM,PSO,S2,COM,S,46934.0
PSO_S2-COM,PSO,S2,COM,S,48366.0
PSO_S2-COM,PSO,S2,COM,S,49505.0
PSO_S2-COM,PSO,S2,COM,S,50316.0
PSO_S2-COM,PSO,S2,COM,S,50308.0
PSO_S2-COM,PSO,S2,COM,S,50067.0
PSO_S2-COM,PSO,S2,COM,S,49053.0
PSO_S2-COM,PSO,S2,COM,S,49225.0
PSO_S2-COM,PSO,S2,COM,S,52509.0
PSO_S2-COM,PSO,S2,COM,S,50517.0
PSO_S3-COM,PSO,S3,COM,S,47408.0
PSO_S3-COM,PSO,S3,COM,S,47317.0
PSO_S3-COM,PSO,S3,COM,S,47254.0
PSO_S3-COM,PSO,S3,COM,S,47562.0
PSO_S3-COM,PSO,S3,COM,S,46528.0
PSO_S3-COM,PSO,S3,COM,S,47403.0
PSO_S3-COM,PSO,S3,COM,S,47946.0
PSO_S3-COM,PSO,S3,COM,S,46930.0
PSO_S3-COM,PSO,S3,COM,S,45311.0
PSO_S3-COM,PSO,S3,COM,S,47375.0
PSO_S3-COM,PSO,S3,COM,S,46301.0
PSO_S3-COM,PSO,S3,COM,S,47959.0
PSO_S3-COM,PSO,S3,COM,S,48190.0
PSO_S3-COM,PSO,S3,COM,S,47268.0
PSO_S3-COM,PSO,S3,COM,S,46300.0
PSO_S3-COM,PSO,S3,COM,S,47093.0
PSO_S3-COM,PSO,S3,COM,S,47310.0
PSO_S3-COM,PSO,S3,COM,S,46659.0
PSO_S3-COM,PSO,S3,COM,S,47508.0
PSO_S3-COM,PSO,S3,COM,S,47704.0
PSO_S3-COM,PSO,S3,COM,S,46589.0
PSO_S3-COM,PSO,S3,COM,S,46588.0
PSO_S3-COM,PSO,S3,COM,S,47810.0
PSO_S3-COM,PSO,S3,COM,S,47235.0
PSO_S3-COM,PSO,S3,COM,S,48461.0
PSO_S3-COM,PSO,S3,COM,S,46756.0
PSO_S3-COM,PSO,S3,COM,S,46195.0
PSO_S3-COM,PSO,S3,COM,S,46628.0
PSO_S3-COM,PSO,S3,COM,S,47464.0
PSO_S3-COM,PSO,S3,COM,S,47072.0
PSO_S3-COM,PSO,S3,COM,S,45828.0
PSO_S4-COM,PSO,S4,COM,S,47323.0
PSO_S4-COM,PSO,S4,COM,S,46350.0
PSO_S4-COM,PSO,S4,COM,S,47196.0
PSO_S4-COM,PSO,S4,COM,S,47155.0
PSO_S4-COM,PSO,S4,COM,S,46320.0
PSO_S4-COM,PSO,S4,COM,S,46921.0
PSO_S4-COM,PSO,S4,COM,S,45461.0
PSO_S4-COM,PSO,S4,COM,S,46576.0
PSO_S4-COM,PSO,S4,COM,S,45835.0
PSO_S4-COM,PSO,S4,COM,S,48407.0
PSO_S4-COM,PSO,S4,COM,S,45936.0
PSO_S4-COM,PSO,S4,COM,S,46376.0
PSO_S4-COM,PSO,S4,COM,S,46881.0
PSO_S4-COM,PSO,S4,COM,S,46084.0
PSO_S4-COM,PSO,S4,COM,S,46992.0
PSO_S4-COM,PSO,S4,COM,S,47176.0
PSO_S4-COM,PSO,S4,COM,S,46490.0
PSO_S4-COM,PSO,S4,COM,S,46800.0
PSO_S4-COM,PSO,S4,COM,S,45259.0
PSO_S4-COM,PSO,S4,COM,S,45865.0
PSO_S4-COM,PSO,S4,COM,S,45043.0
PSO_S4-COM,PSO,S4,COM,S,46021.0
PSO_S4-COM,PSO,S4,COM,S,46045.0
PSO_S4-COM,PSO,S4,COM,S,45548.0
PSO_S4-COM,PSO,S4,COM,S,46636.0
PSO_S4-COM,PSO,S4,COM,S,46100.0
PSO_S4-COM,PSO,S4,COM,S,45945.0
PSO_S4-COM,PSO,S4,COM,S,46377.0
PSO_S4-COM,PSO,S4,COM,S,48395.0
PSO_S4-COM,PSO,S4,COM,S,46385.0
PSO_S4-COM,PSO,S4,COM,S,48047.0
PSO_S1-ELIT,PSO,S1,ELIT,S,44731.0
PSO_S1-ELIT,PSO,S1,ELIT,S,44732.0
PSO_S1-ELIT,PSO,S1,ELIT,S,45009.0
PSO_S1-ELIT,PSO,S1,ELIT,S,44592.0
PSO_S1-ELIT,PSO,S1,ELIT,S,46203.0
PSO_S1-ELIT,PSO,S1,ELIT,S,46391.0
PSO_S1-ELIT,PSO,S1,ELIT,S,46335.0
PSO_S1-ELIT,PSO,S1,ELIT,S,45793.0
PSO_S1-ELIT,PSO,S1,ELIT,S,43641.0
PSO_S1-ELIT,PSO,S1,ELIT,S,46023.0
PSO_S1-ELIT,PSO,S1,ELIT,S,45031.0
PSO_S1-ELIT,PSO,S1,ELIT,S,44679.0
PSO_S1-ELIT,PSO,S1,ELIT,S,43260.0
PSO_S1-ELIT,PSO,S1,ELIT,S,43960.0
PSO_S1-ELIT,PSO,S1,ELIT,S,44302.0
PSO_S1-ELIT,PSO,S1,ELIT,S,46654.0
PSO_S1-ELIT,PSO,S1,ELIT,S,45954.0
PSO_S1-ELIT,PSO,S1,ELIT,S,46431.0
PSO_S1-ELIT,PSO,S1,ELIT,S,43108.0
PSO_S1-ELIT,PSO,S1,ELIT,S,47828.0
PSO_S1-ELIT,PSO,S1,ELIT,S,49320.0
PSO_S1-ELIT,PSO,S1,ELIT,S,43725.0
PSO_S1-ELIT,PSO,S1,ELIT,S,45902.0
PSO_S1-ELIT,PSO,S1,ELIT,S,46845.0
PSO_S1-ELIT,PSO,S1,ELIT,S,45205.0
PSO_S1-ELIT,PSO,S1,ELIT,S,44926.0
PSO_S1-ELIT,PSO,S1,ELIT,S,45989.0
PSO_S1-ELIT,PSO,S1,ELIT,S,44702.0
PSO_S1-ELIT,PSO,S1,ELIT,S,47360.0
PSO_S1-ELIT,PSO,S1,ELIT,S,47225.0
PSO_S1-ELIT,PSO,S1,ELIT,S,45772.0
PSO_S2-ELIT,PSO,S2,ELIT,S,46640.0
PSO_S2-ELIT,PSO,S2,ELIT,S,44969.0
PSO_S2-ELIT,PSO,S2,ELIT,S,47733.0
PSO_S2-ELIT,PSO,S2,ELIT,S,45568.0
PSO_S2-ELIT,PSO,S2,ELIT,S,45068.0
PSO_S2-ELIT,PSO,S2,ELIT,S,45821.0
PSO_S2-ELIT,PSO,S2,ELIT,S,44076.0
PSO_S2-ELIT,PSO,S2,ELIT,S,45031.0
PSO_S2-ELIT,PSO,S2,ELIT,S,44920.0
PSO_S2-ELIT,PSO,S2,ELIT,S,46619.0
PSO_S2-ELIT,PSO,S2,ELIT,S,45199.0
PSO_S2-ELIT,PSO,S2,ELIT,S,44735.0
PSO_S2-ELIT,PSO,S2,ELIT,S,47019.0
PSO_S2-ELIT,PSO,S2,ELIT,S,44900.0
PSO_S2-ELIT,PSO,S2,ELIT,S,45648.0
PSO_S2-ELIT,PSO,S2,ELIT,S,46100.0
PSO_S2-ELIT,PSO,S2,ELIT,S,47131.0
PSO_S2-ELIT,PSO,S2,ELIT,S,46392.0
PSO_S2-ELIT,PSO,S2,ELIT,S,44558.0
PSO_S2-ELIT,PSO,S2,ELIT,S,46132.0
PSO_S2-ELIT,PSO,S2,ELIT,S,44239.0
PSO_S2-ELIT,PSO,S2,ELIT,S,46155.0
PSO_S2-ELIT,PSO,S2,ELIT,S,44847.0
PSO_S2-ELIT,PSO,S2,ELIT,S,45437.0
PSO_S2-ELIT,PSO,S2,ELIT,S,46318.0
PSO_S2-ELIT,PSO,S2,ELIT,S,47519.0
PSO_S2-ELIT,PSO,S2,ELIT,S,46567.0
PSO_S2-ELIT,PSO,S2,ELIT,S,44666.0
PSO_S2-ELIT,PSO,S2,ELIT,S,46364.0
PSO_S2-ELIT,PSO,S2,ELIT,S,47290.0
PSO_S2-ELIT,PSO,S2,ELIT,S,45687.0
PSO_S3-ELIT,PSO,S3,ELIT,S,47514.0
PSO_S3-ELIT,PSO,S3,ELIT,S,46499.0
PSO_S3-ELIT,PSO,S3,ELIT,S,44497.0
PSO_S3-ELIT,PSO,S3,ELIT,S,45078.0
PSO_S3-ELIT,PSO,S3,ELIT,S,46563.0
PSO_S3-ELIT,PSO,S3,ELIT,S,45194.0
PSO_S3-ELIT,PSO,S3,ELIT,S,45171.0
PSO_S3-ELIT,PSO,S3,ELIT,S,46483.0
PSO_S3-ELIT,PSO,S3,ELIT,S,43824.0
PSO_S3-ELIT,PSO,S3,ELIT,S,46900.0
PSO_S3-ELIT,PSO,S3,ELIT,S,46014.0
PSO_S3-ELIT,PSO,S3,ELIT,S,45803.0
PSO_S3-ELIT,PSO,S3,ELIT,S,47834.0
PSO_S3-ELIT,PSO,S3,ELIT,S,46451.0
PSO_S3-ELIT,PSO,S3,ELIT,S,47247.0
PSO_S3-ELIT,PSO,S3,ELIT,S,45286.0
PSO_S3-ELIT,PSO,S3,ELIT,S,45168.0
PSO_S3-ELIT,PSO,S3,ELIT,S,45276.0
PSO_S3-ELIT,PSO,S3,ELIT,S,45479.0
PSO_S3-ELIT,PSO,S3,ELIT,S,47516.0
PSO_S3-ELIT,PSO,S3,ELIT,S,43845.0
PSO_S3-ELIT,PSO,S3,ELIT,S,47512.0
PSO_S3-ELIT,PSO,S3,ELIT,S,43766.0
PSO_S3-ELIT,PSO,S3,ELIT,S,44843.0
PSO_S3-ELIT,PSO,S3,ELIT,S,47241.0
PSO_S3-ELIT,PSO,S3,ELIT,S,45862.0
PSO_S3-ELIT,PSO,S3,ELIT,S,46670.0
PSO_S3-ELIT,PSO,S3,ELIT,S,46404.0
PSO_S3-ELIT,PSO,S3,ELIT,S,45719.0
PSO_S3-ELIT,PSO,S3,ELIT,S,44767.0
PSO_S3-ELIT,PSO,S3,ELIT,S,44496.0
PSO_S4-ELIT,PSO,S4,ELIT,S,45197.0
PSO_S4-ELIT,PSO,S4,ELIT,S,45740.0
PSO_S4-ELIT,PSO,S4,ELIT,S,46544.0
PSO_S4-ELIT,PSO,S4,ELIT,S,45726.0
PSO_S4-ELIT,PSO,S4,ELIT,S,45410.0
PSO_S4-ELIT,PSO,S4,ELIT,S,45492.0
PSO_S4-ELIT,PSO,S4,ELIT,S,46712.0
PSO_S4-ELIT,PSO,S4,ELIT,S,44774.0
PSO_S4-ELIT,PSO,S4,ELIT,S,45826.0
PSO_S4-ELIT,PSO,S4,ELIT,S,46886.0
PSO_S4-ELIT,PSO,S4,ELIT,S,47317.0
PSO_S4-ELIT,PSO,S4,ELIT,S,49826.0
PSO_S4-ELIT,PSO,S4,ELIT,S,47329.0
PSO_S4-ELIT,PSO,S4,ELIT,S,45197.0
PSO_S4-ELIT,PSO,S4,ELIT,S,45467.0
PSO_S4-ELIT,PSO,S4,ELIT,S,46132.0
PSO_S4-ELIT,PSO,S4,ELIT,S,46162.0
PSO_S4-ELIT,PSO,S4,ELIT,S,47917.0
PSO_S4-ELIT,PSO,S4,ELIT,S,44734.0
PSO_S4-ELIT,PSO,S4,ELIT,S,46769.0
PSO_S4-ELIT,PSO,S4,ELIT,S,47473.0
PSO_S4-ELIT,PSO,S4,ELIT,S,46664.0
PSO_S4-ELIT,PSO,S4,ELIT,S,47255.0
PSO_S4-ELIT,PSO,S4,ELIT,S,45664.0
PSO_S4-ELIT,PSO,S4,ELIT,S,48544.0
PSO_S4-ELIT,PSO,S4,ELIT,S,44188.0
PSO_S4-ELIT,PSO,S4,ELIT,S,45849.0
PSO_S4-ELIT,PSO,S4,ELIT,S,46184.0
PSO_S4-ELIT,PSO,S4,ELIT,S,46906.0
PSO_S4-ELIT,PSO,S4,ELIT,S,44192.0
PSO_S4-ELIT,PSO,S4,ELIT,S,43834.0
PSO_V1-STD,PSO,V1,STD,V,51501.0
PSO_V1-STD,PSO,V1,STD,V,51908.0
PSO_V1-STD,PSO,V1,STD,V,51170.0
PSO_V1-STD,PSO,V1,STD,V,49453.0
PSO_V1-STD,PSO,V1,STD,V,51058.0
PSO_V1-STD,PSO,V1,STD,V,49517.0
PSO_V1-STD,PSO,V1,STD,V,50334.0
PSO_V1-STD,PSO,V1,STD,V,52039.0
PSO_V1-STD,PSO,V1,STD,V,51412.0
PSO_V1-STD,PSO,V1,STD,V,49952.0
PSO_V1-STD,PSO,V1,STD,V,49185.0
PSO_V1-STD,PSO,V1,STD,V,51426.0
PSO_V1-STD,PSO,V1,STD,V,51465.0
PSO_V1-STD,PSO,V1,STD,V,50307.0
PSO_V1-STD,PSO,V1,STD,V,50398.0
PSO_V1-STD,PSO,V1,STD,V,51151.0
PSO_V1-STD,PSO,V1,STD,V,51199.0
PSO_V1-STD,PSO,V1,STD,V,50165.0
PSO_V1-STD,PSO,V1,STD,V,50951.0
PSO_V1-STD,PSO,V1,STD,V,49584.0
PSO_V1-STD,PSO,V1,STD,V,50059.0
PSO_V1-STD,PSO,V1,STD,V,50189.0
PSO_V1-STD,PSO,V1,STD,V,51370.0
PSO_V1-STD,PSO,V1,STD,V,51694.0
PSO_V1-STD,PSO,V1,STD,V,50403.0
PSO_V1-STD,PSO,V1,STD,V,50566.0
PSO_V1-STD,PSO,V1,STD,V,50335.0
PSO_V1-STD,PSO,V1,STD,V,51351.0
PSO_V1-STD,PSO,V1,STD,V,49289.0
PSO_V1-STD,PSO,V1,STD,V,49845.0
PSO_V1-STD,PSO,V1,STD,V,50712.0
PSO_V2-STD,PSO,V2,STD,V,49136.0
PSO_V2-STD,PSO,V2,STD,V,51260.0
PSO_V2-STD,PSO,V2,STD,V,50135.0
PSO_V2-STD,PSO,V2,STD,V,50397.0
PSO_V2-STD,PSO,V2,STD,V,50289.0
PSO_V2-STD,PSO,V2,STD,V,51975.0
PSO_V2-STD,PSO,V2,STD,V,50366.0
PSO_V2-STD,PSO,V2,STD,V,49028.0
PSO_V2-STD,PSO,V2,STD,V,47579.0
PSO_V2-STD,PSO,V2,STD,V,51686.0
PSO_V2-STD,PSO,V2,STD,V,50358.0
PSO_V2-STD,PSO,V2,STD,V,50200.0
PSO_V2-STD,PSO,V2,STD,V,49553.0
PSO_V2-STD,PSO,V2,STD,V,51061.0
PSO_V2-STD,PSO,V2,STD,V,50124.0
PSO_V2-STD,PSO,V2,STD,V,50304.0
PSO_V2-STD,PSO,V2,STD,V,47623.0
PSO_V2-STD,PSO,V2,STD,V,50565.0
PSO_V2-STD,PSO,V2,STD,V,48009.0
PSO_V2-STD,PSO,V2,STD,V,50946.0
PSO_V2-STD,PSO,V2,STD,V,51112.0
PSO_V2-STD,PSO,V2,STD,V,49040.0
PSO_V2-STD,PSO,V2,STD,V,48760.0
PSO_V2-STD,PSO,V2,STD,V,48938.0
PSO_V2-STD,PSO,V2,STD,V,48295.0
PSO_V2-STD,PSO,V2,STD,V,51083.0
PSO_V2-STD,PSO,V2,STD,V,49481.0
PSO_V2-STD,PSO,V2,STD,V,49105.0
PSO_V2-STD,PSO,V2,STD,V,50118.0
PSO_V2-STD,PSO,V2,STD,V,50880.0
PSO_V2-STD,PSO,V2,STD,V,50310.0
PSO_V3-STD,PSO,V3,STD,V,49529.0
PSO_V3-STD,PSO,V3,STD,V,50350.0
PSO_V3-STD,PSO,V3,STD,V,46818.0
PSO_V3-STD,PSO,V3,STD,V,50264.0
PSO_V3-STD,PSO,V3,STD,V,49414.0
PSO_V3-STD,PSO,V3,STD,V,49166.0
PSO_V3-STD,PSO,V3,STD,V,48818.0
PSO_V3-STD,PSO,V3,STD,V,49898.0
PSO_V3-STD,PSO,V3,STD,V,47360.0
PSO_V3-STD,PSO,V3,STD,V,47816.0
PSO_V3-STD,PSO,V3,STD,V,49056.0
PSO_V3-STD,PSO,V3,STD,V,48318.0
PSO_V3-STD,PSO,V3,STD,V,48179.0
PSO_V3-STD,PSO,V3,STD,V,48554.0
PSO_V3-STD,PSO,V3,STD,V,50919.0
PSO_V3-STD,PSO,V3,STD,V,47353.0
PSO_V3-STD,PSO,V3,STD,V,48021.0
PSO_V3-STD,PSO,V3,STD,V,47480.0
PSO_V3-STD,PSO,V3,STD,V,49429.0
PSO_V3-STD,PSO,V3,STD,V,48606.0
PSO_V3-STD,PSO,V3,STD,V,48418.0
PSO_V3-STD,PSO,V3,STD,V,47400.0
PSO_V3-STD,PSO,V3,STD,V,48244.0
PSO_V3-STD,PSO,V3,STD,V,47032.0
PSO_V3-STD,PSO,V3,STD,V,48108.0
PSO_V3-STD,PSO,V3,STD,V,49313.0
PSO_V3-STD,PSO,V3,STD,V,48222.0
PSO_V3-STD,PSO,V3,STD,V,50102.0
PSO_V3-STD,PSO,V3,STD,V,47609.0
PSO_V3-STD,PSO,V3,STD,V,48780.0
PSO_V3-STD,PSO,V3,STD,V,47539.0
PSO_V4-STD,PSO,V4,STD,V,47947.0
PSO_V4-STD,PSO,V4,STD,V,43934.0
PSO_V4-STD,PSO,V4,STD,V,48929.0
PSO_V4-STD,PSO,V4,STD,V,46454.0
PSO_V4-STD,PSO,V4,STD,V,46710.0
PSO_V4-STD,PSO,V4,STD,V,47319.0
PSO_V4-STD,PSO,V4,STD,V,46186.0
PSO_V4-STD,PSO,V4,STD,V,48756.0
PSO_V4-STD,PSO,V4,STD,V,45202.0
PSO_V4-STD,PSO,V4,STD,V,47998.0
PSO_V4-STD,PSO,V4,STD,V,48288.0
PSO_V4-STD,PSO,V4,STD,V,47408.0
PSO_V4-STD,PSO,V4,STD,V,47797.0
PSO_V4-STD,PSO,V4,STD,V,46047.0
PSO_V4-STD,PSO,V4,STD,V,47026.0
PSO_V4-STD,PSO,V4,STD,V,46320.0
PSO_V4-STD,PSO,V4,STD,V,49354.0
PSO_V4-STD,PSO,V4,STD,V,47843.0
PSO_V4-STD,PSO,V4,STD,V,47865.0
PSO_V4-STD,PSO,V4,STD,V,45973.0
PSO_V4-STD,PSO,V4,STD,V,47286.0
PSO_V4-STD,PSO,V4,STD,V,47927.0
PSO_V4-STD,PSO,V4,STD,V,45479.0
PSO_V4-STD,PSO,V4,STD,V,48027.0
PSO_V4-STD,PSO,V4,STD,V,45064.0
PSO_V4-STD,PSO,V4,STD,V,45664.0
PSO_V4-STD,PSO,V4,STD,V,48536.0
PSO_V4-STD,PSO,V4,STD,V,44487.0
PSO_V4-STD,PSO,V4,STD,V,45733.0
PSO_V4-STD,PSO,V4,STD,V,45526.0
PSO_V4-STD,PSO,V4,STD,V,47012.0
PSO_V1-COM,PSO,V1,COM,V,45853.0
PSO_V1-COM,PSO,V1,COM,V,44959.0
