Exp,MH,TF,DR,Family,Data
PSO_S4-STD,PSO,S4,STD,S,64498.0
PSO_S4-STD,PSO,S4,STD,S,64195.0
PSO_S4-STD,PSO,S4,STD,S,64299.0
PSO_S4-STD,PSO,S4,STD,S,64905.0
PSO_S4-STD,PSO,S4,STD,S,64105.0
PSO_S4-STD,PSO,S4,STD,S,64405.0
PSO_S4-STD,PSO,S4,STD,S,64896.0
PSO_S4-STD,PSO,S4,STD,S,64705.0
PSO_S4-STD,PSO,S4,STD,S,64903.0
PSO_S4-STD,PSO,S4,STD,S,64493.0
PSO_S4-STD,PSO,S4,STD,S,64404.0
PSO_S4-STD,PSO,S4,STD,S,64194.0
PSO_S4-STD,PSO,S4,STD,S,64103.0
PSO_S4-STD,PSO,S4,STD,S,64404.0
PSO_S4-STD,PSO,S4,STD,S,63992.0
PSO_S4-STD,PSO,S4,STD,S,64594.0
PSO_S4-STD,PSO,S4,STD,S,64201.0
PSO_S4-STD,PSO,S4,STD,S,64598.0
PSO_S4-STD,PSO,S4,STD,S,64395.0
PSO_S4-STD,PSO,S4,STD,S,64203.0
PSO_S4-STD,PSO,S4,STD,S,64000.0
PSO_S4-STD,PSO,S4,STD,S,64002.0
PSO_S1-COM,PSO,S1,COM,S,69004.0
PSO_S1-COM,PSO,S1,COM,S,69699.0
PSO_S1-COM,PSO,S1,COM,S,68904.0
PSO_S1-COM,PSO,S1,COM,S,68893.0
PSO_S1-COM,PSO,S1,COM,S,70405.0
PSO_S1-COM,PSO,S1,COM,S,69800.0
PSO_S1-COM,PSO,S1,COM,S,69202.0
PSO_S1-COM,PSO,S1,COM,S,69399.0
PSO_S1-COM,PSO,S1,COM,S,70304.0
PSO_S1-COM,PSO,S1,COM,S,68600.0
PSO_S1-COM,PSO,S1,COM,S,69705.0
PSO_S1-COM,PSO,S1,COM,S,70004.0
PSO_S1-COM,PSO,S1,COM,S,69903.0
PSO_S1-COM,PSO,S1,COM,S,69804.0
PSO_S1-COM,PSO,S1,COM,S,71282.0
PSO_S1-COM,PSO,S1,COM,S,70202.0
PSO_S1-COM,PSO,S1,COM,S,69501.0
PSO_S1-COM,PSO,S1,COM,S,68901.0
PSO_S1-COM,PSO,S1,COM,S,69401.0
PSO_S1-COM,PSO,S1,COM,S,70599.0
PSO_S1-COM,PSO,S1,COM,S,69003.0
PSO_S1-COM,PSO,S1,COM,S,69305.0
PSO_S1-COM,PSO,S1,COM,S,69398.0
PSO_S1-COM,PSO,S1,COM,S,69394.0
PSO_S1-COM,PSO,S1,COM,S,69103.0
PSO_S1-COM,PSO,S1,COM,S,70405.0
PSO_S1-COM,PSO,S1,COM,S,70303.0
PSO_S1-COM,PSO,S1,COM,S,70090.0
PSO_S1-COM,PSO,S1,COM,S,70201.0
PSO_S1-COM,PSO,S1,COM,S,69301.0
PSO_S1-COM,PSO,S1,COM,S,69305.0
PSO_S2-COM,PSO,S2,COM,S,67400.0
PSO_S2-COM,PSO,S2,COM,S,65002.0
PSO_S2-COM,PSO,S2,COM,S,66497.0
PSO_S2-COM,PSO,S2,COM,S,61599.0
PSO_S2-COM,PSO,S2,COM,S,64201.0
PSO_S2-COM,PSO,S2,COM,S,68700.0
PSO_S2-COM,PSO,S2,COM,S,62994.0
PSO_S2-COM,PSO,S2,COM,S,61600.0
PSO_S2-COM,PSO,S2,COM,S,65102.0
PSO_S2-COM,PSO,S2,COM,S,65102.0
PSO_S2-COM,PSO,S2,COM,S,64998.0
PSO_S2-COM,PSO,S2,COM,S,66105.0
PSO_S2-COM,PSO,S2,COM,S,65705.0
PSO_S2-COM,PSO,S2,COM,S,65994.0
PSO_S2-COM,PSO,S2,COM,S,65102.0
PSO_S2-COM,PSO,S2,COM,S,67705.0
PSO_S2-COM,PSO,S2,COM,S,65205.0
PSO_S2-COM,PSO,S2,COM,S,64698.0
PSO_S2-COM,PSO,S2,COM,S,68004.0
PSO_S2-COM,PSO,S2,COM,S,62295.0
PSO_S2-COM,PSO,S2,COM,S,63503.0
PSO_S2-COM,PSO,S2,COM,S,67398.0
PSO_S2-COM,PSO,S2,COM,S,66203.0
PSO_S2-COM,PSO,S2,COM,S,67303.0
PSO_S2-COM,PSO,S2,COM,S,62600.0
PSO_S2-COM,PSO,S2,COM,S,64493.0
PSO_S2-COM,PSO,S2,COM,S,65503.0
PSO_S2-COM,PSO,S2,COM,S,61505.0
PSO_S2-COM,PSO,S2,COM,S,65801.0
PSO_S2-COM,PSO,S2,COM,S,62003.0
PSO_S2-COM,PSO,S2,COM,S,67104.0
PSO_S3-COM,PSO,S3,COM,S,61405.0
PSO_S3-COM,PSO,S3,COM,S,61898.0
PSO_S3-COM,PSO,S3,COM,S,60598.0
PSO_S3-COM,PSO,S3,COM,S,62502.0
PSO_S3-COM,PSO,S3,COM,S,61705.0
PSO_S3-COM,PSO,S3,COM,S,61601.0
PSO_S3-COM,PSO,S3,COM,S,61405.0
PSO_S3-COM,PSO,S3,COM,S,61597.0
PSO_S3-COM,PSO,S3,COM,S,61700.0
PSO_S3-COM,PSO,S3,COM,S,61198.0
PSO_S3-COM,PSO,S3,COM,S,61405.0
PSO_S3-COM,PSO,S3,COM,S,61004.0
PSO_S3-COM,PSO,S3,COM,S,60902.0
PSO_S3-COM,PSO,S3,COM,S,60801.0
PSO_S3-COM,PSO,S3,COM,S,60901.0
PSO_S3-COM,PSO,S3,COM,S,61102.0
PSO_S3-COM,PSO,S3,COM,S,61202.0
PSO_S3-COM,PSO,S3,COM,S,61804.0
PSO_S3-COM,PSO,S3,COM,S,61699.0
PSO_S3-COM,PSO,S3,COM,S,61204.0
PSO_S3-COM,PSO,S3,COM,S,61204.0
PSO_S3-COM,PSO,S3,COM,S,61296.0
PSO_S3-COM,PSO,S3,COM,S,61605.0
PSO_S3-COM,PSO,S3,COM,S,62605.0
PSO_S3-COM,PSO,S3,COM,S,61402.0
PSO_S3-COM,PSO,S3,COM,S,61599.0
PSO_S3-COM,PSO,S3,COM,S,61401.0
PSO_S3-COM,PSO,S3,COM,S,61300.0
PSO_S3-COM,PSO,S3,COM,S,62302.0
PSO_S3-COM,PSO,S3,COM,S,62703.0
PSO_S3-COM,PSO,S3,COM,S,61897.0
PSO_S4-COM,PSO,S4,COM,S,61505.0
PSO_S4-COM,PSO,S4,COM,S,61100.0
PSO_S4-COM,PSO,S4,COM,S,62000.0
PSO_S4-COM,PSO,S4,COM,S,61801.0
PSO_S4-COM,PSO,S4,COM,S,61201.0
PSO_S4-COM,PSO,S4,COM,S,61396.0
PSO_S4-COM,PSO,S4,COM,S,61097.0
PSO_S4-COM,PSO,S4,COM,S,61304.0
PSO_S4-COM,PSO,S4,COM,S,61299.0
PSO_S4-COM,PSO,S4,COM,S,61502.0
PSO_S4-COM,PSO,S4,COM,S,60999.0
PSO_S4-COM,PSO,S4,COM,S,62103.0
PSO_S4-COM,PSO,S4,COM,S,61103.0
PSO_S4-COM,PSO,S4,COM,S,60900.0
PSO_S4-COM,PSO,S4,COM,S,61699.0
PSO_S4-COM,PSO,S4,COM,S,61905.0
PSO_S4-COM,PSO,S4,COM,S,61598.0
PSO_S4-COM,PSO,S4,COM,S,61899.0
PSO_S4-COM,PSO,S4,COM,S,61798.0
PSO_S4-COM,PSO,S4,COM,S,61502.0
PSO_S4-COM,PSO,S4,COM,S,62200.0
PSO_S4-COM,PSO,S4,COM,S,61705.0
PSO_S4-COM,PSO,S4,COM,S,61995.0
PSO_S4-COM,PSO,S4,COM,S,62197.0
PSO_S4-COM,PSO,S4,COM,S,63000.0
PSO_S4-COM,PSO,S4,COM,S,61205.0
PSO_S4-COM,PSO,S4,COM,S,61995.0
PSO_S4-COM,PSO,S4,COM,S,61197.0
PSO_S4-COM,PSO,S4,COM,S,62600.0
PSO_S4-COM,PSO,S4,COM,S,61298.0
PSO_S4-COM,PSO,S4,COM,S,62596.0
PSO_S1-ELIT,PSO,S1,ELIT,S,60704.0
PSO_S1-ELIT,PSO,S1,ELIT,S,60702.0
PSO_S1-ELIT,PSO,S1,ELIT,S,62201.0
PSO_S1-ELIT,PSO,S1,ELIT,S,62501.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61004.0
PSO_S1-ELIT,PSO,S1,ELIT,S,62398.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61796.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61105.0
PSO_S1-ELIT,PSO,S1,ELIT,S,62104.0
PSO_S1-ELIT,PSO,S1,ELIT,S,60901.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61305.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61501.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61603.0
PSO_S1-ELIT,PSO,S1,ELIT,S,62205.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61095.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61301.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61399.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61904.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61497.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61501.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61104.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61398.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61700.0
PSO_S1-ELIT,PSO,S1,ELIT,S,60803.0
PSO_S1-ELIT,PSO,S1,ELIT,S,60505.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61396.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61298.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61603.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61702.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61996.0
PSO_S1-ELIT,PSO,S1,ELIT,S,61599.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61102.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61294.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61502.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61402.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61404.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61305.0
PSO_S2-ELIT,PSO,S2,ELIT,S,62196.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61503.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61404.0
PSO_S2-ELIT,PSO,S2,ELIT,S,60504.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61598.0
PSO_S2-ELIT,PSO,S2,ELIT,S,62001.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61301.0
PSO_S2-ELIT,PSO,S2,ELIT,S,63000.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61204.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61400.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61403.0
PSO_S2-ELIT,PSO,S2,ELIT,S,62402.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61103.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61100.0
PSO_S2-ELIT,PSO,S2,ELIT,S,62403.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61600.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61602.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61803.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61103.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61602.0
PSO_S2-ELIT,PSO,S2,ELIT,S,62003.0
PSO_S2-ELIT,PSO,S2,ELIT,S,60993.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61203.0
PSO_S2-ELIT,PSO,S2,ELIT,S,62605.0
PSO_S2-ELIT,PSO,S2,ELIT,S,61404.0
PSO_S3-ELIT,PSO,S3,ELIT,S,60995.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61100.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61502.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61599.0
PSO_S3-ELIT,PSO,S3,ELIT,S,62303.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61298.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61896.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61304.0
PSO_S3-ELIT,PSO,S3,ELIT,S,60803.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61697.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61399.0
PSO_S3-ELIT,PSO,S3,ELIT,S,60699.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61199.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61004.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61302.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61501.0
PSO_S3-ELIT,PSO,S3,ELIT,S,60801.0
PSO_S3-ELIT,PSO,S3,ELIT,S,62105.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61799.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61098.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61899.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61602.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61305.0
PSO_S3-ELIT,PSO,S3,ELIT,S,62397.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61597.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61301.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61899.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61701.0
PSO_S3-ELIT,PSO,S3,ELIT,S,60804.0
PSO_S3-ELIT,PSO,S3,ELIT,S,62304.0
PSO_S3-ELIT,PSO,S3,ELIT,S,61503.0
PSO_S4-ELIT,PSO,S4,ELIT,S,60704.0
PSO_S4-ELIT,PSO,S4,ELIT,S,61904.0
PSO_S4-ELIT,PSO,S4,ELIT,S,61699.0
PSO_S4-ELIT,PSO,S4,ELIT,S,60901.0
PSO_S4-ELIT,PSO,S4,ELIT,S,61899.0
PSO_S4-ELIT,PSO,S4,ELIT,S,60799.0
PSO_S4-ELIT,PSO,S4,ELIT,S,60703.0
PSO_S4-ELIT,PSO,S4,ELIT,S,61597.0
PSO_S4-ELIT,PSO,S4,ELIT,S,60896.0
PSO_S4-ELIT,PSO,S4,ELIT,S,60701.0
PSO_S4-ELIT,PSO,S4,ELIT,S,62103.0
PSO_S4-ELIT,PSO,S4,ELIT,S,61601.0
PSO_S4-ELIT,PSO,S4,ELIT,S,60704.0
PSO_S4-ELIT,PSO,S4,ELIT,S,62100.0
PSO_S4-ELIT,PSO,S4,ELIT,S,61602.0
PSO_S4-ELIT,PSO,S4,ELIT,S,61399.0
PSO_S4-ELIT,PSO,S4,ELIT,S,61995.0
PSO_S4-ELIT,PSO,S4,ELIT,S,60999.0
PSO_S4-ELIT,PSO,S4,ELIT,S,61300.0
PSO_S4-ELIT,PSO,S4,ELIT,S,61300.0
PSO_S4-ELIT,PSO,S4,ELIT,S,61404.0
PSO_S4-ELIT,PSO,S4,ELIT,S,61204.0
PSO_S4-ELIT,PSO,S4,ELIT,S,61597.0
PSO_S4-ELIT,PSO,S4,ELIT,S,61501.0
PSO_S4-ELIT,PSO,S4,ELIT,S,61595.0
PSO_S4-ELIT,PSO,S4,ELIT,S,61405.0
PSO_S4-ELIT,PSO,S4,ELIT,S,61299.0
PSO_S4-ELIT,PSO,S4,ELIT,S,61903.0
PSO_S4-ELIT,PSO,S4,ELIT,S,60998.0
PSO_S4-ELIT,PSO,S4,ELIT,S,61297.0
PSO_S4-ELIT,PSO,S4,ELIT,S,61605.0
PSO_V1-STD,PSO,V1,STD,V,62703.0
PSO_V1-STD,PSO,V1,STD,V,61002.0
PSO_V1-STD,PSO,V1,STD,V,62295.0
PSO_V1-STD,PSO,V1,STD,V,61800.0
PSO_V1-STD,PSO,V1,STD,V,61705.0
PSO_V1-STD,PSO,V1,STD,V,61598.0
PSO_V1-STD,PSO,V1,STD,V,61998.0
PSO_V1-STD,PSO,V1,STD,V,61403.0
PSO_V1-STD,PSO,V1,STD,V,61397.0
PSO_V1-STD,PSO,V1,STD,V,61304.0
PSO_V1-STD,PSO,V1,STD,V,62301.0
PSO_V1-STD,PSO,V1,STD,V,61504.0
PSO_V1-STD,PSO,V1,STD,V,60702.0
PSO_V1-STD,PSO,V1,STD,V,61196.0
PSO_V1-STD,PSO,V1,STD,V,61793.0
PSO_V1-STD,PSO,V1,STD,V,61799.0
PSO_V1-STD,PSO,V1,STD,V,61398.0
PSO_V1-STD,PSO,V1,STD,V,61300.0
PSO_V1-STD,PSO,V1,STD,V,61899.0
PSO_V1-STD,PSO,V1,STD,V,62105.0
PSO_V1-STD,PSO,V1,STD,V,62192.0
PSO_V1-STD,PSO,V1,STD,V,61505.0
PSO_V1-STD,PSO,V1,STD,V,61499.0
PSO_V1-STD,PSO,V1,STD,V,61901.0
PSO_V1-STD,PSO,V1,STD,V,61304.0
PSO_V1-STD,PSO,V1,STD,V,62501.0
PSO_V1-STD,PSO,V1,STD,V,61804.0
PSO_V1-STD,PSO,V1,STD,V,61503.0
PSO_V1-STD,PSO,V1,STD,V,62403.0
PSO_V1-STD,PSO,V1,STD,V,61699.0
PSO_V1-STD,PSO,V1,STD,V,62001.0
PSO_V2-STD,PSO,V2,STD,V,60805.0
PSO_V2-STD,PSO,V2,STD,V,61099.0
PSO_V2-STD,PSO,V2,STD,V,61599.0
PSO_V2-STD,PSO,V2,STD,V,61497.0
PSO_V2-STD,PSO,V2,STD,V,61401.0
PSO_V2-STD,PSO,V2,STD,V,61003.0
PSO_V2-STD,PSO,V2,STD,V,61602.0
PSO_V2-STD,PSO,V2,STD,V,61004.0
PSO_V2-STD,PSO,V2,STD,V,62104.0
PSO_V2-STD,PSO,V2,STD,V,61101.0
PSO_V2-STD,PSO,V2,STD,V,61199.0
PSO_V2-STD,PSO,V2,STD,V,60902.0
PSO_V2-STD,PSO,V2,STD,V,60802.0
PSO_V2-STD,PSO,V2,STD,V,61097.0
PSO_V2-STD,PSO,V2,STD,V,63204.0
PSO_V2-STD,PSO,V2,STD,V,61002.0
PSO_V2-STD,PSO,V2,STD,V,62301.0
PSO_V2-STD,PSO,V2,STD,V,60303.0
PSO_V2-STD,PSO,V2,STD,V,61798.0
PSO_V2-STD,PSO,V2,STD,V,61305.0
PSO_V2-STD,PSO,V2,STD,V,61101.0
PSO_V2-STD,PSO,V2,STD,V,61300.0
PSO_V2-STD,PSO,V2,STD,V,61700.0
PSO_V2-STD,PSO,V2,STD,V,61805.0
PSO_V2-STD,PSO,V2,STD,V,61301.0
PSO_V2-STD,PSO,V2,STD,V,62301.0
PSO_V2-STD,PSO,V2,STD,V,61998.0
PSO_V2-STD,PSO,V2,STD,V,61802.0
PSO_V2-STD,PSO,V2,STD,V,61499.0
PSO_V2-STD,PSO,V2,STD,V,61897.0
PSO_V2-STD,PSO,V2,STD,V,61304.0
PSO_V3-STD,PSO,V3,STD,V,62500.0
PSO_V3-STD,PSO,V3,STD,V,61202.0
PSO_V3-STD,PSO,V3,STD,V,61693.0
PSO_V3-STD,PSO,V3,STD,V,62196.0
PSO_V3-STD,PSO,V3,STD,V,61495.0
PSO_V3-STD,PSO,V3,STD,V,61203.0
PSO_V3-STD,PSO,V3,STD,V,62005.0
PSO_V3-STD,PSO,V3,STD,V,61503.0
PSO_V3-STD,PSO,V3,STD,V,61700.0
PSO_V3-STD,PSO,V3,STD,V,61901.0
PSO_V3-STD,PSO,V3,STD,V,61999.0
PSO_V3-STD,PSO,V3,STD,V,60895.0
PSO_V3-STD,PSO,V3,STD,V,61501.0
PSO_V3-STD,PSO,V3,STD,V,62000.0
PSO_V3-STD,PSO,V3,STD,V,61199.0
PSO_V3-STD,PSO,V3,STD,V,61602.0
PSO_V3-STD,PSO,V3,STD,V,61804.0
PSO_V3-STD,PSO,V3,STD,V,61300.0
PSO_V3-STD,PSO,V3,STD,V,61005.0
PSO_V3-STD,PSO,V3,STD,V,61701.0
PSO_V3-STD,PSO,V3,STD,V,60805.0
PSO_V3-STD,PSO,V3,STD,V,61505.0
PSO_V3-STD,PSO,V3,STD,V,61698.0
PSO_V3-STD,PSO,V3,STD,V,60705.0
PSO_V3-STD,PSO,V3,STD,V,61505.0
PSO_V3-STD,PSO,V3,STD,V,61698.0
PSO_V3-STD,PSO,V3,STD,V,61795.0
PSO_V3-STD,PSO,V3,STD,V,62205.0
PSO_V3-STD,PSO,V3,STD,V,60903.0
PSO_V3-STD,PSO,V3,STD,V,61698.0
PSO_V3-STD,PSO,V3,STD,V,61203.0
PSO_V4-STD,PSO,V4,STD,V,62497.0
PSO_V4-STD,PSO,V4,STD,V,61404.0
PSO_V4-STD,PSO,V4,STD,V,60803.0
PSO_V4-STD,PSO,V4,STD,V,61199.0
PSO_V4-STD,PSO,V4,STD,V,61300.0
PSO_V4-STD,PSO,V4,STD,V,61303.0
PSO_V4-STD,PSO,V4,STD,V,62405.0
PSO_V4-STD,PSO,V4,STD,V,61201.0
PSO_V4-STD,PSO,V4,STD,V,61299.0
PSO_V4-STD,PSO,V4,STD,V,62596.0
PSO_V4-STD,PSO,V4,STD,V,61004.0
PSO_V4-STD,PSO,V4,STD,V,60597.0
PSO_V4-STD,PSO,V4,STD,V,61205.0
PSO_V4-STD,PSO,V4,STD,V,61600.0
PSO_V4-STD,PSO,V4,STD,V,61099.0
PSO_V4-STD,PSO,V4,STD,V,61104.0
PSO_V4-STD,PSO,V4,STD,V,62004.0
PSO_V4-STD,PSO,V4,STD,V,61900.0
PSO_V4-STD,PSO,V4,STD,V,61602.0
PSO_V4-STD,PSO,V4,STD,V,61402.0
PSO_V4-STD,PSO,V4,STD,V,61604.0
PSO_V4-STD,PSO,V4,STD,V,60704.0
PSO_V4-STD,PSO,V4,STD,V,61405.0
PSO_V4-STD,PSO,V4,STD,V,62405.0
PSO_V4-STD,PSO,V4,STD,V,62504.0
PSO_V4-STD,PSO,V4,STD,V,61902.0
PSO_V4-STD,PSO,V4,STD,V,61199.0
PSO_V4-STD,PSO,V4,STD,V,61102.0
PSO_V4-STD,PSO,V4,STD,V,61603.0
PSO_V4-STD,PSO,V4,STD,V,61301.0
PSO_V4-STD,PSO,V4,STD,V,62299.0
PSO_V1-COM,PSO,V1,COM,V,62297.0
PSO_V1-COM,PSO,V1,COM,V,61702.0
