Exp,MH,TF,DR,Family,Data
PSO_V3-STD,PSO,V3,STD,V,80822.0
PSO_V3-STD,PSO,V3,STD,V,80378.0
PSO_V3-STD,PSO,V3,STD,V,80850.0
PSO_V3-STD,PSO,V3,STD,V,81446.0
PSO_V3-STD,PSO,V3,STD,V,80759.0
PSO_V3-STD,PSO,V3,STD,V,80675.0
PSO_V3-STD,PSO,V3,STD,V,81045.0
PSO_V3-STD,PSO,V3,STD,V,80502.0
PSO_V3-STD,PSO,V3,STD,V,80555.0
PSO_V3-STD,PSO,V3,STD,V,80484.0
PSO_V3-STD,PSO,V3,STD,V,80446.0
PSO_V3-STD,PSO,V3,STD,V,80302.0
PSO_V3-STD,PSO,V3,STD,V,80610.0
PSO_V3-STD,PSO,V3,STD,V,80603.0
PSO_V3-STD,PSO,V3,STD,V,80691.0
PSO_V3-STD,PSO,V3,STD,V,80288.0
PSO_V3-STD,PSO,V3,STD,V,80408.0
PSO_V4-STD,PSO,V4,STD,V,80956.0
PSO_V4-STD,PSO,V4,STD,V,80764.0
PSO_V4-STD,PSO,V4,STD,V,80298.0
PSO_V4-STD,PSO,V4,STD,V,80578.0
PSO_V4-STD,PSO,V4,STD,V,80701.0
PSO_V4-STD,PSO,V4,STD,V,81503.0
PSO_V4-STD,PSO,V4,STD,V,80608.0
PSO_V4-STD,PSO,V4,STD,V,80699.0
PSO_V4-STD,PSO,V4,STD,V,80999.0
PSO_V4-STD,PSO,V4,STD,V,81155.0
PSO_V4-STD,PSO,V4,STD,V,81635.0
PSO_V4-STD,PSO,V4,STD,V,80032.0
PSO_V4-STD,PSO,V4,STD,V,80961.0
PSO_V4-STD,PSO,V4,STD,V,80490.0
PSO_V4-STD,PSO,V4,STD,V,81015.0
PSO_V4-STD,PSO,V4,STD,V,80636.0
PSO_V4-STD,PSO,V4,STD,V,81551.0
PSO_V4-STD,PSO,V4,STD,V,80965.0
PSO_V4-STD,PSO,V4,STD,V,80741.0
PSO_V4-STD,PSO,V4,STD,V,80864.0
PSO_V4-STD,PSO,V4,STD,V,80610.0
PSO_V4-STD,PSO,V4,STD,V,80725.0
PSO_V4-STD,PSO,V4,STD,V,80789.0
PSO_V4-STD,PSO,V4,STD,V,80613.0
PSO_V4-STD,PSO,V4,STD,V,80903.0
PSO_V4-STD,PSO,V4,STD,V,80368.0
PSO_V4-STD,PSO,V4,STD,V,80845.0
PSO_V4-STD,PSO,V4,STD,V,81148.0
PSO_V4-STD,PSO,V4,STD,V,81637.0
PSO_V4-STD,PSO,V4,STD,V,80945.0
PSO_V4-STD,PSO,V4,STD,V,80699.0
PSO_V1-COM,PSO,V1,COM,V,81212.0
PSO_V1-COM,PSO,V1,COM,V,80459.0
