Exp,MH,TF,DR,Family,Data
PSO_S2-STD,PSO,S2,STD,S,246457.0
PSO_S2-STD,PSO,S2,STD,S,247892.0
PSO_S2-STD,PSO,S2,STD,S,243784.0
PSO_S2-STD,PSO,S2,STD,S,244960.0
PSO_S2-STD,PSO,S2,STD,S,247041.0
PSO_S2-STD,PSO,S2,STD,S,246100.0
PSO_S2-STD,PSO,S2,STD,S,245224.0
PSO_S2-STD,PSO,S2,STD,S,246197.0
PSO_S2-STD,PSO,S2,STD,S,247124.0
PSO_S2-STD,PSO,S2,STD,S,244709.0
PSO_S2-STD,PSO,S2,STD,S,247968.0
PSO_S2-STD,PSO,S2,STD,S,246958.0
PSO_S2-STD,PSO,S2,STD,S,245761.0
PSO_S2-STD,PSO,S2,STD,S,246618.0
PSO_S2-STD,PSO,S2,STD,S,246967.0
PSO_S2-STD,PSO,S2,STD,S,248033.0
PSO_S2-STD,PSO,S2,STD,S,247481.0
PSO_S2-STD,PSO,S2,STD,S,248387.0
PSO_S2-STD,PSO,S2,STD,S,247505.0
PSO_S2-STD,PSO,S2,STD,S,245294.0
PSO_S2-STD,PSO,S2,STD,S,245418.0
PSO_S2-STD,PSO,S2,STD,S,247055.0
PSO_S2-STD,PSO,S2,STD,S,245645.0
PSO_S2-STD,PSO,S2,STD,S,246301.0
PSO_S2-STD,PSO,S2,STD,S,244778.0
PSO_S2-STD,PSO,S2,STD,S,244841.0
PSO_S3-STD,PSO,S3,STD,S,238673.0
PSO_S3-STD,PSO,S3,STD,S,235689.0
PSO_S3-STD,PSO,S3,STD,S,237784.0
PSO_S3-STD,PSO,S3,STD,S,235808.0
PSO_S3-STD,PSO,S3,STD,S,237957.0
PSO_S3-STD,PSO,S3,STD,S,236204.0
PSO_S3-STD,PSO,S3,STD,S,237146.0
PSO_S3-STD,PSO,S3,STD,S,236714.0
PSO_S3-STD,PSO,S3,STD,S,237521.0
PSO_S3-STD,PSO,S3,STD,S,235296.0
PSO_S3-STD,PSO,S3,STD,S,235830.0
PSO_S3-STD,PSO,S3,STD,S,236886.0
PSO_S3-STD,PSO,S3,STD,S,236822.0
PSO_S3-STD,PSO,S3,STD,S,235930.0
PSO_S3-STD,PSO,S3,STD,S,239444.0
PSO_S3-STD,PSO,S3,STD,S,237503.0
PSO_S3-STD,PSO,S3,STD,S,238850.0
PSO_S3-STD,PSO,S3,STD,S,237340.0
PSO_S3-STD,PSO,S3,STD,S,236167.0
PSO_S3-STD,PSO,S3,STD,S,236123.0
PSO_S3-STD,PSO,S3,STD,S,237009.0
PSO_S3-STD,PSO,S3,STD,S,234715.0
PSO_S3-STD,PSO,S3,STD,S,235275.0
PSO_S3-STD,PSO,S3,STD,S,235912.0
PSO_S3-STD,PSO,S3,STD,S,236046.0
PSO_S3-STD,PSO,S3,STD,S,235531.0
PSO_S3-STD,PSO,S3,STD,S,235968.0
PSO_S3-STD,PSO,S3,STD,S,234663.0
PSO_S3-STD,PSO,S3,STD,S,237555.0
PSO_S3-STD,PSO,S3,STD,S,235831.0
PSO_S3-STD,PSO,S3,STD,S,236478.0
PSO_S4-STD,PSO,S4,STD,S,236376.0
PSO_S4-STD,PSO,S4,STD,S,232420.0
PSO_S4-STD,PSO,S4,STD,S,229811.0
PSO_S4-STD,PSO,S4,STD,S,232370.0
PSO_S4-STD,PSO,S4,STD,S,232632.0
PSO_S4-STD,PSO,S4,STD,S,230078.0
PSO_S4-STD,PSO,S4,STD,S,232488.0
PSO_S4-STD,PSO,S4,STD,S,233053.0
PSO_S4-STD,PSO,S4,STD,S,233508.0
PSO_S4-STD,PSO,S4,STD,S,235452.0
PSO_S4-STD,PSO,S4,STD,S,229884.0
PSO_S4-STD,PSO,S4,STD,S,235108.0
PSO_S4-STD,PSO,S4,STD,S,231682.0
PSO_S4-STD,PSO,S4,STD,S,233451.0
PSO_S4-STD,PSO,S4,STD,S,232141.0
PSO_S4-STD,PSO,S4,STD,S,235489.0
PSO_S4-STD,PSO,S4,STD,S,233638.0
PSO_S4-STD,PSO,S4,STD,S,232383.0
PSO_S4-STD,PSO,S4,STD,S,231451.0
PSO_S4-STD,PSO,S4,STD,S,231942.0
PSO_S4-STD,PSO,S4,STD,S,232299.0
PSO_S4-STD,PSO,S4,STD,S,234389.0
PSO_S4-STD,PSO,S4,STD,S,235835.0
PSO_S4-STD,PSO,S4,STD,S,231777.0
PSO_S4-STD,PSO,S4,STD,S,233545.0
PSO_S4-STD,PSO,S4,STD,S,230317.0
PSO_S4-STD,PSO,S4,STD,S,235441.0
PSO_S4-STD,PSO,S4,STD,S,233943.0
PSO_S4-STD,PSO,S4,STD,S,230803.0
PSO_S4-STD,PSO,S4,STD,S,230759.0
PSO_S4-STD,PSO,S4,STD,S,232752.0
PSO_S1-COM,PSO,S1,COM,S,267665.0
PSO_S1-COM,PSO,S1,COM,S,262528.0
PSO_S1-COM,PSO,S1,COM,S,261456.0
PSO_S1-COM,PSO,S1,COM,S,265220.0
PSO_S1-COM,PSO,S1,COM,S,258952.0
PSO_S1-COM,PSO,S1,COM,S,259933.0
PSO_S1-COM,PSO,S1,COM,S,254655.0
PSO_S1-COM,PSO,S1,COM,S,255689.0
PSO_S1-COM,PSO,S1,COM,S,256951.0
PSO_S1-COM,PSO,S1,COM,S,254684.0
PSO_S1-COM,PSO,S1,COM,S,261012.0
PSO_S1-COM,PSO,S1,COM,S,250269.0
PSO_S1-COM,PSO,S1,COM,S,258498.0
PSO_S1-COM,PSO,S1,COM,S,260627.0
PSO_S1-COM,PSO,S1,COM,S,265020.0
PSO_S1-COM,PSO,S1,COM,S,244435.0
PSO_S1-COM,PSO,S1,COM,S,264601.0
PSO_S1-COM,PSO,S1,COM,S,260460.0
PSO_S1-COM,PSO,S1,COM,S,264508.0
PSO_S1-COM,PSO,S1,COM,S,251799.0
PSO_S1-COM,PSO,S1,COM,S,255816.0
PSO_S1-COM,PSO,S1,COM,S,260781.0
PSO_S1-COM,PSO,S1,COM,S,255515.0
PSO_S1-COM,PSO,S1,COM,S,264193.0
PSO_S1-COM,PSO,S1,COM,S,259952.0
PSO_S1-COM,PSO,S1,COM,S,257673.0
PSO_S1-COM,PSO,S1,COM,S,261360.0
PSO_S1-COM,PSO,S1,COM,S,252604.0
PSO_S1-COM,PSO,S1,COM,S,254705.0
PSO_S1-COM,PSO,S1,COM,S,262366.0
PSO_S1-COM,PSO,S1,COM,S,260836.0
PSO_S2-COM,PSO,S2,COM,S,237913.0
PSO_S2-COM,PSO,S2,COM,S,228418.0
PSO_S2-COM,PSO,S2,COM,S,242242.0
PSO_S2-COM,PSO,S2,COM,S,252520.0
PSO_S2-COM,PSO,S2,COM,S,218950.0
PSO_S2-COM,PSO,S2,COM,S,243501.0
PSO_S2-COM,PSO,S2,COM,S,240299.0
PSO_S2-COM,PSO,S2,COM,S,231991.0
PSO_S2-COM,PSO,S2,COM,S,243321.0
PSO_S2-COM,PSO,S2,COM,S,231941.0
PSO_S2-COM,PSO,S2,COM,S,233383.0
PSO_S2-COM,PSO,S2,COM,S,236390.0
PSO_S2-COM,PSO,S2,COM,S,234757.0
PSO_S2-COM,PSO,S2,COM,S,232701.0
PSO_S2-COM,PSO,S2,COM,S,249671.0
PSO_S2-COM,PSO,S2,COM,S,234491.0
PSO_S2-COM,PSO,S2,COM,S,234235.0
PSO_S2-COM,PSO,S2,COM,S,223345.0
PSO_S2-COM,PSO,S2,COM,S,238656.0
PSO_S2-COM,PSO,S2,COM,S,220749.0
PSO_S2-COM,PSO,S2,COM,S,244795.0
PSO_S2-COM,PSO,S2,COM,S,253382.0
PSO_S2-COM,PSO,S2,COM,S,220808.0
PSO_S2-COM,PSO,S2,COM,S,227012.0
PSO_S2-COM,PSO,S2,COM,S,241095.0
PSO_S2-COM,PSO,S2,COM,S,254138.0
PSO_S2-COM,PSO,S2,COM,S,219325.0
PSO_S2-COM,PSO,S2,COM,S,246408.0
PSO_S2-COM,PSO,S2,COM,S,222538.0
PSO_S2-COM,PSO,S2,COM,S,256482.0
PSO_S2-COM,PSO,S2,COM,S,219937.0
PSO_S3-COM,PSO,S3,COM,S,207917.0
PSO_S3-COM,PSO,S3,COM,S,211864.0
PSO_S3-COM,PSO,S3,COM,S,211988.0
PSO_S3-COM,PSO,S3,COM,S,216668.0
PSO_S3-COM,PSO,S3,COM,S,218582.0
PSO_S3-COM,PSO,S3,COM,S,217555.0
PSO_S3-COM,PSO,S3,COM,S,214520.0
PSO_S3-COM,PSO,S3,COM,S,216666.0
PSO_S3-COM,PSO,S3,COM,S,219031.0
PSO_S3-COM,PSO,S3,COM,S,212988.0
PSO_S3-COM,PSO,S3,COM,S,213878.0
PSO_S3-COM,PSO,S3,COM,S,220671.0
PSO_S3-COM,PSO,S3,COM,S,211361.0
PSO_S3-COM,PSO,S3,COM,S,217788.0
PSO_S3-COM,PSO,S3,COM,S,211591.0
PSO_S3-COM,PSO,S3,COM,S,213904.0
PSO_S3-COM,PSO,S3,COM,S,219435.0
PSO_S3-COM,PSO,S3,COM,S,213148.0
PSO_S3-COM,PSO,S3,COM,S,211788.0
PSO_S3-COM,PSO,S3,COM,S,213350.0
PSO_S3-COM,PSO,S3,COM,S,218874.0
PSO_S3-COM,PSO,S3,COM,S,218308.0
PSO_S3-COM,PSO,S3,COM,S,217535.0
PSO_S3-COM,PSO,S3,COM,S,211793.0
PSO_S3-COM,PSO,S3,COM,S,219039.0
PSO_S3-COM,PSO,S3,COM,S,218295.0
PSO_S3-COM,PSO,S3,COM,S,214090.0
PSO_S3-COM,PSO,S3,COM,S,214967.0
PSO_S3-COM,PSO,S3,COM,S,212272.0
PSO_S3-COM,PSO,S3,COM,S,210495.0
PSO_S3-COM,PSO,S3,COM,S,220636.0
PSO_S4-COM,PSO,S4,COM,S,209398.0
PSO_S4-COM,PSO,S4,COM,S,215330.0
PSO_S4-COM,PSO,S4,COM,S,219804.0
PSO_S4-COM,PSO,S4,COM,S,213833.0
PSO_S4-COM,PSO,S4,COM,S,211544.0
PSO_S4-COM,PSO,S4,COM,S,212677.0
PSO_S4-COM,PSO,S4,COM,S,211858.0
PSO_S4-COM,PSO,S4,COM,S,216109.0
PSO_S4-COM,PSO,S4,COM,S,212544.0
PSO_S4-COM,PSO,S4,COM,S,210618.0
PSO_S4-COM,PSO,S4,COM,S,217895.0
PSO_S4-COM,PSO,S4,COM,S,217013.0
PSO_S4-COM,PSO,S4,COM,S,216532.0
PSO_S4-COM,PSO,S4,COM,S,215420.0
PSO_S4-COM,PSO,S4,COM,S,218808.0
PSO_S4-COM,PSO,S4,COM,S,213621.0
PSO_S4-COM,PSO,S4,COM,S,217279.0
PSO_S4-COM,PSO,S4,COM,S,218635.0
PSO_S4-COM,PSO,S4,COM,S,217939.0
PSO_S4-COM,PSO,S4,COM,S,213609.0
PSO_S4-COM,PSO,S4,COM,S,208982.0
PSO_S4-COM,PSO,S4,COM,S,217028.0
PSO_S4-COM,PSO,S4,COM,S,214402.0
PSO_S4-COM,PSO,S4,COM,S,214769.0
PSO_S4-COM,PSO,S4,COM,S,213170.0
PSO_S4-COM,PSO,S4,COM,S,214827.0
PSO_S4-COM,PSO,S4,COM,S,215757.0
PSO_S4-COM,PSO,S4,COM,S,219269.0
PSO_S4-COM,PSO,S4,COM,S,220190.0
PSO_S4-COM,PSO,S4,COM,S,210525.0
PSO_S4-COM,PSO,S4,COM,S,215972.0
PSO_S1-ELIT,PSO,S1,ELIT,S,215678.0
PSO_S1-ELIT,PSO,S1,ELIT,S,217819.0
PSO_S1-ELIT,PSO,S1,ELIT,S,213758.0
PSO_S1-ELIT,PSO,S1,ELIT,S,211033.0
PSO_S1-ELIT,PSO,S1,ELIT,S,215819.0
PSO_S1-ELIT,PSO,S1,ELIT,S,216466.0
PSO_S1-ELIT,PSO,S1,ELIT,S,214021.0
PSO_S1-ELIT,PSO,S1,ELIT,S,212566.0
PSO_S1-ELIT,PSO,S1,ELIT,S,209314.0
PSO_S1-ELIT,PSO,S1,ELIT,S,216647.0
PSO_S1-ELIT,PSO,S1,ELIT,S,215494.0
PSO_S1-ELIT,PSO,S1,ELIT,S,211155.0
PSO_S1-ELIT,PSO,S1,ELIT,S,212777.0
PSO_S1-ELIT,PSO,S1,ELIT,S,212642.0
PSO_S1-ELIT,PSO,S1,ELIT,S,221947.0
PSO_S1-ELIT,PSO,S1,ELIT,S,212298.0
PSO_S1-ELIT,PSO,S1,ELIT,S,216494.0
PSO_S1-ELIT,PSO,S1,ELIT,S,216183.0
PSO_S1-ELIT,PSO,S1,ELIT,S,214303.0
PSO_S1-ELIT,PSO,S1,ELIT,S,214314.0
PSO_S1-ELIT,PSO,S1,ELIT,S,215714.0
PSO_S1-ELIT,PSO,S1,ELIT,S,218085.0
PSO_S1-ELIT,PSO,S1,ELIT,S,212687.0
PSO_S1-ELIT,PSO,S1,ELIT,S,210547.0
PSO_S1-ELIT,PSO,S1,ELIT,S,215191.0
PSO_S1-ELIT,PSO,S1,ELIT,S,213878.0
PSO_S1-ELIT,PSO,S1,ELIT,S,212584.0
PSO_S1-ELIT,PSO,S1,ELIT,S,216927.0
PSO_S1-ELIT,PSO,S1,ELIT,S,211828.0
PSO_S1-ELIT,PSO,S1,ELIT,S,215997.0
PSO_S1-ELIT,PSO,S1,ELIT,S,216623.0
PSO_S2-ELIT,PSO,S2,ELIT,S,217718.0
PSO_S2-ELIT,PSO,S2,ELIT,S,214061.0
PSO_S2-ELIT,PSO,S2,ELIT,S,214628.0
PSO_S2-ELIT,PSO,S2,ELIT,S,215890.0
PSO_S2-ELIT,PSO,S2,ELIT,S,212887.0
PSO_S2-ELIT,PSO,S2,ELIT,S,217520.0
PSO_S2-ELIT,PSO,S2,ELIT,S,216055.0
PSO_S2-ELIT,PSO,S2,ELIT,S,215095.0
PSO_S2-ELIT,PSO,S2,ELIT,S,214495.0
PSO_S2-ELIT,PSO,S2,ELIT,S,218612.0
PSO_S2-ELIT,PSO,S2,ELIT,S,217916.0
PSO_S2-ELIT,PSO,S2,ELIT,S,211632.0
PSO_S2-ELIT,PSO,S2,ELIT,S,211998.0
PSO_S2-ELIT,PSO,S2,ELIT,S,216299.0
PSO_S2-ELIT,PSO,S2,ELIT,S,211808.0
PSO_S2-ELIT,PSO,S2,ELIT,S,213660.0
PSO_S2-ELIT,PSO,S2,ELIT,S,209447.0
PSO_S2-ELIT,PSO,S2,ELIT,S,215029.0
PSO_S2-ELIT,PSO,S2,ELIT,S,213872.0
PSO_S2-ELIT,PSO,S2,ELIT,S,215121.0
PSO_S2-ELIT,PSO,S2,ELIT,S,214442.0
PSO_S2-ELIT,PSO,S2,ELIT,S,217126.0
PSO_S2-ELIT,PSO,S2,ELIT,S,213715.0
PSO_S2-ELIT,PSO,S2,ELIT,S,214550.0
PSO_S2-ELIT,PSO,S2,ELIT,S,211684.0
PSO_S2-ELIT,PSO,S2,ELIT,S,222034.0
PSO_S2-ELIT,PSO,S2,ELIT,S,211896.0
PSO_S2-ELIT,PSO,S2,ELIT,S,211849.0
PSO_S2-ELIT,PSO,S2,ELIT,S,213394.0
PSO_S2-ELIT,PSO,S2,ELIT,S,216716.0
PSO_S2-ELIT,PSO,S2,ELIT,S,220431.0
PSO_S3-ELIT,PSO,S3,ELIT,S,213609.0
PSO_S3-ELIT,PSO,S3,ELIT,S,222146.0
PSO_S3-ELIT,PSO,S3,ELIT,S,217757.0
PSO_S3-ELIT,PSO,S3,ELIT,S,212967.0
PSO_S3-ELIT,PSO,S3,ELIT,S,214407.0
PSO_S3-ELIT,PSO,S3,ELIT,S,216366.0
PSO_S3-ELIT,PSO,S3,ELIT,S,216409.0
PSO_S3-ELIT,PSO,S3,ELIT,S,209842.0
PSO_S3-ELIT,PSO,S3,ELIT,S,211730.0
PSO_S3-ELIT,PSO,S3,ELIT,S,215832.0
PSO_S3-ELIT,PSO,S3,ELIT,S,218712.0
PSO_S3-ELIT,PSO,S3,ELIT,S,215053.0
PSO_S3-ELIT,PSO,S3,ELIT,S,209126.0
PSO_S3-ELIT,PSO,S3,ELIT,S,211924.0
PSO_S3-ELIT,PSO,S3,ELIT,S,213450.0
PSO_S3-ELIT,PSO,S3,ELIT,S,220803.0
PSO_S3-ELIT,PSO,S3,ELIT,S,211596.0
PSO_S3-ELIT,PSO,S3,ELIT,S,216358.0
PSO_S3-ELIT,PSO,S3,ELIT,S,213504.0
PSO_S3-ELIT,PSO,S3,ELIT,S,216466.0
PSO_S3-ELIT,PSO,S3,ELIT,S,216147.0
PSO_S3-ELIT,PSO,S3,ELIT,S,217936.0
PSO_S3-ELIT,PSO,S3,ELIT,S,217581.0
PSO_S3-ELIT,PSO,S3,ELIT,S,214094.0
PSO_S3-ELIT,PSO,S3,ELIT,S,216586.0
PSO_S3-ELIT,PSO,S3,ELIT,S,215340.0
PSO_S3-ELIT,PSO,S3,ELIT,S,214639.0
PSO_S3-ELIT,PSO,S3,ELIT,S,213898.0
PSO_S3-ELIT,PSO,S3,ELIT,S,214032.0
PSO_S3-ELIT,PSO,S3,ELIT,S,214831.0
PSO_S3-ELIT,PSO,S3,ELIT,S,216959.0
PSO_S4-ELIT,PSO,S4,ELIT,S,214141.0
PSO_S4-ELIT,PSO,S4,ELIT,S,216658.0
PSO_S4-ELIT,PSO,S4,ELIT,S,219121.0
PSO_S4-ELIT,PSO,S4,ELIT,S,211210.0
PSO_S4-ELIT,PSO,S4,ELIT,S,209226.0
PSO_S4-ELIT,PSO,S4,ELIT,S,212152.0
PSO_S4-ELIT,PSO,S4,ELIT,S,211843.0
PSO_S4-ELIT,PSO,S4,ELIT,S,212014.0
PSO_S4-ELIT,PSO,S4,ELIT,S,213700.0
PSO_S4-ELIT,PSO,S4,ELIT,S,212634.0
PSO_S4-ELIT,PSO,S4,ELIT,S,213161.0
PSO_S4-ELIT,PSO,S4,ELIT,S,212806.0
PSO_S4-ELIT,PSO,S4,ELIT,S,214857.0
PSO_S4-ELIT,PSO,S4,ELIT,S,215001.0
PSO_S4-ELIT,PSO,S4,ELIT,S,216922.0
PSO_S4-ELIT,PSO,S4,ELIT,S,215533.0
PSO_S4-ELIT,PSO,S4,ELIT,S,214040.0
PSO_S4-ELIT,PSO,S4,ELIT,S,217396.0
PSO_S4-ELIT,PSO,S4,ELIT,S,214126.0
PSO_S4-ELIT,PSO,S4,ELIT,S,218557.0
PSO_S4-ELIT,PSO,S4,ELIT,S,216667.0
PSO_S4-ELIT,PSO,S4,ELIT,S,214332.0
PSO_S4-ELIT,PSO,S4,ELIT,S,213479.0
PSO_S4-ELIT,PSO,S4,ELIT,S,218603.0
PSO_S4-ELIT,PSO,S4,ELIT,S,208980.0
PSO_S4-ELIT,PSO,S4,ELIT,S,213928.0
PSO_S4-ELIT,PSO,S4,ELIT,S,218737.0
PSO_S4-ELIT,PSO,S4,ELIT,S,219654.0
PSO_S4-ELIT,PSO,S4,ELIT,S,215312.0
PSO_S4-ELIT,PSO,S4,ELIT,S,213658.0
PSO_S4-ELIT,PSO,S4,ELIT,S,213561.0
PSO_V1-STD,PSO,V1,STD,V,221282.0
PSO_V1-STD,PSO,V1,STD,V,215181.0
PSO_V1-STD,PSO,V1,STD,V,213496.0
PSO_V1-STD,PSO,V1,STD,V,221108.0
PSO_V1-STD,PSO,V1,STD,V,215681.0
PSO_V1-STD,PSO,V1,STD,V,213792.0
PSO_V1-STD,PSO,V1,STD,V,211595.0
PSO_V1-STD,PSO,V1,STD,V,217069.0
PSO_V1-STD,PSO,V1,STD,V,213694.0
PSO_V1-STD,PSO,V1,STD,V,216640.0
PSO_V1-STD,PSO,V1,STD,V,221018.0
PSO_V1-STD,PSO,V1,STD,V,217815.0
PSO_V1-STD,PSO,V1,STD,V,219183.0
PSO_V1-STD,PSO,V1,STD,V,220371.0
PSO_V1-STD,PSO,V1,STD,V,215551.0
PSO_V1-STD,PSO,V1,STD,V,214590.0
PSO_V1-STD,PSO,V1,STD,V,215033.0
PSO_V1-STD,PSO,V1,STD,V,213927.0
PSO_V1-STD,PSO,V1,STD,V,209278.0
PSO_V1-STD,PSO,V1,STD,V,215366.0
PSO_V1-STD,PSO,V1,STD,V,213421.0
PSO_V1-STD,PSO,V1,STD,V,219591.0
PSO_V1-STD,PSO,V1,STD,V,217186.0
PSO_V1-STD,PSO,V1,STD,V,216133.0
PSO_V1-STD,PSO,V1,STD,V,222996.0
PSO_V1-STD,PSO,V1,STD,V,217636.0
PSO_V1-STD,PSO,V1,STD,V,211661.0
PSO_V1-STD,PSO,V1,STD,V,218494.0
PSO_V1-STD,PSO,V1,STD,V,220836.0
PSO_V1-STD,PSO,V1,STD,V,218292.0
PSO_V1-STD,PSO,V1,STD,V,220208.0
PSO_V2-STD,PSO,V2,STD,V,213172.0
PSO_V2-STD,PSO,V2,STD,V,222238.0
PSO_V2-STD,PSO,V2,STD,V,217497.0
PSO_V2-STD,PSO,V2,STD,V,218294.0
PSO_V2-STD,PSO,V2,STD,V,219791.0
PSO_V2-STD,PSO,V2,STD,V,216004.0
PSO_V2-STD,PSO,V2,STD,V,213718.0
PSO_V2-STD,PSO,V2,STD,V,214542.0
PSO_V2-STD,PSO,V2,STD,V,211417.0
PSO_V2-STD,PSO,V2,STD,V,213755.0
PSO_V2-STD,PSO,V2,STD,V,215123.0
PSO_V2-STD,PSO,V2,STD,V,219306.0
PSO_V2-STD,PSO,V2,STD,V,211573.0
PSO_V2-STD,PSO,V2,STD,V,218635.0
PSO_V2-STD,PSO,V2,STD,V,220613.0
PSO_V2-STD,PSO,V2,STD,V,212107.0
PSO_V2-STD,PSO,V2,STD,V,213344.0
PSO_V2-STD,PSO,V2,STD,V,216912.0
PSO_V2-STD,PSO,V2,STD,V,220299.0
PSO_V2-STD,PSO,V2,STD,V,216602.0
PSO_V2-STD,PSO,V2,STD,V,216211.0
PSO_V2-STD,PSO,V2,STD,V,214223.0
PSO_V2-STD,PSO,V2,STD,V,213678.0
PSO_V2-STD,PSO,V2,STD,V,217554.0
PSO_V2-STD,PSO,V2,STD,V,210778.0
PSO_V2-STD,PSO,V2,STD,V,217062.0
PSO_V2-STD,PSO,V2,STD,V,216175.0
PSO_V2-STD,PSO,V2,STD,V,221469.0
PSO_V2-STD,PSO,V2,STD,V,213209.0
PSO_V2-STD,PSO,V2,STD,V,212843.0
PSO_V2-STD,PSO,V2,STD,V,214481.0
PSO_V3-STD,PSO,V3,STD,V,212904.0
PSO_V3-STD,PSO,V3,STD,V,212079.0
PSO_V3-STD,PSO,V3,STD,V,213189.0
PSO_V3-STD,PSO,V3,STD,V,212936.0
PSO_V3-STD,PSO,V3,STD,V,207389.0
PSO_V3-STD,PSO,V3,STD,V,212244.0
PSO_V3-STD,PSO,V3,STD,V,212247.0
PSO_V3-STD,PSO,V3,STD,V,209796.0
PSO_V3-STD,PSO,V3,STD,V,210003.0
PSO_V3-STD,PSO,V3,STD,V,212057.0
PSO_V3-STD,PSO,V3,STD,V,215089.0
PSO_V3-STD,PSO,V3,STD,V,213508.0
PSO_V3-STD,PSO,V3,STD,V,212651.0
PSO_V3-STD,PSO,V3,STD,V,214145.0
PSO_V3-STD,PSO,V3,STD,V,214545.0
PSO_V3-STD,PSO,V3,STD,V,211602.0
PSO_V3-STD,PSO,V3,STD,V,212969.0
PSO_V3-STD,PSO,V3,STD,V,217783.0
PSO_V3-STD,PSO,V3,STD,V,210285.0
PSO_V3-STD,PSO,V3,STD,V,211102.0
PSO_V3-STD,PSO,V3,STD,V,219167.0
PSO_V3-STD,PSO,V3,STD,V,218065.0
PSO_V3-STD,PSO,V3,STD,V,222422.0
PSO_V3-STD,PSO,V3,STD,V,217296.0
PSO_V3-STD,PSO,V3,STD,V,213930.0
PSO_V3-STD,PSO,V3,STD,V,211785.0
PSO_V3-STD,PSO,V3,STD,V,211027.0
PSO_V3-STD,PSO,V3,STD,V,216130.0
PSO_V3-STD,PSO,V3,STD,V,217599.0
PSO_V3-STD,PSO,V3,STD,V,212828.0
PSO_V3-STD,PSO,V3,STD,V,214099.0
PSO_V4-STD,PSO,V4,STD,V,206238.0
PSO_V4-STD,PSO,V4,STD,V,215200.0
PSO_V4-STD,PSO,V4,STD,V,216134.0
PSO_V4-STD,PSO,V4,STD,V,209505.0
PSO_V4-STD,PSO,V4,STD,V,214819.0
PSO_V4-STD,PSO,V4,STD,V,219319.0
PSO_V4-STD,PSO,V4,STD,V,211640.0
PSO_V4-STD,PSO,V4,STD,V,215572.0
PSO_V4-STD,PSO,V4,STD,V,213724.0
PSO_V4-STD,PSO,V4,STD,V,213112.0
PSO_V4-STD,PSO,V4,STD,V,217830.0
PSO_V4-STD,PSO,V4,STD,V,215958.0
PSO_V4-STD,PSO,V4,STD,V,214366.0
PSO_V4-STD,PSO,V4,STD,V,214142.0
PSO_V4-STD,PSO,V4,STD,V,214528.0
PSO_V4-STD,PSO,V4,STD,V,217532.0
PSO_V4-STD,PSO,V4,STD,V,216284.0
PSO_V4-STD,PSO,V4,STD,V,216484.0
PSO_V4-STD,PSO,V4,STD,V,213517.0
PSO_V4-STD,PSO,V4,STD,V,218458.0
PSO_V4-STD,PSO,V4,STD,V,212774.0
PSO_V4-STD,PSO,V4,STD,V,212551.0
PSO_V4-STD,PSO,V4,STD,V,213807.0
PSO_V4-STD,PSO,V4,STD,V,213676.0
PSO_V4-STD,PSO,V4,STD,V,207522.0
PSO_V4-STD,PSO,V4,STD,V,219311.0
PSO_V4-STD,PSO,V4,STD,V,215257.0
PSO_V4-STD,PSO,V4,STD,V,211693.0
PSO_V4-STD,PSO,V4,STD,V,209467.0
PSO_V4-STD,PSO,V4,STD,V,220334.0
PSO_V4-STD,PSO,V4,STD,V,216135.0
PSO_V1-COM,PSO,V1,COM,V,213951.0
PSO_V1-COM,PSO,V1,COM,V,214610.0
