Exp,MH,TF,DR,Family,Data
PSO_S2-STD,PSO,S2,STD,S,27512.0
PSO_S2-STD,PSO,S2,STD,S,27418.0
PSO_S2-STD,PSO,S2,STD,S,27309.0
PSO_S2-STD,PSO,S2,STD,S,27417.0
PSO_S2-STD,PSO,S2,STD,S,27507.0
PSO_S2-STD,PSO,S2,STD,S,27592.0
PSO_S2-STD,PSO,S2,STD,S,27518.0
PSO_S2-STD,PSO,S2,STD,S,27413.0
PSO_S2-STD,PSO,S2,STD,S,27514.0
PSO_S2-STD,PSO,S2,STD,S,27410.0
PSO_S2-STD,PSO,S2,STD,S,27803.0
PSO_S2-STD,PSO,S2,STD,S,27416.0
PSO_S2-STD,PSO,S2,STD,S,27315.0
PSO_S2-STD,PSO,S2,STD,S,27511.0
PSO_S2-STD,PSO,S2,STD,S,27418.0
PSO_S2-STD,PSO,S2,STD,S,27515.0
PSO_S2-STD,PSO,S2,STD,S,27409.0
PSO_S2-STD,PSO,S2,STD,S,27219.0
PSO_S2-STD,PSO,S2,STD,S,27309.0
PSO_S2-STD,PSO,S2,STD,S,27511.0
PSO_S2-STD,PSO,S2,STD,S,27513.0
PSO_S2-STD,PSO,S2,STD,S,27512.0
PSO_S2-STD,PSO,S2,STD,S,27304.0
PSO_S2-STD,PSO,S2,STD,S,27616.0
PSO_S2-STD,PSO,S2,STD,S,27615.0
PSO_S3-STD,PSO,S3,STD,S,26718.0
PSO_S3-STD,PSO,S3,STD,S,26819.0
PSO_S3-STD,PSO,S3,STD,S,26812.0
PSO_S3-STD,PSO,S3,STD,S,27108.0
PSO_S3-STD,PSO,S3,STD,S,26712.0
PSO_S3-STD,PSO,S3,STD,S,26903.0
PSO_S3-STD,PSO,S3,STD,S,26715.0
PSO_S3-STD,PSO,S3,STD,S,26718.0
PSO_S3-STD,PSO,S3,STD,S,26712.0
PSO_S3-STD,PSO,S3,STD,S,26618.0
PSO_S3-STD,PSO,S3,STD,S,26713.0
PSO_S3-STD,PSO,S3,STD,S,27000.0
PSO_S3-STD,PSO,S3,STD,S,26714.0
PSO_S3-STD,PSO,S3,STD,S,26912.0
PSO_S3-STD,PSO,S3,STD,S,26817.0
PSO_S3-STD,PSO,S3,STD,S,26713.0
PSO_S3-STD,PSO,S3,STD,S,26904.0
PSO_S3-STD,PSO,S3,STD,S,26918.0
PSO_S3-STD,PSO,S3,STD,S,26819.0
PSO_S3-STD,PSO,S3,STD,S,26808.0
PSO_S3-STD,PSO,S3,STD,S,26711.0
PSO_S3-STD,PSO,S3,STD,S,26912.0
PSO_S3-STD,PSO,S3,STD,S,26712.0
PSO_S3-STD,PSO,S3,STD,S,26810.0
PSO_S3-STD,PSO,S3,STD,S,27017.0
PSO_S3-STD,PSO,S3,STD,S,27102.0
PSO_S3-STD,PSO,S3,STD,S,26811.0
PSO_S3-STD,PSO,S3,STD,S,27018.0
PSO_S3-STD,PSO,S3,STD,S,26916.0
PSO_S3-STD,PSO,S3,STD,S,27000.0
PSO_S3-STD,PSO,S3,STD,S,26817.0
PSO_S4-STD,PSO,S4,STD,S,26704.0
PSO_S4-STD,PSO,S4,STD,S,26506.0
PSO_S4-STD,PSO,S4,STD,S,26713.0
PSO_S4-STD,PSO,S4,STD,S,26613.0
PSO_S4-STD,PSO,S4,STD,S,26415.0
PSO_S4-STD,PSO,S4,STD,S,26517.0
PSO_S4-STD,PSO,S4,STD,S,26709.0
PSO_S4-STD,PSO,S4,STD,S,26519.0
PSO_S4-STD,PSO,S4,STD,S,26516.0
PSO_S4-STD,PSO,S4,STD,S,26617.0
PSO_S4-STD,PSO,S4,STD,S,26319.0
PSO_S4-STD,PSO,S4,STD,S,26710.0
PSO_S4-STD,PSO,S4,STD,S,26418.0
PSO_S4-STD,PSO,S4,STD,S,26704.0
PSO_S4-STD,PSO,S4,STD,S,26317.0
PSO_S4-STD,PSO,S4,STD,S,26517.0
PSO_S4-STD,PSO,S4,STD,S,26508.0
PSO_S4-STD,PSO,S4,STD,S,26615.0
PSO_S4-STD,PSO,S4,STD,S,26609.0
PSO_S4-STD,PSO,S4,STD,S,26512.0
PSO_S4-STD,PSO,S4,STD,S,26809.0
PSO_S4-STD,PSO,S4,STD,S,26419.0
PSO_S4-STD,PSO,S4,STD,S,26518.0
PSO_S4-STD,PSO,S4,STD,S,26519.0
PSO_S4-STD,PSO,S4,STD,S,26403.0
PSO_S4-STD,PSO,S4,STD,S,26509.0
PSO_S4-STD,PSO,S4,STD,S,26519.0
PSO_S4-STD,PSO,S4,STD,S,26814.0
PSO_S4-STD,PSO,S4,STD,S,26509.0
PSO_S4-STD,PSO,S4,STD,S,26517.0
PSO_S4-STD,PSO,S4,STD,S,26502.0
PSO_S1-COM,PSO,S1,COM,S,27519.0
PSO_S1-COM,PSO,S1,COM,S,28017.0
PSO_S1-COM,PSO,S1,COM,S,28107.0
PSO_S1-COM,PSO,S1,COM,S,27919.0
PSO_S1-COM,PSO,S1,COM,S,27205.0
PSO_S1-COM,PSO,S1,COM,S,28098.0
PSO_S1-COM,PSO,S1,COM,S,27111.0
PSO_S1-COM,PSO,S1,COM,S,28517.0
PSO_S1-COM,PSO,S1,COM,S,27211.0
PSO_S1-COM,PSO,S1,COM,S,27312.0
PSO_S1-COM,PSO,S1,COM,S,27301.0
PSO_S1-COM,PSO,S1,COM,S,28414.0
PSO_S1-COM,PSO,S1,COM,S,26818.0
PSO_S1-COM,PSO,S1,COM,S,28217.0
PSO_S1-COM,PSO,S1,COM,S,27617.0
PSO_S1-COM,PSO,S1,COM,S,28109.0
PSO_S1-COM,PSO,S1,COM,S,27407.0
PSO_S1-COM,PSO,S1,COM,S,28214.0
PSO_S1-COM,PSO,S1,COM,S,28209.0
PSO_S1-COM,PSO,S1,COM,S,28308.0
PSO_S1-COM,PSO,S1,COM,S,28107.0
PSO_S1-COM,PSO,S1,COM,S,27595.0
PSO_S1-COM,PSO,S1,COM,S,27313.0
PSO_S1-COM,PSO,S1,COM,S,27004.0
PSO_S1-COM,PSO,S1,COM,S,27006.0
PSO_S1-COM,PSO,S1,COM,S,28112.0
PSO_S1-COM,PSO,S1,COM,S,27506.0
PSO_S1-COM,PSO,S1,COM,S,27917.0
PSO_S1-COM,PSO,S1,COM,S,27115.0
PSO_S1-COM,PSO,S1,COM,S,27908.0
PSO_S1-COM,PSO,S1,COM,S,28318.0
PSO_S2-COM,PSO,S2,COM,S,25515.0
PSO_S2-COM,PSO,S2,COM,S,26700.0
PSO_S2-COM,PSO,S2,COM,S,26404.0
PSO_S2-COM,PSO,S2,COM,S,27009.0
PSO_S2-COM,PSO,S2,COM,S,25110.0
PSO_S2-COM,PSO,S2,COM,S,26612.0
PSO_S2-COM,PSO,S2,COM,S,26416.0
PSO_S2-COM,PSO,S2,COM,S,26316.0
PSO_S2-COM,PSO,S2,COM,S,27019.0
PSO_S2-COM,PSO,S2,COM,S,27400.0
PSO_S2-COM,PSO,S2,COM,S,27013.0
PSO_S2-COM,PSO,S2,COM,S,26411.0
PSO_S2-COM,PSO,S2,COM,S,26203.0
PSO_S2-COM,PSO,S2,COM,S,25017.0
PSO_S2-COM,PSO,S2,COM,S,25701.0
PSO_S2-COM,PSO,S2,COM,S,27013.0
PSO_S2-COM,PSO,S2,COM,S,26011.0
PSO_S2-COM,PSO,S2,COM,S,25816.0
PSO_S2-COM,PSO,S2,COM,S,25318.0
PSO_S2-COM,PSO,S2,COM,S,26012.0
PSO_S2-COM,PSO,S2,COM,S,25915.0
PSO_S2-COM,PSO,S2,COM,S,26400.0
PSO_S2-COM,PSO,S2,COM,S,25612.0
PSO_S2-COM,PSO,S2,COM,S,25916.0
PSO_S2-COM,PSO,S2,COM,S,26216.0
PSO_S2-COM,PSO,S2,COM,S,25808.0
PSO_S2-COM,PSO,S2,COM,S,25618.0
PSO_S2-COM,PSO,S2,COM,S,26812.0
PSO_S2-COM,PSO,S2,COM,S,26015.0
PSO_S2-COM,PSO,S2,COM,S,26013.0
PSO_S2-COM,PSO,S2,COM,S,26214.0
PSO_S3-COM,PSO,S3,COM,S,25016.0
PSO_S3-COM,PSO,S3,COM,S,25308.0
PSO_S3-COM,PSO,S3,COM,S,25305.0
PSO_S3-COM,PSO,S3,COM,S,25115.0
PSO_S3-COM,PSO,S3,COM,S,24912.0
PSO_S3-COM,PSO,S3,COM,S,25410.0
PSO_S3-COM,PSO,S3,COM,S,24816.0
PSO_S3-COM,PSO,S3,COM,S,25414.0
PSO_S3-COM,PSO,S3,COM,S,24819.0
PSO_S3-COM,PSO,S3,COM,S,25110.0
PSO_S3-COM,PSO,S3,COM,S,25217.0
PSO_S3-COM,PSO,S3,COM,S,24715.0
PSO_S3-COM,PSO,S3,COM,S,24914.0
PSO_S3-COM,PSO,S3,COM,S,24519.0
PSO_S3-COM,PSO,S3,COM,S,25710.0
PSO_S3-COM,PSO,S3,COM,S,25003.0
PSO_S3-COM,PSO,S3,COM,S,25208.0
PSO_S3-COM,PSO,S3,COM,S,24816.0
PSO_S3-COM,PSO,S3,COM,S,25305.0
PSO_S3-COM,PSO,S3,COM,S,24610.0
PSO_S3-COM,PSO,S3,COM,S,25616.0
PSO_S3-COM,PSO,S3,COM,S,25614.0
PSO_S3-COM,PSO,S3,COM,S,25410.0
PSO_S3-COM,PSO,S3,COM,S,25904.0
PSO_S3-COM,PSO,S3,COM,S,25211.0
PSO_S3-COM,PSO,S3,COM,S,25115.0
PSO_S3-COM,PSO,S3,COM,S,24719.0
PSO_S3-COM,PSO,S3,COM,S,25317.0
PSO_S3-COM,PSO,S3,COM,S,25018.0
PSO_S3-COM,PSO,S3,COM,S,25903.0
PSO_S3-COM,PSO,S3,COM,S,25115.0
PSO_S4-COM,PSO,S4,COM,S,25316.0
PSO_S4-COM,PSO,S4,COM,S,25310.0
PSO_S4-COM,PSO,S4,COM,S,25518.0
PSO_S4-COM,PSO,S4,COM,S,25113.0
PSO_S4-COM,PSO,S4,COM,S,25411.0
PSO_S4-COM,PSO,S4,COM,S,25219.0
PSO_S4-COM,PSO,S4,COM,S,25407.0
PSO_S4-COM,PSO,S4,COM,S,25014.0
PSO_S4-COM,PSO,S4,COM,S,24819.0
PSO_S4-COM,PSO,S4,COM,S,25418.0
PSO_S4-COM,PSO,S4,COM,S,25016.0
PSO_S4-COM,PSO,S4,COM,S,25414.0
PSO_S4-COM,PSO,S4,COM,S,24914.0
PSO_S4-COM,PSO,S4,COM,S,25414.0
PSO_S4-COM,PSO,S4,COM,S,24908.0
PSO_S4-COM,PSO,S4,COM,S,24918.0
PSO_S4-COM,PSO,S4,COM,S,24814.0
PSO_S4-COM,PSO,S4,COM,S,24912.0
PSO_S4-COM,PSO,S4,COM,S,24917.0
PSO_S4-COM,PSO,S4,COM,S,24815.0
PSO_S4-COM,PSO,S4,COM,S,25113.0
PSO_S4-COM,PSO,S4,COM,S,26010.0
PSO_S4-COM,PSO,S4,COM,S,25615.0
PSO_S4-COM,PSO,S4,COM,S,25319.0
PSO_S4-COM,PSO,S4,COM,S,24717.0
PSO_S4-COM,PSO,S4,COM,S,25011.0
PSO_S4-COM,PSO,S4,COM,S,25215.0
PSO_S4-COM,PSO,S4,COM,S,25006.0
PSO_S4-COM,PSO,S4,COM,S,25115.0
PSO_S4-COM,PSO,S4,COM,S,25014.0
PSO_S4-COM,PSO,S4,COM,S,25312.0
PSO_S1-ELIT,PSO,S1,ELIT,S,25716.0
PSO_S1-ELIT,PSO,S1,ELIT,S,25109.0
PSO_S1-ELIT,PSO,S1,ELIT,S,26018.0
PSO_S1-ELIT,PSO,S1,ELIT,S,24615.0
PSO_S1-ELIT,PSO,S1,ELIT,S,24819.0
PSO_S1-ELIT,PSO,S1,ELIT,S,24416.0
PSO_S1-ELIT,PSO,S1,ELIT,S,25413.0
PSO_S1-ELIT,PSO,S1,ELIT,S,24914.0
PSO_S1-ELIT,PSO,S1,ELIT,S,24808.0
PSO_S1-ELIT,PSO,S1,ELIT,S,25114.0
PSO_S1-ELIT,PSO,S1,ELIT,S,25110.0
PSO_S1-ELIT,PSO,S1,ELIT,S,24612.0
PSO_S1-ELIT,PSO,S1,ELIT,S,25218.0
PSO_S1-ELIT,PSO,S1,ELIT,S,25005.0
PSO_S1-ELIT,PSO,S1,ELIT,S,25406.0
PSO_S1-ELIT,PSO,S1,ELIT,S,25612.0
PSO_S1-ELIT,PSO,S1,ELIT,S,25315.0
PSO_S1-ELIT,PSO,S1,ELIT,S,24806.0
PSO_S1-ELIT,PSO,S1,ELIT,S,25218.0
PSO_S1-ELIT,PSO,S1,ELIT,S,25209.0
PSO_S1-ELIT,PSO,S1,ELIT,S,25119.0
PSO_S1-ELIT,PSO,S1,ELIT,S,25210.0
PSO_S1-ELIT,PSO,S1,ELIT,S,24817.0
PSO_S1-ELIT,PSO,S1,ELIT,S,24916.0
PSO_S1-ELIT,PSO,S1,ELIT,S,25108.0
PSO_S1-ELIT,PSO,S1,ELIT,S,24910.0
PSO_S1-ELIT,PSO,S1,ELIT,S,25105.0
PSO_S1-ELIT,PSO,S1,ELIT,S,25114.0
PSO_S1-ELIT,PSO,S1,ELIT,S,24717.0
PSO_S1-ELIT,PSO,S1,ELIT,S,25617.0
PSO_S1-ELIT,PSO,S1,ELIT,S,25314.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25114.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25108.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25315.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25709.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25212.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25006.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25016.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25010.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25810.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25315.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25510.0
PSO_S2-ELIT,PSO,S2,ELIT,S,24909.0
PSO_S2-ELIT,PSO,S2,ELIT,S,24819.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25107.0
PSO_S2-ELIT,PSO,S2,ELIT,S,24916.0
PSO_S2-ELIT,PSO,S2,ELIT,S,24617.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25016.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25106.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25504.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25514.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25413.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25215.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25111.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25407.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25106.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25319.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25313.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25406.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25012.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25714.0
PSO_S2-ELIT,PSO,S2,ELIT,S,25107.0
PSO_S3-ELIT,PSO,S3,ELIT,S,25211.0
PSO_S3-ELIT,PSO,S3,ELIT,S,25313.0
PSO_S3-ELIT,PSO,S3,ELIT,S,25017.0
PSO_S3-ELIT,PSO,S3,ELIT,S,25008.0
PSO_S3-ELIT,PSO,S3,ELIT,S,25411.0
PSO_S3-ELIT,PSO,S3,ELIT,S,24905.0
PSO_S3-ELIT,PSO,S3,ELIT,S,25214.0
PSO_S3-ELIT,PSO,S3,ELIT,S,25019.0
PSO_S3-ELIT,PSO,S3,ELIT,S,24918.0
PSO_S3-ELIT,PSO,S3,ELIT,S,25216.0
PSO_S3-ELIT,PSO,S3,ELIT,S,24915.0
PSO_S3-ELIT,PSO,S3,ELIT,S,25013.0
PSO_S3-ELIT,PSO,S3,ELIT,S,25113.0
PSO_S3-ELIT,PSO,S3,ELIT,S,24916.0
PSO_S3-ELIT,PSO,S3,ELIT,S,25218.0
PSO_S3-ELIT,PSO,S3,ELIT,S,26218.0
PSO_S3-ELIT,PSO,S3,ELIT,S,25219.0
PSO_S3-ELIT,PSO,S3,ELIT,S,24807.0
PSO_S3-ELIT,PSO,S3,ELIT,S,25013.0
PSO_S3-ELIT,PSO,S3,ELIT,S,25418.0
PSO_S3-ELIT,PSO,S3,ELIT,S,24910.0
PSO_S3-ELIT,PSO,S3,ELIT,S,25603.0
PSO_S3-ELIT,PSO,S3,ELIT,S,24915.0
PSO_S3-ELIT,PSO,S3,ELIT,S,25211.0
PSO_S3-ELIT,PSO,S3,ELIT,S,24618.0
PSO_S3-ELIT,PSO,S3,ELIT,S,25307.0
PSO_S3-ELIT,PSO,S3,ELIT,S,24911.0
PSO_S3-ELIT,PSO,S3,ELIT,S,24812.0
PSO_S3-ELIT,PSO,S3,ELIT,S,25112.0
PSO_S3-ELIT,PSO,S3,ELIT,S,25308.0
PSO_S3-ELIT,PSO,S3,ELIT,S,25109.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25313.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25509.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25115.0
PSO_S4-ELIT,PSO,S4,ELIT,S,24910.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25115.0
PSO_S4-ELIT,PSO,S4,ELIT,S,24916.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25117.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25216.0
PSO_S4-ELIT,PSO,S4,ELIT,S,24816.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25507.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25318.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25507.0
PSO_S4-ELIT,PSO,S4,ELIT,S,24815.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25015.0
PSO_S4-ELIT,PSO,S4,ELIT,S,24908.0
PSO_S4-ELIT,PSO,S4,ELIT,S,24909.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25412.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25810.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25607.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25007.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25312.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25417.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25011.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25219.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25019.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25807.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25615.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25112.0
PSO_S4-ELIT,PSO,S4,ELIT,S,25313.0
PSO_S4-ELIT,PSO,S4,ELIT,S,24810.0
PSO_S4-ELIT,PSO,S4,ELIT,S,26112.0
PSO_V1-STD,PSO,V1,STD,V,24908.0
PSO_V1-STD,PSO,V1,STD,V,25118.0
PSO_V1-STD,PSO,V1,STD,V,25514.0
PSO_V1-STD,PSO,V1,STD,V,26011.0
PSO_V1-STD,PSO,V1,STD,V,25711.0
PSO_V1-STD,PSO,V1,STD,V,25713.0
PSO_V1-STD,PSO,V1,STD,V,25216.0
PSO_V1-STD,PSO,V1,STD,V,25317.0
PSO_V1-STD,PSO,V1,STD,V,25614.0
PSO_V1-STD,PSO,V1,STD,V,26112.0
PSO_V1-STD,PSO,V1,STD,V,25513.0
PSO_V1-STD,PSO,V1,STD,V,25216.0
PSO_V1-STD,PSO,V1,STD,V,25711.0
PSO_V1-STD,PSO,V1,STD,V,25607.0
PSO_V1-STD,PSO,V1,STD,V,25412.0
PSO_V1-STD,PSO,V1,STD,V,26519.0
PSO_V1-STD,PSO,V1,STD,V,25614.0
PSO_V1-STD,PSO,V1,STD,V,25310.0
PSO_V1-STD,PSO,V1,STD,V,25101.0
PSO_V1-STD,PSO,V1,STD,V,25804.0
PSO_V1-STD,PSO,V1,STD,V,26314.0
PSO_V1-STD,PSO,V1,STD,V,26018.0
PSO_V1-STD,PSO,V1,STD,V,25813.0
PSO_V1-STD,PSO,V1,STD,V,25999.0
PSO_V1-STD,PSO,V1,STD,V,26099.0
PSO_V1-STD,PSO,V1,STD,V,25515.0
PSO_V1-STD,PSO,V1,STD,V,26214.0
PSO_V1-STD,PSO,V1,STD,V,26013.0
PSO_V1-STD,PSO,V1,STD,V,25209.0
PSO_V1-STD,PSO,V1,STD,V,25705.0
PSO_V1-STD,PSO,V1,STD,V,26195.0
PSO_V2-STD,PSO,V2,STD,V,25319.0
PSO_V2-STD,PSO,V2,STD,V,26112.0
PSO_V2-STD,PSO,V2,STD,V,26207.0
PSO_V2-STD,PSO,V2,STD,V,25117.0
PSO_V2-STD,PSO,V2,STD,V,25106.0
PSO_V2-STD,PSO,V2,STD,V,25716.0
PSO_V2-STD,PSO,V2,STD,V,25917.0
PSO_V2-STD,PSO,V2,STD,V,25106.0
PSO_V2-STD,PSO,V2,STD,V,25405.0
PSO_V2-STD,PSO,V2,STD,V,25505.0
PSO_V2-STD,PSO,V2,STD,V,25599.0
PSO_V2-STD,PSO,V2,STD,V,25798.0
PSO_V2-STD,PSO,V2,STD,V,25206.0
PSO_V2-STD,PSO,V2,STD,V,25403.0
PSO_V2-STD,PSO,V2,STD,V,25719.0
PSO_V2-STD,PSO,V2,STD,V,25217.0
PSO_V2-STD,PSO,V2,STD,V,24919.0
PSO_V2-STD,PSO,V2,STD,V,25512.0
PSO_V2-STD,PSO,V2,STD,V,25719.0
PSO_V2-STD,PSO,V2,STD,V,25716.0
PSO_V2-STD,PSO,V2,STD,V,25119.0
PSO_V2-STD,PSO,V2,STD,V,25702.0
PSO_V2-STD,PSO,V2,STD,V,25517.0
PSO_V2-STD,PSO,V2,STD,V,25015.0
PSO_V2-STD,PSO,V2,STD,V,25406.0
PSO_V2-STD,PSO,V2,STD,V,25018.0
PSO_V2-STD,PSO,V2,STD,V,25509.0
PSO_V2-STD,PSO,V2,STD,V,24915.0
PSO_V2-STD,PSO,V2,STD,V,25418.0
PSO_V2-STD,PSO,V2,STD,V,25317.0
PSO_V2-STD,PSO,V2,STD,V,24810.0
PSO_V3-STD,PSO,V3,STD,V,25507.0
PSO_V3-STD,PSO,V3,STD,V,25118.0
PSO_V3-STD,PSO,V3,STD,V,25108.0
PSO_V3-STD,PSO,V3,STD,V,25713.0
PSO_V3-STD,PSO,V3,STD,V,24909.0
PSO_V3-STD,PSO,V3,STD,V,25113.0
PSO_V3-STD,PSO,V3,STD,V,25313.0
PSO_V3-STD,PSO,V3,STD,V,25015.0
PSO_V3-STD,PSO,V3,STD,V,25019.0
PSO_V3-STD,PSO,V3,STD,V,25012.0
PSO_V3-STD,PSO,V3,STD,V,25106.0
PSO_V3-STD,PSO,V3,STD,V,25310.0
PSO_V3-STD,PSO,V3,STD,V,25217.0
PSO_V3-STD,PSO,V3,STD,V,25706.0
PSO_V3-STD,PSO,V3,STD,V,25408.0
PSO_V3-STD,PSO,V3,STD,V,25517.0
PSO_V3-STD,PSO,V3,STD,V,25117.0
PSO_V3-STD,PSO,V3,STD,V,25012.0
PSO_V3-STD,PSO,V3,STD,V,24917.0
PSO_V3-STD,PSO,V3,STD,V,24711.0
PSO_V3-STD,PSO,V3,STD,V,25119.0
PSO_V3-STD,PSO,V3,STD,V,25117.0
PSO_V3-STD,PSO,V3,STD,V,24803.0
PSO_V3-STD,PSO,V3,STD,V,25117.0
PSO_V3-STD,PSO,V3,STD,V,25419.0
PSO_V3-STD,PSO,V3,STD,V,25117.0
PSO_V3-STD,PSO,V3,STD,V,24916.0
PSO_V3-STD,PSO,V3,STD,V,25304.0
PSO_V3-STD,PSO,V3,STD,V,25317.0
PSO_V3-STD,PSO,V3,STD,V,25104.0
PSO_V3-STD,PSO,V3,STD,V,25118.0
PSO_V4-STD,PSO,V4,STD,V,25819.0
PSO_V4-STD,PSO,V4,STD,V,25516.0
PSO_V4-STD,PSO,V4,STD,V,24909.0
PSO_V4-STD,PSO,V4,STD,V,24903.0
PSO_V4-STD,PSO,V4,STD,V,25112.0
PSO_V4-STD,PSO,V4,STD,V,25611.0
PSO_V4-STD,PSO,V4,STD,V,25013.0
PSO_V4-STD,PSO,V4,STD,V,24811.0
PSO_V4-STD,PSO,V4,STD,V,25516.0
PSO_V4-STD,PSO,V4,STD,V,25304.0
PSO_V4-STD,PSO,V4,STD,V,25216.0
PSO_V4-STD,PSO,V4,STD,V,25203.0
PSO_V4-STD,PSO,V4,STD,V,25317.0
PSO_V4-STD,PSO,V4,STD,V,24819.0
PSO_V4-STD,PSO,V4,STD,V,25019.0
PSO_V4-STD,PSO,V4,STD,V,25113.0
PSO_V4-STD,PSO,V4,STD,V,25415.0
PSO_V4-STD,PSO,V4,STD,V,25014.0
PSO_V4-STD,PSO,V4,STD,V,25117.0
PSO_V4-STD,PSO,V4,STD,V,25414.0
PSO_V4-STD,PSO,V4,STD,V,25216.0
PSO_V4-STD,PSO,V4,STD,V,25019.0
PSO_V4-STD,PSO,V4,STD,V,25116.0
PSO_V4-STD,PSO,V4,STD,V,25016.0
PSO_V4-STD,PSO,V4,STD,V,25118.0
PSO_V4-STD,PSO,V4,STD,V,25515.0
PSO_V4-STD,PSO,V4,STD,V,25119.0
PSO_V4-STD,PSO,V4,STD,V,24613.0
PSO_V4-STD,PSO,V4,STD,V,24912.0
PSO_V4-STD,PSO,V4,STD,V,24507.0
PSO_V4-STD,PSO,V4,STD,V,25015.0
PSO_V1-COM,PSO,V1,COM,V,25108.0
PSO_V1-COM,PSO,V1,COM,V,25016.0
