Exp,MH,TF,DR,Family,Data
PSO_S2-STD,PSO,S2,STD,S,7017.0
PSO_S2-STD,PSO,S2,STD,S,7109.0
PSO_S2-STD,PSO,S2,STD,S,7117.0
PSO_S2-STD,PSO,S2,STD,S,7017.0
PSO_S2-STD,PSO,S2,STD,S,7117.0
PSO_S2-STD,PSO,S2,STD,S,7108.0
PSO_S2-STD,PSO,S2,STD,S,7110.0
PSO_S2-STD,PSO,S2,STD,S,7017.0
PSO_S2-STD,PSO,S2,STD,S,7117.0
PSO_S2-STD,PSO,S2,STD,S,7116.0
PSO_S2-STD,PSO,S2,STD,S,7116.0
PSO_S2-STD,PSO,S2,STD,S,7116.0
PSO_S2-STD,PSO,S2,STD,S,7017.0
PSO_S2-STD,PSO,S2,STD,S,7115.0
PSO_S2-STD,PSO,S2,STD,S,7017.0
PSO_S2-STD,PSO,S2,STD,S,7114.0
PSO_S2-STD,PSO,S2,STD,S,7111.0
PSO_S2-STD,PSO,S2,STD,S,7017.0
PSO_S2-STD,PSO,S2,STD,S,7115.0
PSO_S2-STD,PSO,S2,STD,S,7117.0
PSO_S2-STD,PSO,S2,STD,S,7117.0
PSO_S2-STD,PSO,S2,STD,S,7110.0
PSO_S2-STD,PSO,S2,STD,S,7109.0
PSO_S2-STD,PSO,S2,STD,S,7017.0
PSO_S2-STD,PSO,S2,STD,S,7099.0
PSO_S2-STD,PSO,S2,STD,S,7017.0
PSO_S3-STD,PSO,S3,STD,S,7015.0
PSO_S3-STD,PSO,S3,STD,S,7117.0
PSO_S3-STD,PSO,S3,STD,S,7015.0
PSO_S3-STD,PSO,S3,STD,S,7011.0
PSO_S3-STD,PSO,S3,STD,S,7017.0
PSO_S3-STD,PSO,S3,STD,S,7017.0
PSO_S3-STD,PSO,S3,STD,S,7014.0
PSO_S3-STD,PSO,S3,STD,S,7007.0
PSO_S3-STD,PSO,S3,STD,S,7011.0
PSO_S3-STD,PSO,S3,STD,S,7115.0
PSO_S3-STD,PSO,S3,STD,S,7013.0
PSO_S3-STD,PSO,S3,STD,S,7014.0
PSO_S3-STD,PSO,S3,STD,S,7016.0
PSO_S3-STD,PSO,S3,STD,S,7017.0
PSO_S3-STD,PSO,S3,STD,S,7013.0
PSO_S3-STD,PSO,S3,STD,S,7014.0
PSO_S3-STD,PSO,S3,STD,S,7017.0
PSO_S3-STD,PSO,S3,STD,S,7017.0
PSO_S3-STD,PSO,S3,STD,S,7014.0
PSO_S3-STD,PSO,S3,STD,S,6984.0
PSO_S3-STD,PSO,S3,STD,S,7016.0
PSO_S3-STD,PSO,S3,STD,S,6917.0
PSO_S3-STD,PSO,S3,STD,S,7010.0
PSO_S3-STD,PSO,S3,STD,S,7016.0
PSO_S3-STD,PSO,S3,STD,S,7017.0
PSO_S3-STD,PSO,S3,STD,S,7109.0
PSO_S3-STD,PSO,S3,STD,S,7017.0
PSO_S3-STD,PSO,S3,STD,S,7013.0
PSO_S3-STD,PSO,S3,STD,S,7016.0
PSO_S3-STD,PSO,S3,STD,S,7009.0
PSO_S3-STD,PSO,S3,STD,S,7014.0
PSO_S4-STD,PSO,S4,STD,S,6917.0
PSO_S4-STD,PSO,S4,STD,S,7012.0
PSO_S4-STD,PSO,S4,STD,S,7008.0
PSO_S4-STD,PSO,S4,STD,S,7002.0
PSO_S4-STD,PSO,S4,STD,S,6916.0
PSO_S4-STD,PSO,S4,STD,S,6916.0
PSO_S4-STD,PSO,S4,STD,S,6917.0
PSO_S4-STD,PSO,S4,STD,S,6990.0
PSO_S4-STD,PSO,S4,STD,S,6912.0
PSO_S4-STD,PSO,S4,STD,S,6914.0
PSO_S4-STD,PSO,S4,STD,S,6952.0
PSO_S4-STD,PSO,S4,STD,S,6917.0
PSO_S4-STD,PSO,S4,STD,S,7012.0
PSO_S4-STD,PSO,S4,STD,S,7012.0
PSO_S4-STD,PSO,S4,STD,S,7005.0
PSO_S4-STD,PSO,S4,STD,S,6999.0
PSO_S4-STD,PSO,S4,STD,S,7014.0
PSO_S4-STD,PSO,S4,STD,S,7011.0
PSO_S4-STD,PSO,S4,STD,S,7015.0
PSO_S4-STD,PSO,S4,STD,S,7016.0
PSO_S4-STD,PSO,S4,STD,S,6916.0
PSO_S4-STD,PSO,S4,STD,S,7017.0
PSO_S4-STD,PSO,S4,STD,S,6917.0
PSO_S4-STD,PSO,S4,STD,S,6916.0
PSO_S4-STD,PSO,S4,STD,S,7013.0
PSO_S4-STD,PSO,S4,STD,S,6916.0
PSO_S4-STD,PSO,S4,STD,S,7006.0
PSO_S4-STD,PSO,S4,STD,S,7117.0
PSO_S4-STD,PSO,S4,STD,S,6917.0
PSO_S4-STD,PSO,S4,STD,S,6916.0
PSO_S4-STD,PSO,S4,STD,S,6917.0
PSO_S1-COM,PSO,S1,COM,S,6883.0
PSO_S1-COM,PSO,S1,COM,S,6975.0
PSO_S1-COM,PSO,S1,COM,S,7013.0
PSO_S1-COM,PSO,S1,COM,S,7014.0
PSO_S1-COM,PSO,S1,COM,S,7000.0
PSO_S1-COM,PSO,S1,COM,S,6817.0
PSO_S1-COM,PSO,S1,COM,S,7017.0
PSO_S1-COM,PSO,S1,COM,S,6912.0
PSO_S1-COM,PSO,S1,COM,S,6905.0
PSO_S1-COM,PSO,S1,COM,S,7016.0
PSO_S1-COM,PSO,S1,COM,S,6916.0
PSO_S1-COM,PSO,S1,COM,S,6982.0
PSO_S1-COM,PSO,S1,COM,S,7006.0
PSO_S1-COM,PSO,S1,COM,S,6913.0
PSO_S1-COM,PSO,S1,COM,S,7017.0
PSO_S1-COM,PSO,S1,COM,S,6917.0
PSO_S1-COM,PSO,S1,COM,S,6814.0
PSO_S1-COM,PSO,S1,COM,S,6993.0
PSO_S1-COM,PSO,S1,COM,S,7014.0
PSO_S1-COM,PSO,S1,COM,S,7017.0
PSO_S1-COM,PSO,S1,COM,S,7007.0
PSO_S1-COM,PSO,S1,COM,S,6916.0
PSO_S1-COM,PSO,S1,COM,S,7017.0
PSO_S1-COM,PSO,S1,COM,S,7006.0
PSO_S1-COM,PSO,S1,COM,S,7014.0
PSO_S1-COM,PSO,S1,COM,S,7016.0
PSO_S1-COM,PSO,S1,COM,S,6799.0
PSO_S1-COM,PSO,S1,COM,S,6911.0
PSO_S1-COM,PSO,S1,COM,S,6815.0
PSO_S1-COM,PSO,S1,COM,S,6917.0
PSO_S1-COM,PSO,S1,COM,S,6903.0
PSO_S2-COM,PSO,S2,COM,S,6712.0
PSO_S2-COM,PSO,S2,COM,S,6917.0
PSO_S2-COM,PSO,S2,COM,S,6796.0
PSO_S2-COM,PSO,S2,COM,S,6911.0
PSO_S2-COM,PSO,S2,COM,S,6915.0
PSO_S2-COM,PSO,S2,COM,S,6814.0
PSO_S2-COM,PSO,S2,COM,S,7007.0
PSO_S2-COM,PSO,S2,COM,S,6917.0
PSO_S2-COM,PSO,S2,COM,S,6812.0
PSO_S2-COM,PSO,S2,COM,S,6814.0
PSO_S2-COM,PSO,S2,COM,S,7116.0
PSO_S2-COM,PSO,S2,COM,S,6816.0
PSO_S2-COM,PSO,S2,COM,S,6792.0
PSO_S2-COM,PSO,S2,COM,S,6805.0
PSO_S2-COM,PSO,S2,COM,S,6913.0
PSO_S2-COM,PSO,S2,COM,S,6913.0
PSO_S2-COM,PSO,S2,COM,S,6886.0
PSO_S2-COM,PSO,S2,COM,S,6810.0
PSO_S2-COM,PSO,S2,COM,S,6812.0
PSO_S2-COM,PSO,S2,COM,S,6897.0
PSO_S2-COM,PSO,S2,COM,S,6896.0
PSO_S2-COM,PSO,S2,COM,S,6993.0
PSO_S2-COM,PSO,S2,COM,S,7012.0
PSO_S2-COM,PSO,S2,COM,S,6913.0
PSO_S2-COM,PSO,S2,COM,S,6883.0
PSO_S2-COM,PSO,S2,COM,S,7011.0
PSO_S2-COM,PSO,S2,COM,S,6804.0
PSO_S2-COM,PSO,S2,COM,S,6896.0
PSO_S2-COM,PSO,S2,COM,S,6914.0
PSO_S2-COM,PSO,S2,COM,S,6808.0
PSO_S2-COM,PSO,S2,COM,S,6814.0
PSO_S3-COM,PSO,S3,COM,S,6609.0
PSO_S3-COM,PSO,S3,COM,S,6714.0
PSO_S3-COM,PSO,S3,COM,S,6700.0
PSO_S3-COM,PSO,S3,COM,S,6617.0
PSO_S3-COM,PSO,S3,COM,S,6717.0
PSO_S3-COM,PSO,S3,COM,S,6711.0
PSO_S3-COM,PSO,S3,COM,S,6613.0
PSO_S3-COM,PSO,S3,COM,S,6702.0
PSO_S3-COM,PSO,S3,COM,S,6617.0
PSO_S3-COM,PSO,S3,COM,S,6695.0
PSO_S3-COM,PSO,S3,COM,S,6712.0
PSO_S3-COM,PSO,S3,COM,S,6606.0
PSO_S3-COM,PSO,S3,COM,S,6714.0
PSO_S3-COM,PSO,S3,COM,S,6617.0
PSO_S3-COM,PSO,S3,COM,S,6812.0
PSO_S3-COM,PSO,S3,COM,S,6708.0
PSO_S3-COM,PSO,S3,COM,S,6617.0
PSO_S3-COM,PSO,S3,COM,S,6680.0
PSO_S3-COM,PSO,S3,COM,S,6689.0
PSO_S3-COM,PSO,S3,COM,S,6613.0
PSO_S3-COM,PSO,S3,COM,S,6911.0
PSO_S3-COM,PSO,S3,COM,S,6708.0
PSO_S3-COM,PSO,S3,COM,S,6612.0
PSO_S3-COM,PSO,S3,COM,S,6806.0
PSO_S3-COM,PSO,S3,COM,S,6717.0
PSO_S3-COM,PSO,S3,COM,S,6686.0
PSO_S3-COM,PSO,S3,COM,S,6803.0
PSO_S3-COM,PSO,S3,COM,S,6612.0
PSO_S3-COM,PSO,S3,COM,S,6617.0
PSO_S3-COM,PSO,S3,COM,S,6615.0
PSO_S3-COM,PSO,S3,COM,S,6695.0
PSO_S4-COM,PSO,S4,COM,S,6615.0
PSO_S4-COM,PSO,S4,COM,S,6606.0
PSO_S4-COM,PSO,S4,COM,S,6616.0
PSO_S4-COM,PSO,S4,COM,S,6713.0
PSO_S4-COM,PSO,S4,COM,S,6711.0
PSO_S4-COM,PSO,S4,COM,S,6609.0
PSO_S4-COM,PSO,S4,COM,S,6717.0
PSO_S4-COM,PSO,S4,COM,S,6807.0
PSO_S4-COM,PSO,S4,COM,S,6617.0
PSO_S4-COM,PSO,S4,COM,S,6617.0
PSO_S4-COM,PSO,S4,COM,S,6702.0
PSO_S4-COM,PSO,S4,COM,S,6616.0
PSO_S4-COM,PSO,S4,COM,S,6517.0
PSO_S4-COM,PSO,S4,COM,S,6614.0
PSO_S4-COM,PSO,S4,COM,S,6794.0
PSO_S4-COM,PSO,S4,COM,S,6816.0
PSO_S4-COM,PSO,S4,COM,S,6712.0
PSO_S4-COM,PSO,S4,COM,S,6714.0
PSO_S4-COM,PSO,S4,COM,S,6817.0
PSO_S4-COM,PSO,S4,COM,S,6817.0
PSO_S4-COM,PSO,S4,COM,S,6708.0
PSO_S4-COM,PSO,S4,COM,S,6711.0
PSO_S4-COM,PSO,S4,COM,S,6613.0
PSO_S4-COM,PSO,S4,COM,S,6616.0
PSO_S4-COM,PSO,S4,COM,S,6601.0
PSO_S4-COM,PSO,S4,COM,S,6617.0
PSO_S4-COM,PSO,S4,COM,S,6690.0
PSO_S4-COM,PSO,S4,COM,S,6703.0
PSO_S4-COM,PSO,S4,COM,S,6810.0
PSO_S4-COM,PSO,S4,COM,S,6717.0
PSO_S4-COM,PSO,S4,COM,S,6704.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6472.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6489.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6614.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6701.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6605.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6508.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6686.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6702.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6498.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6510.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6500.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6515.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6411.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6499.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6716.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6592.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6603.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6705.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6509.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6516.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6498.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6511.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6617.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6603.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6617.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6509.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6796.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6491.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6709.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6507.0
PSO_S1-ELIT,PSO,S1,ELIT,S,6501.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6593.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6517.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6583.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6507.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6692.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6694.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6594.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6609.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6616.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6402.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6815.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6599.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6497.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6804.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6689.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6679.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6617.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6709.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6714.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6709.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6515.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6602.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6701.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6600.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6690.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6509.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6517.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6712.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6697.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6509.0
PSO_S2-ELIT,PSO,S2,ELIT,S,6812.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6696.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6512.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6602.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6494.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6413.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6701.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6494.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6605.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6603.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6604.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6713.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6596.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6510.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6598.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6616.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6507.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6603.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6599.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6609.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6509.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6701.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6706.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6495.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6716.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6706.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6606.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6708.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6799.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6687.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6711.0
PSO_S3-ELIT,PSO,S3,ELIT,S,6514.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6711.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6609.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6617.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6493.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6597.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6588.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6589.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6516.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6803.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6597.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6510.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6704.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6596.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6810.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6697.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6617.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6415.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6613.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6695.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6615.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6710.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6711.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6508.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6703.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6816.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6606.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6612.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6616.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6514.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6601.0
PSO_S4-ELIT,PSO,S4,ELIT,S,6515.0
PSO_V1-STD,PSO,V1,STD,V,7013.0
PSO_V1-STD,PSO,V1,STD,V,7015.0
PSO_V1-STD,PSO,V1,STD,V,6917.0
PSO_V1-STD,PSO,V1,STD,V,7016.0
PSO_V1-STD,PSO,V1,STD,V,6913.0
PSO_V1-STD,PSO,V1,STD,V,7012.0
PSO_V1-STD,PSO,V1,STD,V,7015.0
PSO_V1-STD,PSO,V1,STD,V,7017.0
PSO_V1-STD,PSO,V1,STD,V,6917.0
PSO_V1-STD,PSO,V1,STD,V,7015.0
PSO_V1-STD,PSO,V1,STD,V,6810.0
PSO_V1-STD,PSO,V1,STD,V,7013.0
PSO_V1-STD,PSO,V1,STD,V,6893.0
PSO_V1-STD,PSO,V1,STD,V,6914.0
PSO_V1-STD,PSO,V1,STD,V,6916.0
PSO_V1-STD,PSO,V1,STD,V,7017.0
PSO_V1-STD,PSO,V1,STD,V,7004.0
PSO_V1-STD,PSO,V1,STD,V,7015.0
PSO_V1-STD,PSO,V1,STD,V,7015.0
PSO_V1-STD,PSO,V1,STD,V,7014.0
PSO_V1-STD,PSO,V1,STD,V,6917.0
PSO_V1-STD,PSO,V1,STD,V,7016.0
PSO_V1-STD,PSO,V1,STD,V,7016.0
PSO_V1-STD,PSO,V1,STD,V,6911.0
PSO_V1-STD,PSO,V1,STD,V,7016.0
PSO_V1-STD,PSO,V1,STD,V,7017.0
PSO_V1-STD,PSO,V1,STD,V,6917.0
PSO_V1-STD,PSO,V1,STD,V,7017.0
PSO_V1-STD,PSO,V1,STD,V,7012.0
PSO_V1-STD,PSO,V1,STD,V,7014.0
PSO_V1-STD,PSO,V1,STD,V,7016.0
PSO_V2-STD,PSO,V2,STD,V,6915.0
PSO_V2-STD,PSO,V2,STD,V,6917.0
PSO_V2-STD,PSO,V2,STD,V,6917.0
PSO_V2-STD,PSO,V2,STD,V,7015.0
PSO_V2-STD,PSO,V2,STD,V,6893.0
PSO_V2-STD,PSO,V2,STD,V,6801.0
PSO_V2-STD,PSO,V2,STD,V,7014.0
PSO_V2-STD,PSO,V2,STD,V,7017.0
PSO_V2-STD,PSO,V2,STD,V,6916.0
PSO_V2-STD,PSO,V2,STD,V,7004.0
PSO_V2-STD,PSO,V2,STD,V,7016.0
PSO_V2-STD,PSO,V2,STD,V,6910.0
PSO_V2-STD,PSO,V2,STD,V,6917.0
PSO_V2-STD,PSO,V2,STD,V,7016.0
PSO_V2-STD,PSO,V2,STD,V,7014.0
PSO_V2-STD,PSO,V2,STD,V,6915.0
PSO_V2-STD,PSO,V2,STD,V,6915.0
PSO_V2-STD,PSO,V2,STD,V,6917.0
PSO_V2-STD,PSO,V2,STD,V,7016.0
PSO_V2-STD,PSO,V2,STD,V,6915.0
PSO_V2-STD,PSO,V2,STD,V,7010.0
PSO_V2-STD,PSO,V2,STD,V,6916.0
PSO_V2-STD,PSO,V2,STD,V,7017.0
PSO_V2-STD,PSO,V2,STD,V,6917.0
PSO_V2-STD,PSO,V2,STD,V,6813.0
PSO_V2-STD,PSO,V2,STD,V,6915.0
PSO_V2-STD,PSO,V2,STD,V,7011.0
PSO_V2-STD,PSO,V2,STD,V,7015.0
PSO_V2-STD,PSO,V2,STD,V,6913.0
PSO_V2-STD,PSO,V2,STD,V,6982.0
PSO_V2-STD,PSO,V2,STD,V,6915.0
PSO_V3-STD,PSO,V3,STD,V,6917.0
PSO_V3-STD,PSO,V3,STD,V,6900.0
PSO_V3-STD,PSO,V3,STD,V,7017.0
PSO_V3-STD,PSO,V3,STD,V,6817.0
PSO_V3-STD,PSO,V3,STD,V,6813.0
PSO_V3-STD,PSO,V3,STD,V,6915.0
PSO_V3-STD,PSO,V3,STD,V,6811.0
PSO_V3-STD,PSO,V3,STD,V,6916.0
PSO_V3-STD,PSO,V3,STD,V,7017.0
PSO_V3-STD,PSO,V3,STD,V,6709.0
PSO_V3-STD,PSO,V3,STD,V,6810.0
PSO_V3-STD,PSO,V3,STD,V,6917.0
PSO_V3-STD,PSO,V3,STD,V,6815.0
PSO_V3-STD,PSO,V3,STD,V,6887.0
PSO_V3-STD,PSO,V3,STD,V,6914.0
PSO_V3-STD,PSO,V3,STD,V,7014.0
PSO_V3-STD,PSO,V3,STD,V,6901.0
PSO_V3-STD,PSO,V3,STD,V,6817.0
PSO_V3-STD,PSO,V3,STD,V,6811.0
PSO_V3-STD,PSO,V3,STD,V,6817.0
PSO_V3-STD,PSO,V3,STD,V,7016.0
PSO_V3-STD,PSO,V3,STD,V,6895.0
PSO_V3-STD,PSO,V3,STD,V,6903.0
PSO_V3-STD,PSO,V3,STD,V,6911.0
PSO_V3-STD,PSO,V3,STD,V,6815.0
PSO_V3-STD,PSO,V3,STD,V,6813.0
PSO_V3-STD,PSO,V3,STD,V,6856.0
PSO_V3-STD,PSO,V3,STD,V,6815.0
PSO_V3-STD,PSO,V3,STD,V,6808.0
PSO_V3-STD,PSO,V3,STD,V,6915.0
PSO_V3-STD,PSO,V3,STD,V,6916.0
PSO_V4-STD,PSO,V4,STD,V,6805.0
PSO_V4-STD,PSO,V4,STD,V,6896.0
PSO_V4-STD,PSO,V4,STD,V,6807.0
PSO_V4-STD,PSO,V4,STD,V,6708.0
PSO_V4-STD,PSO,V4,STD,V,6816.0
PSO_V4-STD,PSO,V4,STD,V,6811.0
PSO_V4-STD,PSO,V4,STD,V,6716.0
PSO_V4-STD,PSO,V4,STD,V,6910.0
PSO_V4-STD,PSO,V4,STD,V,6793.0
PSO_V4-STD,PSO,V4,STD,V,6816.0
PSO_V4-STD,PSO,V4,STD,V,6801.0
PSO_V4-STD,PSO,V4,STD,V,6716.0
PSO_V4-STD,PSO,V4,STD,V,6802.0
PSO_V4-STD,PSO,V4,STD,V,6915.0
PSO_V4-STD,PSO,V4,STD,V,6870.0
PSO_V4-STD,PSO,V4,STD,V,6914.0
PSO_V4-STD,PSO,V4,STD,V,6710.0
PSO_V4-STD,PSO,V4,STD,V,6807.0
PSO_V4-STD,PSO,V4,STD,V,6614.0
PSO_V4-STD,PSO,V4,STD,V,6815.0
PSO_V4-STD,PSO,V4,STD,V,6607.0
PSO_V4-STD,PSO,V4,STD,V,6707.0
PSO_V4-STD,PSO,V4,STD,V,6902.0
PSO_V4-STD,PSO,V4,STD,V,6714.0
PSO_V4-STD,PSO,V4,STD,V,6916.0
PSO_V4-STD,PSO,V4,STD,V,6711.0
PSO_V4-STD,PSO,V4,STD,V,6905.0
PSO_V4-STD,PSO,V4,STD,V,6812.0
PSO_V4-STD,PSO,V4,STD,V,6817.0
PSO_V4-STD,PSO,V4,STD,V,6816.0
PSO_V4-STD,PSO,V4,STD,V,6708.0
PSO_V1-COM,PSO,V1,COM,V,6667.0
PSO_V1-COM,PSO,V1,COM,V,6809.0
