Exp,MH,TF,DR,Family,Data
PSO_S3-STD,PSO,S3,STD,S,41939.0
PSO_S3-STD,PSO,S3,STD,S,41987.0
PSO_S3-STD,PSO,S3,STD,S,41887.0
PSO_S3-STD,PSO,S3,STD,S,42200.0
PSO_S3-STD,PSO,S3,STD,S,42058.0
PSO_S3-STD,PSO,S3,STD,S,41979.0
PSO_S3-STD,PSO,S3,STD,S,41943.0
PSO_S3-STD,PSO,S3,STD,S,41943.0
PSO_S3-STD,PSO,S3,STD,S,41937.0
PSO_S3-STD,PSO,S3,STD,S,41959.0
PSO_S3-STD,PSO,S3,STD,S,41895.0
PSO_S3-STD,PSO,S3,STD,S,42278.0
PSO_S3-STD,PSO,S3,STD,S,42050.0
PSO_S3-STD,PSO,S3,STD,S,42056.0
PSO_S3-STD,PSO,S3,STD,S,42023.0
PSO_S3-STD,PSO,S3,STD,S,41963.0
PSO_S3-STD,PSO,S3,STD,S,42001.0
PSO_S3-STD,PSO,S3,STD,S,41771.0
PSO_S3-STD,PSO,S3,STD,S,41966.0
PSO_S3-STD,PSO,S3,STD,S,41862.0
PSO_S3-STD,PSO,S3,STD,S,41897.0
PSO_S3-STD,PSO,S3,STD,S,41776.0
PSO_S3-STD,PSO,S3,STD,S,41907.0
PSO_S3-STD,PSO,S3,STD,S,41878.0
PSO_S3-STD,PSO,S3,STD,S,41763.0
PSO_S3-STD,PSO,S3,STD,S,42216.0
PSO_S3-STD,PSO,S3,STD,S,41874.0
PSO_S3-STD,PSO,S3,STD,S,41925.0
PSO_S3-STD,PSO,S3,STD,S,42029.0
PSO_S3-STD,PSO,S3,STD,S,41887.0
PSO_S3-STD,PSO,S3,STD,S,41870.0
PSO_S4-STD,PSO,S4,STD,S,41489.0
PSO_S4-STD,PSO,S4,STD,S,41729.0
PSO_S4-STD,PSO,S4,STD,S,41820.0
PSO_S4-STD,PSO,S4,STD,S,41776.0
PSO_S4-STD,PSO,S4,STD,S,41602.0
PSO_S4-STD,PSO,S4,STD,S,41571.0
PSO_S4-STD,PSO,S4,STD,S,41586.0
PSO_S4-STD,PSO,S4,STD,S,41747.0
PSO_S4-STD,PSO,S4,STD,S,41592.0
PSO_S4-STD,PSO,S4,STD,S,41681.0
PSO_S4-STD,PSO,S4,STD,S,42018.0
PSO_S4-STD,PSO,S4,STD,S,41510.0
PSO_S4-STD,PSO,S4,STD,S,41827.0
PSO_S4-STD,PSO,S4,STD,S,41525.0
PSO_S4-STD,PSO,S4,STD,S,41800.0
PSO_S4-STD,PSO,S4,STD,S,41623.0
PSO_S4-STD,PSO,S4,STD,S,41764.0
PSO_S4-STD,PSO,S4,STD,S,41556.0
PSO_S4-STD,PSO,S4,STD,S,42140.0
PSO_S4-STD,PSO,S4,STD,S,41906.0
PSO_S4-STD,PSO,S4,STD,S,41684.0
PSO_S4-STD,PSO,S4,STD,S,41755.0
PSO_S4-STD,PSO,S4,STD,S,41770.0
PSO_S4-STD,PSO,S4,STD,S,41538.0
PSO_S4-STD,PSO,S4,STD,S,41486.0
PSO_S4-STD,PSO,S4,STD,S,41674.0
PSO_S4-STD,PSO,S4,STD,S,41569.0
PSO_S4-STD,PSO,S4,STD,S,41750.0
PSO_S4-STD,PSO,S4,STD,S,42171.0
PSO_S4-STD,PSO,S4,STD,S,41644.0
PSO_S4-STD,PSO,S4,STD,S,41789.0
PSO_S1-COM,PSO,S1,COM,S,43891.0
PSO_S1-COM,PSO,S1,COM,S,43899.0
PSO_S1-COM,PSO,S1,COM,S,43110.0
PSO_S1-COM,PSO,S1,COM,S,43114.0
PSO_S1-COM,PSO,S1,COM,S,42518.0
PSO_S1-COM,PSO,S1,COM,S,43706.0
PSO_S1-COM,PSO,S1,COM,S,43560.0
PSO_S1-COM,PSO,S1,COM,S,43663.0
PSO_S1-COM,PSO,S1,COM,S,43654.0
PSO_S1-COM,PSO,S1,COM,S,42569.0
PSO_S1-COM,PSO,S1,COM,S,44027.0
PSO_S1-COM,PSO,S1,COM,S,43741.0
PSO_S1-COM,PSO,S1,COM,S,43494.0
PSO_S1-COM,PSO,S1,COM,S,42689.0
PSO_S1-COM,PSO,S1,COM,S,42559.0
PSO_S1-COM,PSO,S1,COM,S,43218.0
PSO_S1-COM,PSO,S1,COM,S,42968.0
PSO_S1-COM,PSO,S1,COM,S,43301.0
PSO_S1-COM,PSO,S1,COM,S,43271.0
PSO_S1-COM,PSO,S1,COM,S,42936.0
PSO_S1-COM,PSO,S1,COM,S,43146.0
PSO_S1-COM,PSO,S1,COM,S,44010.0
PSO_S1-COM,PSO,S1,COM,S,43345.0
PSO_S1-COM,PSO,S1,COM,S,42615.0
PSO_S1-COM,PSO,S1,COM,S,43985.0
PSO_S1-COM,PSO,S1,COM,S,43650.0
PSO_S1-COM,PSO,S1,COM,S,43130.0
PSO_S1-COM,PSO,S1,COM,S,42750.0
PSO_S1-COM,PSO,S1,COM,S,43450.0
PSO_S1-COM,PSO,S1,COM,S,43424.0
PSO_S1-COM,PSO,S1,COM,S,43845.0
PSO_S2-COM,PSO,S2,COM,S,41386.0
PSO_S2-COM,PSO,S2,COM,S,41990.0
PSO_S2-COM,PSO,S2,COM,S,41734.0
PSO_S2-COM,PSO,S2,COM,S,41616.0
PSO_S2-COM,PSO,S2,COM,S,42257.0
PSO_S2-COM,PSO,S2,COM,S,41520.0
PSO_S2-COM,PSO,S2,COM,S,41467.0
PSO_S2-COM,PSO,S2,COM,S,42127.0
PSO_S2-COM,PSO,S2,COM,S,41605.0
PSO_S2-COM,PSO,S2,COM,S,42828.0
PSO_S2-COM,PSO,S2,COM,S,42970.0
PSO_S2-COM,PSO,S2,COM,S,41737.0
PSO_S2-COM,PSO,S2,COM,S,42235.0
PSO_S2-COM,PSO,S2,COM,S,42300.0
PSO_S2-COM,PSO,S2,COM,S,42226.0
PSO_S2-COM,PSO,S2,COM,S,42465.0
PSO_S2-COM,PSO,S2,COM,S,41698.0
PSO_S2-COM,PSO,S2,COM,S,42502.0
PSO_S2-COM,PSO,S2,COM,S,41378.0
PSO_S2-COM,PSO,S2,COM,S,41195.0
PSO_S2-COM,PSO,S2,COM,S,42168.0
PSO_S2-COM,PSO,S2,COM,S,42144.0
PSO_S2-COM,PSO,S2,COM,S,41767.0
PSO_S2-COM,PSO,S2,COM,S,41233.0
PSO_S2-COM,PSO,S2,COM,S,41370.0
PSO_S2-COM,PSO,S2,COM,S,41540.0
PSO_S2-COM,PSO,S2,COM,S,41646.0
PSO_S2-COM,PSO,S2,COM,S,41586.0
PSO_S2-COM,PSO,S2,COM,S,41741.0
PSO_S2-COM,PSO,S2,COM,S,41582.0
PSO_S2-COM,PSO,S2,COM,S,42882.0
PSO_S3-COM,PSO,S3,COM,S,40245.0
PSO_S3-COM,PSO,S3,COM,S,40551.0
PSO_S3-COM,PSO,S3,COM,S,40842.0
PSO_S3-COM,PSO,S3,COM,S,40500.0
PSO_S3-COM,PSO,S3,COM,S,40477.0
PSO_S3-COM,PSO,S3,COM,S,40466.0
PSO_S3-COM,PSO,S3,COM,S,40452.0
PSO_S3-COM,PSO,S3,COM,S,40235.0
PSO_S3-COM,PSO,S3,COM,S,40002.0
PSO_S3-COM,PSO,S3,COM,S,40060.0
PSO_S3-COM,PSO,S3,COM,S,40230.0
PSO_S3-COM,PSO,S3,COM,S,40372.0
PSO_S3-COM,PSO,S3,COM,S,39833.0
PSO_S3-COM,PSO,S3,COM,S,40595.0
PSO_S3-COM,PSO,S3,COM,S,40049.0
PSO_S3-COM,PSO,S3,COM,S,40170.0
PSO_S3-COM,PSO,S3,COM,S,40434.0
PSO_S3-COM,PSO,S3,COM,S,40321.0
PSO_S3-COM,PSO,S3,COM,S,40367.0
PSO_S3-COM,PSO,S3,COM,S,40437.0
PSO_S3-COM,PSO,S3,COM,S,40437.0
PSO_S3-COM,PSO,S3,COM,S,40288.0
PSO_S3-COM,PSO,S3,COM,S,40385.0
PSO_S3-COM,PSO,S3,COM,S,40288.0
PSO_S3-COM,PSO,S3,COM,S,40302.0
PSO_S3-COM,PSO,S3,COM,S,40496.0
PSO_S3-COM,PSO,S3,COM,S,40471.0
PSO_S3-COM,PSO,S3,COM,S,40616.0
PSO_S3-COM,PSO,S3,COM,S,40579.0
PSO_S3-COM,PSO,S3,COM,S,40064.0
PSO_S3-COM,PSO,S3,COM,S,40246.0
PSO_S4-COM,PSO,S4,COM,S,40511.0
PSO_S4-COM,PSO,S4,COM,S,40375.0
PSO_S4-COM,PSO,S4,COM,S,40083.0
PSO_S4-COM,PSO,S4,COM,S,40298.0
PSO_S4-COM,PSO,S4,COM,S,40180.0
PSO_S4-COM,PSO,S4,COM,S,40802.0
PSO_S4-COM,PSO,S4,COM,S,40696.0
PSO_S4-COM,PSO,S4,COM,S,40602.0
PSO_S4-COM,PSO,S4,COM,S,41334.0
PSO_S4-COM,PSO,S4,COM,S,40289.0
PSO_S4-COM,PSO,S4,COM,S,40324.0
PSO_S4-COM,PSO,S4,COM,S,40615.0
PSO_S4-COM,PSO,S4,COM,S,40046.0
PSO_S4-COM,PSO,S4,COM,S,40085.0
PSO_S4-COM,PSO,S4,COM,S,40117.0
PSO_S4-COM,PSO,S4,COM,S,40292.0
PSO_S4-COM,PSO,S4,COM,S,40232.0
PSO_S4-COM,PSO,S4,COM,S,40561.0
PSO_S4-COM,PSO,S4,COM,S,40407.0
PSO_S4-COM,PSO,S4,COM,S,40421.0
PSO_S4-COM,PSO,S4,COM,S,40121.0
PSO_S4-COM,PSO,S4,COM,S,40230.0
PSO_S4-COM,PSO,S4,COM,S,40463.0
PSO_S4-COM,PSO,S4,COM,S,40600.0
PSO_S4-COM,PSO,S4,COM,S,40202.0
PSO_S4-COM,PSO,S4,COM,S,40243.0
PSO_S4-COM,PSO,S4,COM,S,40523.0
PSO_S4-COM,PSO,S4,COM,S,39786.0
PSO_S4-COM,PSO,S4,COM,S,40668.0
PSO_S4-COM,PSO,S4,COM,S,40661.0
PSO_S4-COM,PSO,S4,COM,S,40271.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40408.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40326.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40564.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40059.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40300.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40227.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40206.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40253.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40564.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40987.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40340.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40593.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40359.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40292.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40494.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40560.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40359.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40305.0
PSO_S1-ELIT,PSO,S1,ELIT,S,39901.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40645.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40138.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40215.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40036.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40337.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40533.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40626.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40603.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40093.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40124.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40353.0
PSO_S1-ELIT,PSO,S1,ELIT,S,40455.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40078.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40672.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40219.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40661.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40471.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40217.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40571.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40929.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40600.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40673.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40496.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40778.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40474.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40365.0
PSO_S2-ELIT,PSO,S2,ELIT,S,39971.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40320.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40574.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40698.0
PSO_S2-ELIT,PSO,S2,ELIT,S,41177.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40221.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40391.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40656.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40179.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40321.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40940.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40254.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40195.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40276.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40327.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40617.0
PSO_S2-ELIT,PSO,S2,ELIT,S,40363.0
PSO_S3-ELIT,PSO,S3,ELIT,S,39934.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40127.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40052.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40321.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40412.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40253.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40461.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40231.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40383.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40615.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40448.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40171.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40415.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40512.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40981.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40012.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40322.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40374.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40497.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40818.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40117.0
PSO_S3-ELIT,PSO,S3,ELIT,S,39973.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40521.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40071.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40400.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40080.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40156.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40449.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40101.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40318.0
PSO_S3-ELIT,PSO,S3,ELIT,S,40385.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40330.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40468.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40294.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40082.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40341.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40362.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40143.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40551.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40328.0
PSO_S4-ELIT,PSO,S4,ELIT,S,39918.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40229.0
PSO_S4-ELIT,PSO,S4,ELIT,S,39654.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40201.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40480.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40167.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40249.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40246.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40204.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40451.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40262.0
PSO_S4-ELIT,PSO,S4,ELIT,S,39890.0
PSO_S4-ELIT,PSO,S4,ELIT,S,41052.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40080.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40467.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40678.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40341.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40591.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40392.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40876.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40656.0
PSO_S4-ELIT,PSO,S4,ELIT,S,40311.0
PSO_V1-STD,PSO,V1,STD,V,40232.0
PSO_V1-STD,PSO,V1,STD,V,40161.0
PSO_V1-STD,PSO,V1,STD,V,41103.0
PSO_V1-STD,PSO,V1,STD,V,40648.0
PSO_V1-STD,PSO,V1,STD,V,40633.0
PSO_V1-STD,PSO,V1,STD,V,40700.0
PSO_V1-STD,PSO,V1,STD,V,40948.0
PSO_V1-STD,PSO,V1,STD,V,40257.0
PSO_V1-STD,PSO,V1,STD,V,40733.0
PSO_V1-STD,PSO,V1,STD,V,40319.0
PSO_V1-STD,PSO,V1,STD,V,40343.0
PSO_V1-STD,PSO,V1,STD,V,40225.0
PSO_V1-STD,PSO,V1,STD,V,40635.0
PSO_V1-STD,PSO,V1,STD,V,40603.0
PSO_V1-STD,PSO,V1,STD,V,40999.0
PSO_V1-STD,PSO,V1,STD,V,40428.0
PSO_V1-STD,PSO,V1,STD,V,40488.0
PSO_V1-STD,PSO,V1,STD,V,40729.0
PSO_V1-STD,PSO,V1,STD,V,41103.0
PSO_V1-STD,PSO,V1,STD,V,40039.0
PSO_V1-STD,PSO,V1,STD,V,39786.0
PSO_V1-STD,PSO,V1,STD,V,40282.0
PSO_V1-STD,PSO,V1,STD,V,41070.0
PSO_V1-STD,PSO,V1,STD,V,40839.0
PSO_V1-STD,PSO,V1,STD,V,40757.0
PSO_V1-STD,PSO,V1,STD,V,40407.0
PSO_V1-STD,PSO,V1,STD,V,40243.0
PSO_V1-STD,PSO,V1,STD,V,40224.0
PSO_V1-STD,PSO,V1,STD,V,40301.0
PSO_V1-STD,PSO,V1,STD,V,40633.0
PSO_V1-STD,PSO,V1,STD,V,40812.0
PSO_V2-STD,PSO,V2,STD,V,40612.0
PSO_V2-STD,PSO,V2,STD,V,40579.0
PSO_V2-STD,PSO,V2,STD,V,40681.0
PSO_V2-STD,PSO,V2,STD,V,40132.0
PSO_V2-STD,PSO,V2,STD,V,40547.0
PSO_V2-STD,PSO,V2,STD,V,40329.0
PSO_V2-STD,PSO,V2,STD,V,40328.0
PSO_V2-STD,PSO,V2,STD,V,40674.0
PSO_V2-STD,PSO,V2,STD,V,40670.0
PSO_V2-STD,PSO,V2,STD,V,40429.0
PSO_V2-STD,PSO,V2,STD,V,40895.0
PSO_V2-STD,PSO,V2,STD,V,40575.0
PSO_V2-STD,PSO,V2,STD,V,40008.0
PSO_V2-STD,PSO,V2,STD,V,40468.0
PSO_V2-STD,PSO,V2,STD,V,40675.0
PSO_V2-STD,PSO,V2,STD,V,40707.0
PSO_V2-STD,PSO,V2,STD,V,40402.0
PSO_V2-STD,PSO,V2,STD,V,40720.0
PSO_V2-STD,PSO,V2,STD,V,40159.0
PSO_V2-STD,PSO,V2,STD,V,41072.0
PSO_V2-STD,PSO,V2,STD,V,40764.0
PSO_V2-STD,PSO,V2,STD,V,40666.0
PSO_V2-STD,PSO,V2,STD,V,40622.0
PSO_V2-STD,PSO,V2,STD,V,40557.0
PSO_V2-STD,PSO,V2,STD,V,40602.0
PSO_V2-STD,PSO,V2,STD,V,40751.0
PSO_V2-STD,PSO,V2,STD,V,40909.0
PSO_V2-STD,PSO,V2,STD,V,40680.0
PSO_V2-STD,PSO,V2,STD,V,40625.0
PSO_V2-STD,PSO,V2,STD,V,40500.0
PSO_V2-STD,PSO,V2,STD,V,40097.0
PSO_V3-STD,PSO,V3,STD,V,40469.0
PSO_V3-STD,PSO,V3,STD,V,40164.0
PSO_V3-STD,PSO,V3,STD,V,40761.0
PSO_V3-STD,PSO,V3,STD,V,40835.0
PSO_V3-STD,PSO,V3,STD,V,40804.0
PSO_V3-STD,PSO,V3,STD,V,40006.0
PSO_V3-STD,PSO,V3,STD,V,40259.0
PSO_V3-STD,PSO,V3,STD,V,40166.0
PSO_V3-STD,PSO,V3,STD,V,40487.0
PSO_V3-STD,PSO,V3,STD,V,40314.0
PSO_V3-STD,PSO,V3,STD,V,40294.0
PSO_V3-STD,PSO,V3,STD,V,40302.0
PSO_V3-STD,PSO,V3,STD,V,40440.0
PSO_V3-STD,PSO,V3,STD,V,40565.0
PSO_V3-STD,PSO,V3,STD,V,40611.0
PSO_V3-STD,PSO,V3,STD,V,40363.0
PSO_V3-STD,PSO,V3,STD,V,40251.0
PSO_V3-STD,PSO,V3,STD,V,40333.0
PSO_V3-STD,PSO,V3,STD,V,40243.0
PSO_V3-STD,PSO,V3,STD,V,40521.0
PSO_V3-STD,PSO,V3,STD,V,40322.0
PSO_V3-STD,PSO,V3,STD,V,40614.0
PSO_V3-STD,PSO,V3,STD,V,40782.0
PSO_V3-STD,PSO,V3,STD,V,40147.0
PSO_V3-STD,PSO,V3,STD,V,39828.0
PSO_V3-STD,PSO,V3,STD,V,40175.0
PSO_V3-STD,PSO,V3,STD,V,40344.0
PSO_V3-STD,PSO,V3,STD,V,40278.0
PSO_V3-STD,PSO,V3,STD,V,40404.0
PSO_V3-STD,PSO,V3,STD,V,40503.0
PSO_V3-STD,PSO,V3,STD,V,40325.0
PSO_V4-STD,PSO,V4,STD,V,40263.0
PSO_V4-STD,PSO,V4,STD,V,40242.0
PSO_V4-STD,PSO,V4,STD,V,40198.0
PSO_V4-STD,PSO,V4,STD,V,40216.0
PSO_V4-STD,PSO,V4,STD,V,40188.0
PSO_V4-STD,PSO,V4,STD,V,40318.0
PSO_V4-STD,PSO,V4,STD,V,40216.0
PSO_V4-STD,PSO,V4,STD,V,40063.0
PSO_V4-STD,PSO,V4,STD,V,40115.0
PSO_V4-STD,PSO,V4,STD,V,40566.0
PSO_V4-STD,PSO,V4,STD,V,40325.0
PSO_V4-STD,PSO,V4,STD,V,39926.0
PSO_V4-STD,PSO,V4,STD,V,40512.0
PSO_V4-STD,PSO,V4,STD,V,40370.0
PSO_V4-STD,PSO,V4,STD,V,40134.0
PSO_V4-STD,PSO,V4,STD,V,40567.0
PSO_V4-STD,PSO,V4,STD,V,40400.0
PSO_V4-STD,PSO,V4,STD,V,40540.0
PSO_V4-STD,PSO,V4,STD,V,40522.0
PSO_V4-STD,PSO,V4,STD,V,40641.0
PSO_V4-STD,PSO,V4,STD,V,40163.0
PSO_V4-STD,PSO,V4,STD,V,40065.0
PSO_V4-STD,PSO,V4,STD,V,40108.0
PSO_V4-STD,PSO,V4,STD,V,40504.0
PSO_V4-STD,PSO,V4,STD,V,39925.0
PSO_V4-STD,PSO,V4,STD,V,40798.0
PSO_V4-STD,PSO,V4,STD,V,40293.0
PSO_V4-STD,PSO,V4,STD,V,40453.0
PSO_V4-STD,PSO,V4,STD,V,40780.0
PSO_V4-STD,PSO,V4,STD,V,40370.0
PSO_V4-STD,PSO,V4,STD,V,40226.0
PSO_V1-COM,PSO,V1,COM,V,40384.0
PSO_V1-COM,PSO,V1,COM,V,40526.0
