Exp,MH,TF,DR,Family,Data
PSO_S2-STD,PSO,S2,STD,S,2697.0
PSO_S2-STD,PSO,S2,STD,S,2697.0
PSO_S2-STD,PSO,S2,STD,S,2697.0
PSO_S2-STD,PSO,S2,STD,S,2697.0
PSO_S2-STD,PSO,S2,STD,S,2697.0
PSO_S2-STD,PSO,S2,STD,S,2697.0
PSO_S2-STD,PSO,S2,STD,S,2697.0
PSO_S2-STD,PSO,S2,STD,S,2697.0
PSO_S2-STD,PSO,S2,STD,S,2697.0
PSO_S2-STD,PSO,S2,STD,S,2697.0
PSO_S2-STD,PSO,S2,STD,S,2697.0
PSO_S2-STD,PSO,S2,STD,S,2697.0
PSO_S2-STD,PSO,S2,STD,S,2697.0
PSO_S2-STD,PSO,S2,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S3-STD,PSO,S3,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S4-STD,PSO,S4,STD,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2695.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2696.0
PSO_S1-COM,PSO,S1,COM,S,2695.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2695.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2694.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S1-COM,PSO,S1,COM,S,2694.0
PSO_S1-COM,PSO,S1,COM,S,2697.0
PSO_S2-COM,PSO,S2,COM,S,2694.0
PSO_S2-COM,PSO,S2,COM,S,2697.0
PSO_S2-COM,PSO,S2,COM,S,2697.0
PSO_S2-COM,PSO,S2,COM,S,2695.0
PSO_S2-COM,PSO,S2,COM,S,2695.0
PSO_S2-COM,PSO,S2,COM,S,2697.0
PSO_S2-COM,PSO,S2,COM,S,2697.0
PSO_S2-COM,PSO,S2,COM,S,2694.0
PSO_S2-COM,PSO,S2,COM,S,2697.0
PSO_S2-COM,PSO,S2,COM,S,2697.0
PSO_S2-COM,PSO,S2,COM,S,2697.0
PSO_S2-COM,PSO,S2,COM,S,2695.0
PSO_S2-COM,PSO,S2,COM,S,2697.0
PSO_S2-COM,PSO,S2,COM,S,2696.0
PSO_S2-COM,PSO,S2,COM,S,2696.0
PSO_S2-COM,PSO,S2,COM,S,2692.0
PSO_S2-COM,PSO,S2,COM,S,2697.0
PSO_S2-COM,PSO,S2,COM,S,2697.0
PSO_S2-COM,PSO,S2,COM,S,2697.0
PSO_S2-COM,PSO,S2,COM,S,2694.0
PSO_S2-COM,PSO,S2,COM,S,2697.0
PSO_S2-COM,PSO,S2,COM,S,2695.0
PSO_S2-COM,PSO,S2,COM,S,2697.0
PSO_S2-COM,PSO,S2,COM,S,2697.0
PSO_S2-COM,PSO,S2,COM,S,2695.0
PSO_S2-COM,PSO,S2,COM,S,2695.0
PSO_S2-COM,PSO,S2,COM,S,2696.0
PSO_S2-COM,PSO,S2,COM,S,2697.0
PSO_S2-COM,PSO,S2,COM,S,2697.0
PSO_S2-COM,PSO,S2,COM,S,2695.0
PSO_S2-COM,PSO,S2,COM,S,2697.0
PSO_S3-COM,PSO,S3,COM,S,2692.0
PSO_S3-COM,PSO,S3,COM,S,2696.0
PSO_S3-COM,PSO,S3,COM,S,2697.0
PSO_S3-COM,PSO,S3,COM,S,2697.0
PSO_S3-COM,PSO,S3,COM,S,2695.0
PSO_S3-COM,PSO,S3,COM,S,2692.0
PSO_S3-COM,PSO,S3,COM,S,2697.0
PSO_S3-COM,PSO,S3,COM,S,2694.0
PSO_S3-COM,PSO,S3,COM,S,2692.0
PSO_S3-COM,PSO,S3,COM,S,2697.0
PSO_S3-COM,PSO,S3,COM,S,2684.0
PSO_S3-COM,PSO,S3,COM,S,2597.0
PSO_S3-COM,PSO,S3,COM,S,2695.0
PSO_S3-COM,PSO,S3,COM,S,2694.0
PSO_S3-COM,PSO,S3,COM,S,2693.0
PSO_S3-COM,PSO,S3,COM,S,2694.0
PSO_S3-COM,PSO,S3,COM,S,2697.0
PSO_S3-COM,PSO,S3,COM,S,2697.0
PSO_S3-COM,PSO,S3,COM,S,2597.0
PSO_S3-COM,PSO,S3,COM,S,2697.0
PSO_S3-COM,PSO,S3,COM,S,2597.0
PSO_S3-COM,PSO,S3,COM,S,2695.0
PSO_S3-COM,PSO,S3,COM,S,2688.0
PSO_S3-COM,PSO,S3,COM,S,2694.0
PSO_S3-COM,PSO,S3,COM,S,2686.0
PSO_S3-COM,PSO,S3,COM,S,2695.0
PSO_S3-COM,PSO,S3,COM,S,2697.0
PSO_S3-COM,PSO,S3,COM,S,2697.0
PSO_S3-COM,PSO,S3,COM,S,2680.0
PSO_S3-COM,PSO,S3,COM,S,2696.0
PSO_S3-COM,PSO,S3,COM,S,2697.0
PSO_S4-COM,PSO,S4,COM,S,2697.0
PSO_S4-COM,PSO,S4,COM,S,2692.0
PSO_S4-COM,PSO,S4,COM,S,2686.0
PSO_S4-COM,PSO,S4,COM,S,2694.0
PSO_S4-COM,PSO,S4,COM,S,2690.0
PSO_S4-COM,PSO,S4,COM,S,2697.0
PSO_S4-COM,PSO,S4,COM,S,2697.0
PSO_S4-COM,PSO,S4,COM,S,2695.0
PSO_S4-COM,PSO,S4,COM,S,2686.0
PSO_S4-COM,PSO,S4,COM,S,2692.0
PSO_S4-COM,PSO,S4,COM,S,2693.0
PSO_S4-COM,PSO,S4,COM,S,2696.0
PSO_S4-COM,PSO,S4,COM,S,2597.0
PSO_S4-COM,PSO,S4,COM,S,2697.0
PSO_S4-COM,PSO,S4,COM,S,2695.0
PSO_S4-COM,PSO,S4,COM,S,2684.0
PSO_S4-COM,PSO,S4,COM,S,2697.0
PSO_S4-COM,PSO,S4,COM,S,2597.0
PSO_S4-COM,PSO,S4,COM,S,2695.0
PSO_S4-COM,PSO,S4,COM,S,2696.0
PSO_S4-COM,PSO,S4,COM,S,2695.0
PSO_S4-COM,PSO,S4,COM,S,2696.0
PSO_S4-COM,PSO,S4,COM,S,2694.0
PSO_S4-COM,PSO,S4,COM,S,2693.0
PSO_S4-COM,PSO,S4,COM,S,2693.0
PSO_S4-COM,PSO,S4,COM,S,2697.0
PSO_S4-COM,PSO,S4,COM,S,2696.0
PSO_S4-COM,PSO,S4,COM,S,2690.0
PSO_S4-COM,PSO,S4,COM,S,2695.0
PSO_S4-COM,PSO,S4,COM,S,2697.0
PSO_S4-COM,PSO,S4,COM,S,2688.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2597.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2591.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2671.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2592.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2584.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2597.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2568.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2685.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2589.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2592.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2580.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2588.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2597.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2582.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2592.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2597.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2587.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2683.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2584.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2677.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2578.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2597.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2592.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2584.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2594.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2673.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2694.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2584.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2697.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2597.0
PSO_S1-ELIT,PSO,S1,ELIT,S,2594.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2697.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2560.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2694.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2597.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2597.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2597.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2594.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2588.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2684.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2596.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2578.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2474.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2694.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2592.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2593.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2576.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2696.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2685.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2567.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2594.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2581.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2697.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2558.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2560.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2665.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2597.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2692.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2649.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2590.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2660.0
PSO_S2-ELIT,PSO,S2,ELIT,S,2665.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2579.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2662.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2593.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2592.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2561.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2649.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2596.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2590.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2578.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2689.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2577.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2589.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2588.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2596.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2596.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2546.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2549.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2678.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2591.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2587.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2579.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2590.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2692.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2578.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2696.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2587.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2685.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2672.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2689.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2596.0
PSO_S3-ELIT,PSO,S3,ELIT,S,2594.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2572.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2597.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2571.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2693.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2566.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2594.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2578.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2597.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2676.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2590.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2585.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2592.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2596.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2584.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2594.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2683.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2577.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2585.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2584.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2594.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2578.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2662.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2590.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2594.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2693.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2594.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2568.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2595.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2592.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2579.0
PSO_S4-ELIT,PSO,S4,ELIT,S,2665.0
PSO_V1-STD,PSO,V1,STD,V,2697.0
PSO_V1-STD,PSO,V1,STD,V,2696.0
PSO_V1-STD,PSO,V1,STD,V,2695.0
PSO_V1-STD,PSO,V1,STD,V,2697.0
PSO_V1-STD,PSO,V1,STD,V,2697.0
PSO_V1-STD,PSO,V1,STD,V,2696.0
PSO_V1-STD,PSO,V1,STD,V,2697.0
PSO_V1-STD,PSO,V1,STD,V,2697.0
PSO_V1-STD,PSO,V1,STD,V,2697.0
PSO_V1-STD,PSO,V1,STD,V,2697.0
PSO_V1-STD,PSO,V1,STD,V,2696.0
PSO_V1-STD,PSO,V1,STD,V,2694.0
PSO_V1-STD,PSO,V1,STD,V,2696.0
PSO_V1-STD,PSO,V1,STD,V,2695.0
PSO_V1-STD,PSO,V1,STD,V,2697.0
PSO_V1-STD,PSO,V1,STD,V,2697.0
PSO_V1-STD,PSO,V1,STD,V,2695.0
PSO_V1-STD,PSO,V1,STD,V,2697.0
PSO_V1-STD,PSO,V1,STD,V,2697.0
PSO_V1-STD,PSO,V1,STD,V,2696.0
PSO_V1-STD,PSO,V1,STD,V,2697.0
PSO_V1-STD,PSO,V1,STD,V,2692.0
PSO_V1-STD,PSO,V1,STD,V,2697.0
PSO_V1-STD,PSO,V1,STD,V,2697.0
PSO_V1-STD,PSO,V1,STD,V,2697.0
PSO_V1-STD,PSO,V1,STD,V,2697.0
PSO_V1-STD,PSO,V1,STD,V,2696.0
PSO_V1-STD,PSO,V1,STD,V,2696.0
PSO_V1-STD,PSO,V1,STD,V,2697.0
PSO_V1-STD,PSO,V1,STD,V,2697.0
PSO_V1-STD,PSO,V1,STD,V,2697.0
PSO_V2-STD,PSO,V2,STD,V,2697.0
PSO_V2-STD,PSO,V2,STD,V,2695.0
PSO_V2-STD,PSO,V2,STD,V,2697.0
PSO_V2-STD,PSO,V2,STD,V,2697.0
PSO_V2-STD,PSO,V2,STD,V,2694.0
PSO_V2-STD,PSO,V2,STD,V,2696.0
PSO_V2-STD,PSO,V2,STD,V,2697.0
PSO_V2-STD,PSO,V2,STD,V,2697.0
PSO_V2-STD,PSO,V2,STD,V,2697.0
PSO_V2-STD,PSO,V2,STD,V,2697.0
PSO_V2-STD,PSO,V2,STD,V,2697.0
PSO_V2-STD,PSO,V2,STD,V,2695.0
PSO_V2-STD,PSO,V2,STD,V,2696.0
PSO_V2-STD,PSO,V2,STD,V,2696.0
PSO_V2-STD,PSO,V2,STD,V,2694.0
PSO_V2-STD,PSO,V2,STD,V,2695.0
PSO_V2-STD,PSO,V2,STD,V,2694.0
PSO_V2-STD,PSO,V2,STD,V,2694.0
PSO_V2-STD,PSO,V2,STD,V,2697.0
PSO_V2-STD,PSO,V2,STD,V,2697.0
PSO_V2-STD,PSO,V2,STD,V,2695.0
PSO_V2-STD,PSO,V2,STD,V,2689.0
PSO_V2-STD,PSO,V2,STD,V,2696.0
PSO_V2-STD,PSO,V2,STD,V,2694.0
PSO_V2-STD,PSO,V2,STD,V,2695.0
PSO_V2-STD,PSO,V2,STD,V,2697.0
PSO_V2-STD,PSO,V2,STD,V,2697.0
PSO_V2-STD,PSO,V2,STD,V,2697.0
PSO_V2-STD,PSO,V2,STD,V,2697.0
PSO_V2-STD,PSO,V2,STD,V,2697.0
PSO_V2-STD,PSO,V2,STD,V,2697.0
PSO_V3-STD,PSO,V3,STD,V,2695.0
PSO_V3-STD,PSO,V3,STD,V,2695.0
PSO_V3-STD,PSO,V3,STD,V,2697.0
PSO_V3-STD,PSO,V3,STD,V,2694.0
PSO_V3-STD,PSO,V3,STD,V,2697.0
PSO_V3-STD,PSO,V3,STD,V,2695.0
PSO_V3-STD,PSO,V3,STD,V,2694.0
PSO_V3-STD,PSO,V3,STD,V,2696.0
PSO_V3-STD,PSO,V3,STD,V,2694.0
PSO_V3-STD,PSO,V3,STD,V,2696.0
PSO_V3-STD,PSO,V3,STD,V,2697.0
PSO_V3-STD,PSO,V3,STD,V,2697.0
PSO_V3-STD,PSO,V3,STD,V,2697.0
PSO_V3-STD,PSO,V3,STD,V,2694.0
PSO_V3-STD,PSO,V3,STD,V,2697.0
PSO_V3-STD,PSO,V3,STD,V,2697.0
PSO_V3-STD,PSO,V3,STD,V,2697.0
PSO_V3-STD,PSO,V3,STD,V,2693.0
PSO_V3-STD,PSO,V3,STD,V,2696.0
PSO_V3-STD,PSO,V3,STD,V,2694.0
PSO_V3-STD,PSO,V3,STD,V,2697.0
PSO_V3-STD,PSO,V3,STD,V,2697.0
PSO_V3-STD,PSO,V3,STD,V,2697.0
PSO_V3-STD,PSO,V3,STD,V,2695.0
PSO_V3-STD,PSO,V3,STD,V,2695.0
PSO_V3-STD,PSO,V3,STD,V,2694.0
PSO_V3-STD,PSO,V3,STD,V,2697.0
PSO_V3-STD,PSO,V3,STD,V,2697.0
PSO_V3-STD,PSO,V3,STD,V,2696.0
PSO_V3-STD,PSO,V3,STD,V,2691.0
PSO_V3-STD,PSO,V3,STD,V,2695.0
PSO_V4-STD,PSO,V4,STD,V,2697.0
PSO_V4-STD,PSO,V4,STD,V,2697.0
PSO_V4-STD,PSO,V4,STD,V,2697.0
PSO_V4-STD,PSO,V4,STD,V,2696.0
PSO_V4-STD,PSO,V4,STD,V,2695.0
PSO_V4-STD,PSO,V4,STD,V,2695.0
PSO_V4-STD,PSO,V4,STD,V,2697.0
PSO_V4-STD,PSO,V4,STD,V,2695.0
PSO_V4-STD,PSO,V4,STD,V,2694.0
PSO_V4-STD,PSO,V4,STD,V,2682.0
PSO_V4-STD,PSO,V4,STD,V,2697.0
PSO_V4-STD,PSO,V4,STD,V,2694.0
PSO_V4-STD,PSO,V4,STD,V,2697.0
PSO_V4-STD,PSO,V4,STD,V,2695.0
PSO_V4-STD,PSO,V4,STD,V,2697.0
PSO_V4-STD,PSO,V4,STD,V,2697.0
PSO_V4-STD,PSO,V4,STD,V,2697.0
PSO_V4-STD,PSO,V4,STD,V,2695.0
PSO_V4-STD,PSO,V4,STD,V,2696.0
PSO_V4-STD,PSO,V4,STD,V,2697.0
PSO_V4-STD,PSO,V4,STD,V,2697.0
PSO_V4-STD,PSO,V4,STD,V,2697.0
PSO_V4-STD,PSO,V4,STD,V,2692.0
PSO_V4-STD,PSO,V4,STD,V,2693.0
PSO_V4-STD,PSO,V4,STD,V,2695.0
PSO_V4-STD,PSO,V4,STD,V,2696.0
PSO_V4-STD,PSO,V4,STD,V,2694.0
PSO_V4-STD,PSO,V4,STD,V,2694.0
PSO_V4-STD,PSO,V4,STD,V,2697.0
PSO_V4-STD,PSO,V4,STD,V,2697.0
PSO_V4-STD,PSO,V4,STD,V,2691.0
PSO_V1-COM,PSO,V1,COM,V,2690.0
PSO_V1-COM,PSO,V1,COM,V,2693.0
